! Freq(MHz)     Int(K)
105877.9942       0.00 
105878.2382       0.00 
105878.4822       0.00 
105878.7262       0.00 
105878.9702       0.00 
105879.2142       0.00 
105879.4582       0.00 
105879.7022       0.00 
105879.9462       0.00 
105880.1902       0.00 
105880.4342       0.00 
105880.6782       0.00 
105880.9222       0.00 
105881.1662       0.00 
105881.4102       0.00 
105881.6542       0.00 
105881.8982       0.00 
105882.1422       0.00 
105882.3862       0.00 
105882.6302       0.00 
105882.8742       0.00 
105883.1182       0.00 
105883.3622       0.00 
105883.6062       0.00 
105883.8502       0.00 
105884.0942       0.00 
105884.3382       0.00 
105884.5822       0.00 
105884.8262       0.00 
105885.0702       0.00 
105885.3142       0.00 
105885.5582       0.00 
105885.8022       0.00 
105886.0462       0.00 
105886.2902       0.00 
105886.5342       0.00 
105886.7782       0.00 
105887.0222       0.00 
105887.2662       0.00 
105887.5102       0.00 
105887.7542       0.00 
105887.9982       0.00 
105888.2422       0.00 
105888.4862       0.00 
105888.7302       0.00 
105888.9742       0.00 
105889.2182       0.00 
105889.4622       0.00 
105889.7062       0.00 
105889.9502       0.00 
105890.1942       0.00 
105890.4382       0.00 
105890.6822       0.00 
105890.9262       0.00 
105891.1702       0.00 
105891.4142       0.00 
105891.6582       0.00 
105891.9022       0.00 
105892.1462       0.00 
105892.3902       0.00 
105892.6342       0.00 
105892.8782       0.00 
105893.1222       0.00 
105893.3662       0.00 
105893.6102       0.00 
105893.8542       0.00 
105894.0982       0.00 
105894.3422       0.00 
105894.5862       0.00 
105894.8302       0.00 
105895.0742       0.00 
105895.3182       0.00 
105895.5622       0.00 
105895.8062       0.00 
105896.0502       0.00 
105896.2942       0.00 
105896.5382       0.00 
105896.7822       0.00 
105897.0262       0.00 
105897.2702       0.00 
105897.5142       0.00 
105897.7582       0.00 
105898.0022       0.00 
105898.2462       0.00 
105898.4902       0.00 
105898.7342       0.00 
105898.9782       0.00 
105899.2222       0.00 
105899.4662       0.00 
105899.7102       0.00 
105899.9542       0.00 
105900.1982       0.00 
105900.4422       0.00 
105900.6862       0.00 
105900.9302       0.00 
105901.1742       0.00 
105901.4182       0.00 
105901.6622       0.00 
105901.9062       0.00 
105902.1502       0.00 
105902.3942       0.00 
105902.6382       0.00 
105902.8822       0.00 
105903.1262       0.00 
105903.3702       0.00 
105903.6142       0.00 
105903.8582       0.00 
105904.1022       0.00 
105904.3462       0.00 
105904.5902       0.00 
105904.8342       0.00 
105905.0782       0.00 
105905.3222       0.00 
105905.5662       0.00 
105905.8102       0.00 
105906.0542       0.00 
105906.2982       0.00 
105906.5422       0.00 
105906.7862       0.00 
105907.0302       0.00 
105907.2742       0.00 
105907.5182       0.00 
105907.7622       0.00 
105908.0062       0.00 
105908.2502       0.00 
105908.4942       0.00 
105908.7382       0.00 
105908.9822       0.00 
105909.2262       0.00 
105909.4702       0.00 
105909.7142       0.00 
105909.9582       0.00 
105910.2022       0.00 
105910.4462       0.00 
105910.6902       0.00 
105910.9342       0.00 
105911.1782       0.00 
105911.4222       0.00 
105911.6662       0.00 
105911.9102       0.00 
105912.1542       0.00 
105912.3982       0.00 
105912.6422       0.00 
105912.8862       0.00 
105913.1302       0.00 
105913.3742       0.00 
105913.6182       0.00 
105913.8622       0.00 
105914.1062       0.00 
105914.3502       0.00 
105914.5942       0.00 
105914.8382       0.00 
105915.0822       0.00 
105915.3262       0.00 
105915.5702       0.00 
105915.8142       0.00 
105916.0582       0.00 
105916.3022       0.00 
105916.5462       0.00 
105916.7902       0.00 
105917.0342       0.00 
105917.2782       0.00 
105917.5222       0.00 
105917.7662       0.00 
105918.0102       0.00 
105918.2542       0.00 
105918.4982       0.00 
105918.7422       0.00 
105918.9862       0.00 
105919.2302       0.00 
105919.4742       0.00 
105919.7182       0.00 
105919.9622       0.00 
105920.2062       0.00 
105920.4502       0.00 
105920.6942       0.00 
105920.9382       0.00 
105921.1822       0.00 
105921.4262       0.00 
105921.6702       0.00 
105921.9142       0.00 
105922.1582       0.00 
105922.4022       0.00 
105922.6462       0.00 
105922.8902       0.00 
105923.1342       0.00 
105923.3782       0.00 
105923.6222       0.00 
105923.8662       0.00 
105924.1102       0.00 
105924.3542       0.00 
105924.5982       0.00 
105924.8422       0.00 
105925.0862       0.00 
105925.3302       0.00 
105925.5742       0.00 
105925.8182       0.00 
105926.0622       0.00 
105926.3062       0.00 
105926.5502       0.00 
105926.7942       0.00 
105927.0382       0.00 
105927.2822       0.00 
105927.5262       0.00 
105927.7702       0.00 
105928.0142       0.00 
105928.2582       0.00 
105928.5022       0.00 
105928.7462       0.00 
105928.9902       0.00 
105929.2342       0.00 
105929.4782       0.00 
105929.7222       0.00 
105929.9662       0.00 
105930.2102       0.00 
105930.4542       0.00 
105930.6982       0.00 
105930.9422       0.00 
105931.1862       0.00 
105931.4302       0.00 
105931.6742       0.00 
105931.9182       0.00 
105932.1622       0.00 
105932.4062       0.00 
105932.6502       0.00 
105932.8942       0.00 
105933.1382       0.00 
105933.3822       0.00 
105933.6262       0.00 
105933.8702       0.00 
105934.1142       0.00 
105934.3582       0.00 
105934.6022       0.00 
105934.8462       0.00 
105935.0902       0.00 
105935.3342       0.00 
105935.5782       0.00 
105935.8222       0.00 
105936.0662       0.00 
105936.3102       0.00 
105936.5542       0.00 
105936.7982       0.00 
105937.0422       0.00 
105937.2862       0.00 
105937.5302       0.00 
105937.7742       0.00 
105938.0182       0.00 
105938.2622       0.00 
105938.5062       0.00 
105938.7502       0.00 
105938.9942       0.00 
105939.2382       0.00 
105939.4822       0.00 
105939.7262       0.00 
105939.9702       0.00 
105940.2142       0.00 
105940.4582       0.00 
105940.7022       0.00 
105940.9462       0.00 
105941.1902       0.00 
105941.4342       0.00 
105941.6782       0.00 
105941.9222       0.00 
105942.1662       0.00 
105942.4102       0.00 
105942.6542       0.00 
105942.8982       0.00 
105943.1422       0.00 
105943.3862       0.00 
105943.6302       0.00 
105943.8742       0.00 
105944.1182       0.00 
105944.3622       0.00 
105944.6062       0.00 
105944.8502       0.00 
105945.0942       0.00 
105945.3382       0.00 
105945.5822       0.00 
105945.8262       0.00 
105946.0702       0.00 
105946.3142       0.00 
105946.5582       0.00 
105946.8022       0.00 
105947.0462       0.00 
105947.2902       0.00 
105947.5342       0.00 
105947.7782       0.00 
105948.0222       0.00 
105948.2662       0.00 
105948.5102       0.00 
105948.7542       0.00 
105948.9982       0.00 
105949.2422       0.00 
105949.4862       0.00 
105949.7302       0.00 
105949.9742       0.00 
105950.2182       0.00 
105950.4622       0.00 
105950.7062       0.00 
105950.9502       0.00 
105951.1942       0.00 
105951.4382       0.00 
105951.6822       0.00 
105951.9262       0.00 
105952.1702       0.00 
105952.4142       0.00 
105952.6582       0.00 
105952.9022       0.00 
105953.1462       0.00 
105953.3902       0.00 
105953.6342       0.00 
105953.8782       0.00 
105954.1222       0.00 
105954.3662       0.00 
105954.6102       0.00 
105954.8542       0.00 
105955.0982       0.00 
105955.3422       0.00 
105955.5862       0.00 
105955.8302       0.00 
105956.0742       0.00 
105956.3182       0.00 
105956.5622       0.00 
105956.8062       0.00 
105957.0502       0.00 
105957.2942       0.00 
105957.5382       0.00 
105957.7822       0.00 
105958.0262       0.00 
105958.2702       0.00 
105958.5142       0.00 
105958.7582       0.00 
105959.0022       0.00 
105959.2462       0.00 
105959.4902       0.00 
105959.7342       0.00 
105959.9782       0.00 
105960.2222       0.00 
105960.4662       0.00 
105960.7102       0.00 
105960.9542       0.00 
105961.1982       0.00 
105961.4422       0.00 
105961.6862       0.00 
105961.9302       0.00 
105962.1742       0.00 
105962.4182       0.00 
105962.6622       0.00 
105962.9062       0.00 
105963.1502       0.00 
105963.3942       0.00 
105963.6382       0.00 
105963.8822       0.00 
105964.1262       0.00 
105964.3702       0.00 
105964.6142       0.00 
105964.8582       0.00 
105965.1022       0.00 
105965.3462       0.00 
105965.5902       0.00 
105965.8342       0.00 
105966.0782       0.00 
105966.3222       0.00 
105966.5662       0.00 
105966.8102       0.00 
105967.0542       0.00 
105967.2982       0.00 
105967.5422       0.00 
105967.7862       0.00 
105968.0302       0.00 
105968.2742       0.00 
105968.5182       0.00 
105968.7622       0.00 
105969.0062       0.00 
105969.2502       0.00 
105969.4942       0.00 
105969.7382       0.00 
105969.9822       0.00 
105970.2262       0.00 
105970.4702       0.00 
105970.7142       0.00 
105970.9582       0.00 
105971.2022       0.00 
105971.4462       0.00 
105971.6902       0.00 
105971.9342       0.00 
105972.1782       0.00 
105972.4222       0.00 
105972.6662       0.00 
105972.9102       0.00 
105973.1542       0.00 
105973.3982       0.00 
105973.6422       0.00 
105973.8862       0.00 
105974.1302       0.00 
105974.3742       0.00 
105974.6182       0.00 
105974.8622       0.00 
105975.1062       0.00 
105975.3502       0.00 
105975.5942       0.00 
105975.8382       0.00 
105976.0822       0.00 
105976.3262       0.00 
105976.5702       0.00 
105976.8142       0.00 
105977.0582       0.00 
105977.3022       0.00 
105977.5462       0.00 
105977.7902       0.00 
105978.0342       0.00 
105978.2782       0.00 
105978.5222       0.00 
105978.7662       0.00 
105979.0102       0.00 
105979.2542       0.00 
105979.4982       0.00 
105979.7422       0.00 
105979.9862       0.00 
105980.2302       0.00 
105980.4742       0.00 
105980.7182       0.00 
105980.9622       0.00 
105981.2062       0.00 
105981.4502       0.00 
105981.6942       0.00 
105981.9382       0.00 
105982.1822       0.00 
105982.4262       0.00 
105982.6702       0.00 
105982.9142       0.00 
105983.1582       0.00 
105983.4022       0.00 
105983.6462       0.00 
105983.8902       0.00 
105984.1342       0.00 
105984.3782       0.00 
105984.6222       0.00 
105984.8662       0.00 
105985.1102       0.00 
105985.3542       0.00 
105985.5982       0.00 
105985.8422       0.00 
105986.0862       0.00 
105986.3302       0.00 
105986.5742       0.00 
105986.8182       0.00 
105987.0622       0.00 
105987.3062       0.00 
105987.5502       0.00 
105987.7942       0.00 
105988.0382       0.00 
105988.2822       0.00 
105988.5262       0.00 
105988.7702       0.00 
105989.0142       0.00 
105989.2582       0.00 
105989.5022       0.00 
105989.7462       0.00 
105989.9902       0.00 
105990.2342       0.00 
105990.4782       0.00 
105990.7222       0.00 
105990.9662       0.00 
105991.2102       0.00 
105991.4542       0.00 
105991.6982       0.00 
105991.9422       0.00 
105992.1862       0.00 
105992.4302       0.00 
105992.6742       0.00 
105992.9182       0.00 
105993.1622       0.00 
105993.4062       0.00 
105993.6502       0.00 
105993.8942       0.00 
105994.1382       0.00 
105994.3822       0.00 
105994.6262       0.00 
105994.8702       0.00 
105995.1142       0.00 
105995.3582       0.00 
105995.6022       0.00 
105995.8462       0.00 
105996.0902       0.00 
105996.3342       0.00 
105996.5782       0.00 
105996.8222       0.00 
105997.0662       0.00 
105997.3102       0.00 
105997.5542       0.00 
105997.7982       0.00 
105998.0422       0.00 
105998.2862       0.00 
105998.5302       0.00 
105998.7742       0.00 
105999.0182       0.00 
105999.2622       0.00 
105999.5062       0.00 
105999.7502       0.00 
105999.9942       0.00 
106000.2382       0.00 
106000.4822       0.00 
106000.7262       0.00 
106000.9702       0.00 
106001.2142       0.00 
106001.4582       0.00 
106001.7022       0.00 
106001.9462       0.00 
106002.1902       0.00 
106002.4342       0.00 
106002.6782       0.00 
106002.9222       0.00 
106003.1662       0.00 
106003.4102       0.00 
106003.6542       0.00 
106003.8982       0.00 
106004.1422       0.00 
106004.3862       0.00 
106004.6302       0.00 
106004.8742       0.00 
106005.1182       0.00 
106005.3622       0.00 
106005.6062       0.00 
106005.8502       0.00 
106006.0942       0.00 
106006.3382       0.00 
106006.5822       0.00 
106006.8262       0.00 
106007.0702       0.00 
106007.3142       0.00 
106007.5582       0.00 
106007.8022       0.00 
106008.0462       0.00 
106008.2902       0.00 
106008.5342       0.00 
106008.7782       0.00 
106009.0222       0.00 
106009.2662       0.00 
106009.5102       0.00 
106009.7542       0.00 
106009.9982       0.00 
106010.2422       0.00 
106010.4862       0.00 
106010.7302       0.00 
106010.9742       0.00 
106011.2182       0.00 
106011.4622       0.00 
106011.7062       0.00 
106011.9502       0.00 
106012.1942       0.00 
106012.4382       0.00 
106012.6822       0.00 
106012.9262       0.00 
106013.1702       0.00 
106013.4142       0.00 
106013.6582       0.00 
106013.9022       0.00 
106014.1462       0.00 
106014.3902       0.00 
106014.6342       0.00 
106014.8782       0.00 
106015.1222       0.00 
106015.3662       0.00 
106015.6102       0.00 
106015.8542       0.00 
106016.0982       0.00 
106016.3422       0.00 
106016.5862       0.00 
106016.8302       0.00 
106017.0742       0.00 
106017.3182       0.00 
106017.5622       0.00 
106017.8062       0.00 
106018.0502       0.00 
106018.2942       0.00 
106018.5382       0.00 
106018.7822       0.00 
106019.0262       0.00 
106019.2702       0.00 
106019.5142       0.00 
106019.7582       0.00 
106020.0022       0.00 
106020.2462       0.00 
106020.4902       0.00 
106020.7342       0.00 
106020.9782       0.00 
106021.2222       0.00 
106021.4662       0.00 
106021.7102       0.00 
106021.9542       0.00 
106022.1982       0.00 
106022.4422       0.00 
106022.6862       0.00 
106022.9302       0.00 
106023.1742       0.00 
106023.4182       0.00 
106023.6622       0.00 
106023.9062       0.00 
106024.1502       0.00 
106024.3942       0.00 
106024.6382       0.00 
106024.8822       0.00 
106025.1262       0.00 
106025.3702       0.00 
106025.6142       0.00 
106025.8582       0.00 
106026.1022       0.00 
106026.3462       0.00 
106026.5902       0.00 
106026.8342       0.00 
106027.0782       0.00 
106027.3222       0.00 
106027.5662       0.00 
106027.8102       0.00 
106028.0542       0.00 
106028.2982       0.00 
106028.5422       0.00 
106028.7862       0.00 
106029.0302       0.00 
106029.2742       0.00 
106029.5182       0.00 
106029.7622       0.00 
106030.0062       0.00 
106030.2502       0.00 
106030.4942       0.00 
106030.7382       0.00 
106030.9822       0.00 
106031.2262       0.00 
106031.4702       0.00 
106031.7142       0.00 
106031.9582       0.00 
106032.2022       0.00 
106032.4462       0.00 
106032.6902       0.00 
106032.9342       0.00 
106033.1782       0.00 
106033.4222       0.00 
106033.6662       0.00 
106033.9102       0.00 
106034.1542       0.00 
106034.3982       0.00 
106034.6422       0.00 
106034.8862       0.00 
106035.1302       0.00 
106035.3742       0.00 
106035.6182       0.00 
106035.8622       0.00 
106036.1062       0.00 
106036.3502       0.00 
106036.5942       0.00 
106036.8382       0.00 
106037.0822       0.00 
106037.3262       0.00 
106037.5702       0.00 
106037.8142       0.00 
106038.0582       0.00 
106038.3022       0.00 
106038.5462       0.00 
106038.7902       0.00 
106039.0342       0.00 
106039.2782       0.00 
106039.5222       0.00 
106039.7662       0.00 
106040.0102       0.00 
106040.2542       0.00 
106040.4982       0.00 
106040.7422       0.00 
106040.9862       0.00 
106041.2302       0.00 
106041.4742       0.00 
106041.7182       0.00 
106041.9622       0.00 
106042.2062       0.00 
106042.4502       0.00 
106042.6942       0.00 
106042.9382       0.00 
106043.1822       0.00 
106043.4262       0.00 
106043.6702       0.00 
106043.9142       0.00 
106044.1582       0.00 
106044.4022       0.00 
106044.6462       0.00 
106044.8902       0.00 
106045.1342       0.00 
106045.3782       0.00 
106045.6222       0.00 
106045.8662       0.00 
106046.1102       0.00 
106046.3542       0.00 
106046.5982       0.00 
106046.8422       0.00 
106047.0862       0.00 
106047.3302       0.00 
106047.5742       0.00 
106047.8182       0.00 
106048.0622       0.00 
106048.3062       0.00 
106048.5502       0.00 
106048.7942       0.00 
106049.0382       0.00 
106049.2822       0.00 
106049.5262       0.00 
106049.7702       0.00 
106050.0142       0.00 
106050.2582       0.00 
106050.5022       0.00 
106050.7462       0.00 
106050.9902       0.00 
106051.2342       0.00 
106051.4782       0.00 
106051.7222       0.00 
106051.9662       0.00 
106052.2102       0.00 
106052.4542       0.00 
106052.6982       0.00 
106052.9422       0.00 
106053.1862       0.00 
106053.4302       0.00 
106053.6742       0.00 
106053.9182       0.00 
106054.1622       0.00 
106054.4062       0.00 
106054.6502       0.00 
106054.8942       0.00 
106055.1382       0.00 
106055.3822       0.00 
106055.6262       0.00 
106055.8702       0.00 
106056.1142       0.00 
106056.3582       0.00 
106056.6022       0.00 
106056.8462       0.00 
106057.0902       0.00 
106057.3342       0.00 
106057.5782       0.00 
106057.8222       0.00 
106058.0662       0.00 
106058.3102       0.00 
106058.5542       0.00 
106058.7982       0.00 
106059.0422       0.00 
106059.2862       0.00 
106059.5302       0.00 
106059.7742       0.00 
106060.0182       0.00 
106060.2622       0.00 
106060.5062       0.00 
106060.7502       0.00 
106060.9942       0.00 
106061.2382       0.00 
106061.4822       0.00 
106061.7262       0.00 
106061.9702       0.00 
106062.2142       0.00 
106062.4582       0.00 
106062.7022       0.00 
106062.9462       0.00 
106063.1902       0.00 
106063.4342       0.00 
106063.6782       0.00 
106063.9222       0.00 
106064.1662       0.00 
106064.4102       0.00 
106064.6542       0.00 
106064.8982       0.00 
106065.1422       0.00 
106065.3862       0.00 
106065.6302       0.00 
106065.8742       0.00 
106066.1182       0.00 
106066.3622       0.00 
106066.6062       0.00 
106066.8502       0.00 
106067.0942       0.00 
106067.3382       0.00 
106067.5822       0.00 
106067.8262       0.00 
106068.0702       0.00 
106068.3142       0.00 
106068.5582       0.00 
106068.8022       0.00 
106069.0462       0.00 
106069.2902       0.00 
106069.5342       0.00 
106069.7782       0.00 
106070.0222       0.00 
106070.2662       0.00 
106070.5102       0.00 
106070.7542       0.00 
106070.9982       0.00 
106071.2422       0.00 
106071.4862       0.00 
106071.7302       0.00 
106071.9742       0.00 
106072.2182       0.00 
106072.4622       0.00 
106072.7062       0.00 
106072.9502       0.00 
106073.1942       0.00 
106073.4382       0.00 
106073.6822       0.00 
106073.9262       0.00 
106074.1702       0.00 
106074.4142       0.00 
106074.6582       0.00 
106074.9022       0.00 
106075.1462       0.00 
106075.3902       0.00 
106075.6342       0.00 
106075.8782       0.00 
106076.1222       0.00 
106076.3662       0.00 
106076.6102       0.00 
106076.8542       0.00 
106077.0982       0.00 
106077.3422       0.00 
106077.5862       0.00 
106077.8302       0.00 
106078.0742       0.00 
106078.3182       0.00 
106078.5622       0.00 
106078.8062       0.00 
106079.0502       0.00 
106079.2942       0.00 
106079.5382       0.00 
106079.7822       0.00 
106080.0262       0.00 
106080.2702       0.00 
106080.5142       0.00 
106080.7582       0.00 
106081.0022       0.00 
106081.2462       0.00 
106081.4902       0.00 
106081.7342       0.00 
106081.9782       0.00 
106082.2222       0.00 
106082.4662       0.00 
106082.7102       0.00 
106082.9542       0.00 
106083.1982       0.00 
106083.4422       0.00 
106083.6862       0.00 
106083.9302       0.00 
106084.1742       0.00 
106084.4182       0.00 
106084.6622       0.00 
106084.9062       0.00 
106085.1502       0.00 
106085.3942       0.00 
106085.6382       0.00 
106085.8822       0.00 
106086.1262       0.00 
106086.3702       0.00 
106086.6142       0.00 
106086.8582       0.00 
106087.1022       0.00 
106087.3462       0.00 
106087.5902       0.00 
106087.8342       0.00 
106088.0782       0.00 
106088.3222       0.00 
106088.5662       0.00 
106088.8102       0.00 
106089.0542       0.00 
106089.2982       0.00 
106089.5422       0.00 
106089.7862       0.00 
106090.0302       0.00 
106090.2742       0.00 
106090.5182       0.00 
106090.7622       0.00 
106091.0062       0.00 
106091.2502       0.00 
106091.4942       0.00 
106091.7382       0.00 
106091.9822       0.00 
106092.2262       0.00 
106092.4702       0.00 
106092.7142       0.00 
106092.9582       0.00 
106093.2022       0.00 
106093.4462       0.00 
106093.6902       0.00 
106093.9342       0.00 
106094.1782       0.00 
106094.4222       0.00 
106094.6662       0.00 
106094.9102       0.00 
106095.1542       0.00 
106095.3982       0.00 
106095.6422       0.00 
106095.8862       0.00 
106096.1302       0.00 
106096.3742       0.00 
106096.6182       0.00 
106096.8622       0.00 
106097.1062       0.00 
106097.3502       0.00 
106097.5942       0.00 
106097.8382       0.00 
106098.0822       0.00 
106098.3262       0.00 
106098.5702       0.00 
106098.8142       0.00 
106099.0582       0.00 
106099.3022       0.00 
106099.5462       0.00 
106099.7902       0.00 
106100.0342       0.00 
106100.2782       0.00 
106100.5222       0.00 
106100.7662       0.00 
106101.0102       0.00 
106101.2542       0.00 
106101.4982       0.00 
106101.7422       0.00 
106101.9862       0.00 
106102.2302       0.00 
106102.4742       0.00 
106102.7182       0.00 
106102.9622       0.00 
106103.2062       0.00 
106103.4502       0.00 
106103.6942       0.00 
106103.9382       0.00 
106104.1822       0.00 
106104.4262       0.00 
106104.6702       0.00 
106104.9142       0.00 
106105.1582       0.00 
106105.4022       0.00 
106105.6462       0.00 
106105.8902       0.00 
106106.1342       0.00 
106106.3782       0.00 
106106.6222       0.00 
106106.8662       0.00 
106107.1102       0.00 
106107.3542       0.00 
106107.5982       0.00 
106107.8422       0.00 
106108.0862       0.00 
106108.3302       0.00 
106108.5742       0.00 
106108.8182       0.00 
106109.0622       0.00 
106109.3062       0.00 
106109.5502       0.00 
106109.7942       0.00 
106110.0382       0.00 
106110.2822       0.00 
106110.5262       0.00 
106110.7702       0.00 
106111.0142       0.00 
106111.2582       0.00 
106111.5022       0.00 
106111.7462       0.00 
106111.9902       0.00 
106112.2342       0.00 
106112.4782       0.00 
106112.7222       0.00 
106112.9662       0.00 
106113.2102       0.00 
106113.4542       0.00 
106113.6982       0.00 
106113.9422       0.00 
106114.1862       0.00 
106114.4302       0.00 
106114.6742       0.00 
106114.9182       0.00 
106115.1622       0.00 
106115.4062       0.00 
106115.6502       0.00 
106115.8942       0.00 
106116.1382       0.00 
106116.3822       0.00 
106116.6262       0.00 
106116.8702       0.00 
106117.1142       0.00 
106117.3582       0.00 
106117.6022       0.00 
106117.8462       0.00 
106118.0902       0.00 
106118.3342       0.00 
106118.5782       0.00 
106118.8222       0.00 
106119.0662       0.00 
106119.3102       0.00 
106119.5542       0.00 
106119.7982       0.00 
106120.0422       0.00 
106120.2862       0.00 
106120.5302       0.00 
106120.7742       0.00 
106121.0182       0.00 
106121.2622       0.00 
106121.5062       0.00 
106121.7502       0.00 
106121.9942       0.00 
106122.2382       0.00 
106122.4822       0.00 
106122.7262       0.00 
