! Freq(MHz)     Int(K)
111030.7847       0.00 
111031.0287       0.00 
111031.2727       0.00 
111031.5167       0.00 
111031.7607       0.00 
111032.0047       0.00 
111032.2487       0.00 
111032.4927       0.00 
111032.7367       0.00 
111032.9807       0.00 
111033.2247       0.00 
111033.4687       0.00 
111033.7127       0.00 
111033.9567       0.00 
111034.2007       0.00 
111034.4447       0.00 
111034.6887       0.00 
111034.9327       0.00 
111035.1767       0.00 
111035.4207       0.00 
111035.6647       0.00 
111035.9087       0.00 
111036.1527       0.00 
111036.3967       0.00 
111036.6407       0.00 
111036.8847       0.00 
111037.1287       0.00 
111037.3727       0.00 
111037.6167       0.00 
111037.8607       0.00 
111038.1047       0.00 
111038.3487       0.00 
111038.5927       0.00 
111038.8367       0.00 
111039.0807       0.00 
111039.3247       0.00 
111039.5687       0.00 
111039.8127       0.00 
111040.0567       0.00 
111040.3007       0.00 
111040.5447       0.00 
111040.7887       0.00 
111041.0327       0.00 
111041.2767       0.00 
111041.5207       0.00 
111041.7647       0.00 
111042.0087       0.00 
111042.2527       0.00 
111042.4967       0.00 
111042.7407       0.00 
111042.9847       0.00 
111043.2287       0.00 
111043.4727       0.00 
111043.7167       0.00 
111043.9607       0.00 
111044.2047       0.00 
111044.4487       0.00 
111044.6927       0.00 
111044.9367       0.00 
111045.1807       0.00 
111045.4247       0.00 
111045.6687       0.00 
111045.9127       0.00 
111046.1567       0.00 
111046.4007       0.00 
111046.6447       0.00 
111046.8887       0.00 
111047.1327       0.00 
111047.3767       0.00 
111047.6207       0.00 
111047.8647       0.00 
111048.1087       0.00 
111048.3527       0.00 
111048.5967       0.00 
111048.8407       0.00 
111049.0847       0.00 
111049.3287       0.00 
111049.5727       0.00 
111049.8167       0.00 
111050.0607       0.00 
111050.3047       0.00 
111050.5487       0.00 
111050.7927       0.00 
111051.0367       0.00 
111051.2807       0.00 
111051.5247       0.00 
111051.7687       0.00 
111052.0127       0.00 
111052.2567       0.00 
111052.5007       0.00 
111052.7447       0.00 
111052.9887       0.00 
111053.2327       0.00 
111053.4767       0.00 
111053.7207       0.00 
111053.9647       0.00 
111054.2087       0.00 
111054.4527       0.00 
111054.6967       0.00 
111054.9407       0.00 
111055.1847       0.00 
111055.4287       0.00 
111055.6727       0.00 
111055.9167       0.00 
111056.1607       0.00 
111056.4047       0.00 
111056.6487       0.00 
111056.8927       0.00 
111057.1367       0.00 
111057.3807       0.00 
111057.6247       0.00 
111057.8687       0.00 
111058.1127       0.00 
111058.3567       0.00 
111058.6007       0.00 
111058.8447       0.00 
111059.0887       0.00 
111059.3327       0.00 
111059.5767       0.00 
111059.8207       0.00 
111060.0647       0.00 
111060.3087       0.00 
111060.5527       0.00 
111060.7967       0.00 
111061.0407       0.00 
111061.2847       0.00 
111061.5287       0.00 
111061.7727       0.00 
111062.0167       0.00 
111062.2607       0.00 
111062.5047       0.00 
111062.7487       0.00 
111062.9927       0.00 
111063.2367       0.00 
111063.4807       0.00 
111063.7247       0.00 
111063.9687       0.00 
111064.2127       0.00 
111064.4567       0.00 
111064.7007       0.00 
111064.9447       0.00 
111065.1887       0.00 
111065.4327       0.00 
111065.6767       0.00 
111065.9207       0.00 
111066.1647       0.00 
111066.4087       0.00 
111066.6527       0.00 
111066.8967       0.00 
111067.1407       0.00 
111067.3847       0.00 
111067.6287       0.00 
111067.8727       0.00 
111068.1167       0.00 
111068.3607       0.00 
111068.6047       0.00 
111068.8487       0.00 
111069.0927       0.00 
111069.3367       0.00 
111069.5807       0.00 
111069.8247       0.00 
111070.0687       0.00 
111070.3127       0.00 
111070.5567       0.00 
111070.8007       0.00 
111071.0447       0.00 
111071.2887       0.00 
111071.5327       0.00 
111071.7767       0.00 
111072.0207       0.00 
111072.2647       0.00 
111072.5087       0.00 
111072.7527       0.00 
111072.9967       0.00 
111073.2407       0.00 
111073.4847       0.00 
111073.7287       0.00 
111073.9727       0.00 
111074.2167       0.00 
111074.4607       0.00 
111074.7047       0.00 
111074.9487       0.00 
111075.1927       0.00 
111075.4367       0.00 
111075.6807       0.00 
111075.9247       0.00 
111076.1687       0.00 
111076.4127       0.00 
111076.6567       0.00 
111076.9007       0.00 
111077.1447       0.00 
111077.3887       0.00 
111077.6327       0.00 
111077.8767       0.00 
111078.1207       0.00 
111078.3647       0.00 
111078.6087       0.00 
111078.8527       0.00 
111079.0967       0.00 
111079.3407       0.00 
111079.5847       0.00 
111079.8287       0.00 
111080.0727       0.00 
111080.3167       0.00 
111080.5607       0.00 
111080.8047       0.00 
111081.0487       0.00 
111081.2927       0.00 
111081.5367       0.00 
111081.7807       0.00 
111082.0247       0.00 
111082.2687       0.00 
111082.5127       0.00 
111082.7567       0.00 
111083.0007       0.00 
111083.2447       0.00 
111083.4887       0.00 
111083.7327       0.00 
111083.9767       0.00 
111084.2207       0.00 
111084.4647       0.00 
111084.7087       0.00 
111084.9527       0.00 
111085.1967       0.00 
111085.4407       0.00 
111085.6847       0.00 
111085.9287       0.00 
111086.1727       0.00 
111086.4167       0.00 
111086.6607       0.00 
111086.9047       0.00 
111087.1487       0.00 
111087.3927       0.00 
111087.6367       0.00 
111087.8807       0.00 
111088.1247       0.00 
111088.3687       0.00 
111088.6127       0.00 
111088.8567       0.00 
111089.1007       0.00 
111089.3447       0.00 
111089.5887       0.00 
111089.8327       0.00 
111090.0767       0.00 
111090.3207       0.00 
111090.5647       0.00 
111090.8087       0.00 
111091.0527       0.00 
111091.2967       0.00 
111091.5407       0.00 
111091.7847       0.00 
111092.0287       0.00 
111092.2727       0.00 
111092.5167       0.00 
111092.7607       0.00 
111093.0047       0.00 
111093.2487       0.00 
111093.4927       0.00 
111093.7367       0.00 
111093.9807       0.00 
111094.2247       0.00 
111094.4687       0.00 
111094.7127       0.00 
111094.9567       0.00 
111095.2007       0.00 
111095.4447       0.00 
111095.6887       0.00 
111095.9327       0.00 
111096.1767       0.00 
111096.4207       0.00 
111096.6647       0.00 
111096.9087       0.00 
111097.1527       0.00 
111097.3967       0.00 
111097.6407       0.00 
111097.8847       0.00 
111098.1287       0.00 
111098.3727       0.00 
111098.6167       0.00 
111098.8607       0.00 
111099.1047       0.00 
111099.3487       0.00 
111099.5927       0.00 
111099.8367       0.00 
111100.0807       0.00 
111100.3247       0.00 
111100.5687       0.00 
111100.8127       0.00 
111101.0567       0.00 
111101.3007       0.00 
111101.5447       0.00 
111101.7887       0.00 
111102.0327       0.00 
111102.2767       0.00 
111102.5207       0.00 
111102.7647       0.00 
111103.0087       0.00 
111103.2527       0.00 
111103.4967       0.00 
111103.7407       0.00 
111103.9847       0.00 
111104.2287       0.00 
111104.4727       0.00 
111104.7167       0.00 
111104.9607       0.00 
111105.2047       0.00 
111105.4487       0.00 
111105.6927       0.00 
111105.9367       0.00 
111106.1807       0.00 
111106.4247       0.00 
111106.6687       0.00 
111106.9127       0.00 
111107.1567       0.00 
111107.4007       0.00 
111107.6447       0.00 
111107.8887       0.00 
111108.1327       0.00 
111108.3767       0.00 
111108.6207       0.00 
111108.8647       0.00 
111109.1087       0.00 
111109.3527       0.00 
111109.5967       0.00 
111109.8407       0.00 
111110.0847       0.00 
111110.3287       0.00 
111110.5727       0.00 
111110.8167       0.00 
111111.0607       0.00 
111111.3047       0.00 
111111.5487       0.00 
111111.7927       0.00 
111112.0367       0.00 
111112.2807       0.00 
111112.5247       0.00 
111112.7687       0.00 
111113.0127       0.00 
111113.2567       0.00 
111113.5007       0.00 
111113.7447       0.00 
111113.9887       0.00 
111114.2327       0.00 
111114.4767       0.00 
111114.7207       0.00 
111114.9647       0.00 
111115.2087       0.00 
111115.4527       0.00 
111115.6967       0.00 
111115.9407       0.00 
111116.1847       0.00 
111116.4287       0.00 
111116.6727       0.00 
111116.9167       0.00 
111117.1607       0.00 
111117.4047       0.00 
111117.6487       0.00 
111117.8927       0.00 
111118.1367       0.00 
111118.3807       0.00 
111118.6247       0.00 
111118.8687       0.00 
111119.1127       0.00 
111119.3567       0.00 
111119.6007       0.00 
111119.8447       0.00 
111120.0887       0.00 
111120.3327       0.00 
111120.5767       0.00 
111120.8207       0.00 
111121.0647       0.00 
111121.3087       0.00 
111121.5527       0.00 
111121.7967       0.00 
111122.0407       0.00 
111122.2847       0.00 
111122.5287       0.00 
111122.7727       0.00 
111123.0167       0.00 
111123.2607       0.00 
111123.5047       0.00 
111123.7487       0.00 
111123.9927       0.00 
111124.2367       0.00 
111124.4807       0.00 
111124.7247       0.00 
111124.9687       0.00 
111125.2127       0.00 
111125.4567       0.00 
111125.7007       0.00 
111125.9447       0.00 
111126.1887       0.00 
111126.4327       0.00 
111126.6767       0.00 
111126.9207       0.00 
111127.1647       0.00 
111127.4087       0.00 
111127.6527       0.00 
111127.8967       0.00 
111128.1407       0.00 
111128.3847       0.00 
111128.6287       0.00 
111128.8727       0.00 
111129.1167       0.00 
111129.3607       0.00 
111129.6047       0.00 
111129.8487       0.00 
111130.0927       0.00 
111130.3367       0.00 
111130.5807       0.00 
111130.8247       0.00 
111131.0687       0.00 
111131.3127       0.00 
111131.5567       0.00 
111131.8007       0.00 
111132.0447       0.00 
111132.2887       0.00 
111132.5327       0.00 
111132.7767       0.00 
111133.0207       0.00 
111133.2647       0.00 
111133.5087       0.00 
111133.7527       0.00 
111133.9967       0.00 
111134.2407       0.00 
111134.4847       0.00 
111134.7287       0.00 
111134.9727       0.00 
111135.2167       0.00 
111135.4607       0.00 
111135.7047       0.00 
111135.9487       0.00 
111136.1927       0.00 
111136.4367       0.00 
111136.6807       0.00 
111136.9247       0.00 
111137.1687       0.00 
111137.4127       0.00 
111137.6567       0.00 
111137.9007       0.00 
111138.1447       0.00 
111138.3887       0.00 
111138.6327       0.00 
111138.8767       0.00 
111139.1207       0.00 
111139.3647       0.00 
111139.6087       0.00 
111139.8527       0.00 
111140.0967       0.00 
111140.3407       0.00 
111140.5847       0.00 
111140.8287       0.00 
111141.0727       0.00 
111141.3167       0.00 
111141.5607       0.00 
111141.8047       0.00 
111142.0487       0.00 
111142.2927       0.00 
111142.5367       0.00 
111142.7807       0.00 
111143.0247       0.00 
111143.2687       0.00 
111143.5127       0.00 
111143.7567       0.00 
111144.0007       0.00 
111144.2447       0.00 
111144.4887       0.00 
111144.7327       0.00 
111144.9767       0.00 
111145.2207       0.00 
111145.4647       0.00 
111145.7087       0.00 
111145.9527       0.00 
111146.1967       0.00 
111146.4407       0.00 
111146.6847       0.00 
111146.9287       0.00 
111147.1727       0.00 
111147.4167       0.00 
111147.6607       0.00 
111147.9047       0.00 
111148.1487       0.00 
111148.3927       0.00 
111148.6367       0.00 
111148.8807       0.00 
111149.1247       0.00 
111149.3687       0.00 
111149.6127       0.00 
111149.8567       0.00 
111150.1007       0.00 
111150.3447       0.00 
111150.5887       0.00 
111150.8327       0.00 
111151.0767       0.00 
111151.3207       0.00 
111151.5647       0.00 
111151.8087       0.00 
111152.0527       0.00 
111152.2967       0.00 
111152.5407       0.00 
111152.7847       0.00 
111153.0287       0.00 
111153.2727       0.00 
111153.5167       0.00 
111153.7607       0.00 
111154.0047       0.00 
111154.2487       0.00 
111154.4927       0.00 
111154.7367       0.00 
111154.9807       0.00 
111155.2247       0.00 
111155.4687       0.00 
111155.7127       0.00 
111155.9567       0.00 
111156.2007       0.00 
111156.4447       0.00 
111156.6887       0.00 
111156.9327       0.00 
111157.1767       0.00 
111157.4207       0.00 
111157.6647       0.00 
111157.9087       0.00 
111158.1527       0.00 
111158.3967       0.00 
111158.6407       0.00 
111158.8847       0.00 
111159.1287       0.00 
111159.3727       0.00 
111159.6167       0.00 
111159.8607       0.00 
111160.1047       0.00 
111160.3487       0.00 
111160.5927       0.00 
111160.8367       0.00 
111161.0807       0.00 
111161.3247       0.00 
111161.5687       0.00 
111161.8127       0.00 
111162.0567       0.00 
111162.3007       0.00 
111162.5447       0.00 
111162.7887       0.00 
111163.0327       0.00 
111163.2767       0.00 
111163.5207       0.00 
111163.7647       0.00 
111164.0087       0.00 
111164.2527       0.00 
111164.4967       0.00 
111164.7407       0.00 
111164.9847       0.00 
111165.2287       0.00 
111165.4727       0.00 
111165.7167       0.00 
111165.9607       0.00 
111166.2047       0.00 
111166.4487       0.00 
111166.6927       0.00 
111166.9367       0.00 
111167.1807       0.00 
111167.4247       0.00 
111167.6687       0.00 
111167.9127       0.00 
111168.1567       0.00 
111168.4007       0.00 
111168.6447       0.00 
111168.8887       0.00 
111169.1327       0.00 
111169.3767       0.00 
111169.6207       0.00 
111169.8647       0.00 
111170.1087       0.00 
111170.3527       0.00 
111170.5967       0.00 
111170.8407       0.00 
111171.0847       0.00 
111171.3287       0.00 
111171.5727       0.00 
111171.8167       0.00 
111172.0607       0.00 
111172.3047       0.00 
111172.5487       0.00 
111172.7927       0.00 
111173.0367       0.00 
111173.2807       0.00 
111173.5247       0.00 
111173.7687       0.00 
111174.0127       0.00 
111174.2567       0.00 
111174.5007       0.00 
111174.7447       0.00 
111174.9887       0.00 
111175.2327       0.00 
111175.4767       0.00 
111175.7207       0.00 
111175.9647       0.00 
111176.2087       0.00 
111176.4527       0.00 
111176.6967       0.00 
111176.9407       0.00 
111177.1847       0.00 
111177.4287       0.00 
111177.6727       0.00 
111177.9167       0.00 
111178.1607       0.00 
111178.4047       0.00 
111178.6487       0.00 
111178.8927       0.00 
111179.1367       0.00 
111179.3807       0.00 
111179.6247       0.00 
111179.8687       0.00 
111180.1127       0.00 
111180.3567       0.00 
111180.6007       0.00 
111180.8447       0.00 
111181.0887       0.00 
111181.3327       0.00 
111181.5767       0.00 
111181.8207       0.00 
111182.0647       0.00 
111182.3087       0.00 
111182.5527       0.00 
111182.7967       0.00 
111183.0407       0.00 
111183.2847       0.00 
111183.5287       0.00 
111183.7727       0.00 
111184.0167       0.00 
111184.2607       0.00 
111184.5047       0.00 
111184.7487       0.00 
111184.9927       0.00 
111185.2367       0.00 
111185.4807       0.00 
111185.7247       0.00 
111185.9687       0.00 
111186.2127       0.00 
111186.4567       0.00 
111186.7007       0.00 
111186.9447       0.00 
111187.1887       0.00 
111187.4327       0.00 
111187.6767       0.00 
111187.9207       0.00 
111188.1647       0.00 
111188.4087       0.00 
111188.6527       0.00 
111188.8967       0.00 
111189.1407       0.00 
111189.3847       0.00 
111189.6287       0.00 
111189.8727       0.00 
111190.1167       0.00 
111190.3607       0.00 
111190.6047       0.00 
111190.8487       0.00 
111191.0927       0.00 
111191.3367       0.00 
111191.5807       0.00 
111191.8247       0.00 
111192.0687       0.00 
111192.3127       0.00 
111192.5567       0.00 
111192.8007       0.00 
111193.0447       0.00 
111193.2887       0.00 
111193.5327       0.00 
111193.7767       0.00 
111194.0207       0.00 
111194.2647       0.00 
111194.5087       0.00 
111194.7527       0.00 
111194.9967       0.00 
111195.2407       0.00 
111195.4847       0.00 
111195.7287       0.00 
111195.9727       0.00 
111196.2167       0.00 
111196.4607       0.00 
111196.7047       0.00 
111196.9487       0.00 
111197.1927       0.00 
111197.4367       0.00 
111197.6807       0.00 
111197.9247       0.00 
111198.1687       0.00 
111198.4127       0.00 
111198.6567       0.00 
111198.9007       0.00 
111199.1447       0.00 
111199.3887       0.00 
111199.6327       0.00 
111199.8767       0.00 
111200.1207       0.00 
111200.3647       0.00 
111200.6087       0.00 
111200.8527       0.00 
111201.0967       0.00 
111201.3407       0.00 
111201.5847       0.00 
111201.8287       0.00 
111202.0727       0.00 
111202.3167       0.00 
111202.5607       0.00 
111202.8047       0.00 
111203.0487       0.00 
111203.2927       0.00 
111203.5367       0.00 
111203.7807       0.00 
111204.0247       0.00 
111204.2687       0.00 
111204.5127       0.00 
111204.7567       0.00 
111205.0007       0.00 
111205.2447       0.00 
111205.4887       0.00 
111205.7327       0.00 
111205.9767       0.00 
111206.2207       0.00 
111206.4647       0.00 
111206.7087       0.00 
111206.9527       0.00 
111207.1967       0.00 
111207.4407       0.00 
111207.6847       0.00 
111207.9287       0.00 
111208.1727       0.00 
111208.4167       0.00 
111208.6607       0.00 
111208.9047       0.00 
111209.1487       0.00 
111209.3927       0.00 
111209.6367       0.00 
111209.8807       0.00 
111210.1247       0.00 
111210.3687       0.00 
111210.6127       0.00 
111210.8567       0.00 
111211.1007       0.00 
111211.3447       0.00 
111211.5887       0.00 
111211.8327       0.00 
111212.0767       0.00 
111212.3207       0.00 
111212.5647       0.00 
111212.8087       0.00 
111213.0527       0.00 
111213.2967       0.00 
111213.5407       0.00 
111213.7847       0.00 
111214.0287       0.00 
111214.2727       0.00 
111214.5167       0.00 
111214.7607       0.00 
111215.0047       0.00 
111215.2487       0.00 
111215.4927       0.00 
111215.7367       0.00 
111215.9807       0.00 
111216.2247       0.00 
111216.4687       0.00 
111216.7127       0.00 
111216.9567       0.00 
111217.2007       0.00 
111217.4447       0.00 
111217.6887       0.00 
111217.9327       0.00 
111218.1767       0.00 
111218.4207       0.00 
111218.6647       0.00 
111218.9087       0.00 
111219.1527       0.00 
111219.3967       0.00 
111219.6407       0.00 
111219.8847       0.00 
111220.1287       0.00 
111220.3727       0.00 
111220.6167       0.00 
111220.8607       0.00 
111221.1047       0.00 
111221.3487       0.00 
111221.5927       0.00 
111221.8367       0.00 
111222.0807       0.00 
111222.3247       0.00 
111222.5687       0.00 
111222.8127       0.00 
111223.0567       0.00 
111223.3007       0.00 
111223.5447       0.00 
111223.7887       0.00 
111224.0327       0.00 
111224.2767       0.00 
111224.5207       0.00 
111224.7647       0.00 
111225.0087       0.00 
111225.2527       0.00 
111225.4967       0.00 
111225.7407       0.00 
111225.9847       0.00 
111226.2287       0.00 
111226.4727       0.00 
111226.7167       0.00 
111226.9607       0.00 
111227.2047       0.00 
111227.4487       0.00 
111227.6927       0.00 
111227.9367       0.00 
111228.1807       0.00 
111228.4247       0.00 
111228.6687       0.00 
111228.9127       0.00 
111229.1567       0.00 
111229.4007       0.00 
111229.6447       0.00 
111229.8887       0.00 
111230.1327       0.00 
111230.3767       0.00 
111230.6207       0.00 
111230.8647       0.00 
111231.1087       0.00 
111231.3527       0.00 
111231.5967       0.00 
111231.8407       0.00 
111232.0847       0.00 
