! Freq(MHz)     Int(K)
 93911.6794       0.00 
 93911.9234       0.00 
 93912.1674       0.00 
 93912.4114       0.00 
 93912.6554       0.00 
 93912.8994       0.00 
 93913.1434       0.00 
 93913.3874       0.00 
 93913.6314       0.00 
 93913.8754       0.00 
 93914.1194       0.00 
 93914.3634       0.00 
 93914.6074       0.00 
 93914.8514       0.00 
 93915.0954       0.00 
 93915.3394       0.00 
 93915.5834       0.00 
 93915.8274       0.00 
 93916.0714       0.00 
 93916.3154       0.00 
 93916.5594       0.00 
 93916.8034       0.00 
 93917.0474       0.00 
 93917.2914       0.00 
 93917.5354       0.00 
 93917.7794       0.00 
 93918.0234       0.00 
 93918.2674       0.00 
 93918.5114       0.00 
 93918.7554       0.00 
 93918.9994       0.00 
 93919.2434       0.00 
 93919.4874       0.00 
 93919.7314       0.00 
 93919.9754       0.00 
 93920.2194       0.00 
 93920.4634       0.00 
 93920.7074       0.00 
 93920.9514       0.00 
 93921.1954       0.00 
 93921.4394       0.00 
 93921.6834       0.00 
 93921.9274       0.00 
 93922.1714       0.00 
 93922.4154       0.00 
 93922.6594       0.00 
 93922.9034       0.00 
 93923.1474       0.00 
 93923.3914       0.00 
 93923.6354       0.00 
 93923.8794       0.00 
 93924.1234       0.00 
 93924.3674       0.00 
 93924.6114       0.00 
 93924.8554       0.00 
 93925.0994       0.00 
 93925.3434       0.00 
 93925.5874       0.00 
 93925.8314       0.00 
 93926.0754       0.00 
 93926.3194       0.00 
 93926.5634       0.00 
 93926.8074       0.00 
 93927.0514       0.00 
 93927.2954       0.00 
 93927.5394       0.00 
 93927.7834       0.00 
 93928.0274       0.00 
 93928.2714       0.00 
 93928.5154       0.00 
 93928.7594       0.00 
 93929.0034       0.00 
 93929.2474       0.00 
 93929.4914       0.00 
 93929.7354       0.00 
 93929.9794       0.00 
 93930.2234       0.00 
 93930.4674       0.00 
 93930.7114       0.00 
 93930.9554       0.00 
 93931.1994       0.00 
 93931.4434       0.00 
 93931.6874       0.00 
 93931.9314       0.00 
 93932.1754       0.00 
 93932.4194       0.00 
 93932.6634       0.00 
 93932.9074       0.00 
 93933.1514       0.00 
 93933.3954       0.00 
 93933.6394       0.00 
 93933.8834       0.00 
 93934.1274       0.00 
 93934.3714       0.00 
 93934.6154       0.00 
 93934.8594       0.00 
 93935.1034       0.00 
 93935.3474       0.00 
 93935.5914       0.00 
 93935.8354       0.00 
 93936.0794       0.00 
 93936.3234       0.00 
 93936.5674       0.00 
 93936.8114       0.00 
 93937.0554       0.00 
 93937.2994       0.00 
 93937.5434       0.00 
 93937.7874       0.00 
 93938.0314       0.00 
 93938.2754       0.00 
 93938.5194       0.00 
 93938.7634       0.00 
 93939.0074       0.00 
 93939.2514       0.00 
 93939.4954       0.00 
 93939.7394       0.00 
 93939.9834       0.00 
 93940.2274       0.00 
 93940.4714       0.00 
 93940.7154       0.00 
 93940.9594       0.00 
 93941.2034       0.00 
 93941.4474       0.00 
 93941.6914       0.00 
 93941.9354       0.00 
 93942.1794       0.00 
 93942.4234       0.00 
 93942.6674       0.00 
 93942.9114       0.00 
 93943.1554       0.00 
 93943.3994       0.00 
 93943.6434       0.00 
 93943.8874       0.00 
 93944.1314       0.00 
 93944.3754       0.00 
 93944.6194       0.00 
 93944.8634       0.00 
 93945.1074       0.00 
 93945.3514       0.00 
 93945.5954       0.00 
 93945.8394       0.00 
 93946.0834       0.00 
 93946.3274       0.00 
 93946.5714       0.00 
 93946.8154       0.00 
 93947.0594       0.00 
 93947.3034       0.00 
 93947.5474       0.00 
 93947.7914       0.00 
 93948.0354       0.00 
 93948.2794       0.00 
 93948.5234       0.00 
 93948.7674       0.00 
 93949.0114       0.00 
 93949.2554       0.00 
 93949.4994       0.00 
 93949.7434       0.00 
 93949.9874       0.00 
 93950.2314       0.00 
 93950.4754       0.00 
 93950.7194       0.00 
 93950.9634       0.00 
 93951.2074       0.00 
 93951.4514       0.00 
 93951.6954       0.00 
 93951.9394       0.00 
 93952.1834       0.00 
 93952.4274       0.00 
 93952.6714       0.00 
 93952.9154       0.00 
 93953.1594       0.00 
 93953.4034       0.00 
 93953.6474       0.00 
 93953.8914       0.00 
 93954.1354       0.00 
 93954.3794       0.00 
 93954.6234       0.00 
 93954.8674       0.00 
 93955.1114       0.00 
 93955.3554       0.00 
 93955.5994       0.00 
 93955.8434       0.00 
 93956.0874       0.00 
 93956.3314       0.00 
 93956.5754       0.00 
 93956.8194       0.00 
 93957.0634       0.00 
 93957.3074       0.00 
 93957.5514       0.00 
 93957.7954       0.00 
 93958.0394       0.00 
 93958.2834       0.00 
 93958.5274       0.00 
 93958.7714       0.00 
 93959.0154       0.00 
 93959.2594       0.00 
 93959.5034       0.00 
 93959.7474       0.00 
 93959.9914       0.00 
 93960.2354       0.00 
 93960.4794       0.00 
 93960.7234       0.00 
 93960.9674       0.00 
 93961.2114       0.00 
 93961.4554       0.00 
 93961.6994       0.00 
 93961.9434       0.00 
 93962.1874       0.00 
 93962.4314       0.00 
 93962.6754       0.00 
 93962.9194       0.00 
 93963.1634       0.00 
 93963.4074       0.00 
 93963.6514       0.00 
 93963.8954       0.00 
 93964.1394       0.00 
 93964.3834       0.00 
 93964.6274       0.00 
 93964.8714       0.00 
 93965.1154       0.00 
 93965.3594       0.00 
 93965.6034       0.00 
 93965.8474       0.00 
 93966.0914       0.00 
 93966.3354       0.00 
 93966.5794       0.00 
 93966.8234       0.00 
 93967.0674       0.00 
 93967.3114       0.00 
 93967.5554       0.00 
 93967.7994       0.00 
 93968.0434       0.00 
 93968.2874       0.00 
 93968.5314       0.00 
 93968.7754       0.00 
 93969.0194       0.00 
 93969.2634       0.00 
 93969.5074       0.00 
 93969.7514       0.00 
 93969.9954       0.00 
 93970.2394       0.00 
 93970.4834       0.00 
 93970.7274       0.00 
 93970.9714       0.00 
 93971.2154       0.00 
 93971.4594       0.00 
 93971.7034       0.00 
 93971.9474       0.00 
 93972.1914       0.00 
 93972.4354       0.00 
 93972.6794       0.00 
 93972.9234       0.00 
 93973.1674       0.00 
 93973.4114       0.00 
 93973.6554       0.00 
 93973.8994       0.00 
 93974.1434       0.00 
 93974.3874       0.00 
 93974.6314       0.00 
 93974.8754       0.00 
 93975.1194       0.00 
 93975.3634       0.00 
 93975.6074       0.00 
 93975.8514       0.00 
 93976.0954       0.00 
 93976.3394       0.00 
 93976.5834       0.00 
 93976.8274       0.00 
 93977.0714       0.00 
 93977.3154       0.00 
 93977.5594       0.00 
 93977.8034       0.00 
 93978.0474       0.00 
 93978.2914       0.00 
 93978.5354       0.00 
 93978.7794       0.00 
 93979.0234       0.00 
 93979.2674       0.00 
 93979.5114       0.00 
 93979.7554       0.00 
 93979.9994       0.00 
 93980.2434       0.00 
 93980.4874       0.00 
 93980.7314       0.00 
 93980.9754       0.00 
 93981.2194       0.00 
 93981.4634       0.00 
 93981.7074       0.00 
 93981.9514       0.00 
 93982.1954       0.00 
 93982.4394       0.00 
 93982.6834       0.00 
 93982.9274       0.00 
 93983.1714       0.00 
 93983.4154       0.00 
 93983.6594       0.00 
 93983.9034       0.00 
 93984.1474       0.00 
 93984.3914       0.00 
 93984.6354       0.00 
 93984.8794       0.00 
 93985.1234       0.00 
 93985.3674       0.00 
 93985.6114       0.00 
 93985.8554       0.00 
 93986.0994       0.00 
 93986.3434       0.00 
 93986.5874       0.00 
 93986.8314       0.00 
 93987.0754       0.00 
 93987.3194       0.00 
 93987.5634       0.00 
 93987.8074       0.00 
 93988.0514       0.00 
 93988.2954       0.00 
 93988.5394       0.00 
 93988.7834       0.00 
 93989.0274       0.00 
 93989.2714       0.00 
 93989.5154       0.00 
 93989.7594       0.00 
 93990.0034       0.00 
 93990.2474       0.00 
 93990.4914       0.00 
 93990.7354       0.00 
 93990.9794       0.00 
 93991.2234       0.00 
 93991.4674       0.00 
 93991.7114       0.00 
 93991.9554       0.00 
 93992.1994       0.00 
 93992.4434       0.00 
 93992.6874       0.00 
 93992.9314       0.00 
 93993.1754       0.00 
 93993.4194       0.00 
 93993.6634       0.00 
 93993.9074       0.00 
 93994.1514       0.00 
 93994.3954       0.00 
 93994.6394       0.00 
 93994.8834       0.00 
 93995.1274       0.00 
 93995.3714       0.00 
 93995.6154       0.00 
 93995.8594       0.00 
 93996.1034       0.00 
 93996.3474       0.00 
 93996.5914       0.00 
 93996.8354       0.00 
 93997.0794       0.00 
 93997.3234       0.00 
 93997.5674       0.00 
 93997.8114       0.00 
 93998.0554       0.00 
 93998.2994       0.00 
 93998.5434       0.00 
 93998.7874       0.00 
 93999.0314       0.00 
 93999.2754       0.00 
 93999.5194       0.00 
 93999.7634       0.00 
 94000.0074       0.00 
 94000.2514       0.00 
 94000.4954       0.00 
 94000.7394       0.00 
 94000.9834       0.00 
 94001.2274       0.00 
 94001.4714       0.00 
 94001.7154       0.00 
 94001.9594       0.00 
 94002.2034       0.00 
 94002.4474       0.00 
 94002.6914       0.00 
 94002.9354       0.00 
 94003.1794       0.00 
 94003.4234       0.00 
 94003.6674       0.00 
 94003.9114       0.00 
 94004.1554       0.00 
 94004.3994       0.00 
 94004.6434       0.00 
 94004.8874       0.00 
 94005.1314       0.00 
 94005.3754       0.00 
 94005.6194       0.00 
 94005.8634       0.00 
 94006.1074       0.00 
 94006.3514       0.00 
 94006.5954       0.00 
 94006.8394       0.00 
 94007.0834       0.00 
 94007.3274       0.00 
 94007.5714       0.00 
 94007.8154       0.00 
 94008.0594       0.00 
 94008.3034       0.00 
 94008.5474       0.00 
 94008.7914       0.00 
 94009.0354       0.00 
 94009.2794       0.00 
 94009.5234       0.00 
 94009.7674       0.00 
 94010.0114       0.00 
 94010.2554       0.00 
 94010.4994       0.00 
 94010.7434       0.00 
 94010.9874       0.00 
 94011.2314       0.00 
 94011.4754       0.00 
 94011.7194       0.00 
 94011.9634       0.00 
 94012.2074       0.00 
 94012.4514       0.00 
 94012.6954       0.00 
 94012.9394       0.00 
 94013.1834       0.00 
 94013.4274       0.00 
 94013.6714       0.00 
 94013.9154       0.00 
 94014.1594       0.00 
 94014.4034       0.00 
 94014.6474       0.00 
 94014.8914       0.00 
 94015.1354       0.00 
 94015.3794       0.00 
 94015.6234       0.00 
 94015.8674       0.00 
 94016.1114       0.00 
 94016.3554       0.00 
 94016.5994       0.00 
 94016.8434       0.00 
 94017.0874       0.00 
 94017.3314       0.00 
 94017.5754       0.00 
 94017.8194       0.00 
 94018.0634       0.00 
 94018.3074       0.00 
 94018.5514       0.00 
 94018.7954       0.00 
 94019.0394       0.00 
 94019.2834       0.00 
 94019.5274       0.00 
 94019.7714       0.00 
 94020.0154       0.00 
 94020.2594       0.00 
 94020.5034       0.00 
 94020.7474       0.00 
 94020.9914       0.01 
 94021.2354       0.02 
 94021.4794       0.05 
 94021.7234       0.09 
 94021.9674       0.13 
 94022.2114       0.20 
 94022.4554       0.27 
 94022.6994       0.30 
 94022.9434       0.30 
 94023.1874       0.26 
 94023.4314       0.19 
 94023.6754       0.12 
 94023.9194       0.07 
 94024.1634       0.03 
 94024.4074       0.02 
 94024.6514       0.01 
 94024.8954       0.00 
 94025.1394       0.00 
 94025.3834       0.00 
 94025.6274       0.00 
 94025.8714       0.00 
 94026.1154       0.00 
 94026.3594       0.00 
 94026.6034       0.00 
 94026.8474       0.00 
 94027.0914       0.00 
 94027.3354       0.00 
 94027.5794       0.00 
 94027.8234       0.00 
 94028.0674       0.00 
 94028.3114       0.00 
 94028.5554       0.00 
 94028.7994       0.00 
 94029.0434       0.00 
 94029.2874       0.00 
 94029.5314       0.00 
 94029.7754       0.00 
 94030.0194       0.00 
 94030.2634       0.00 
 94030.5074       0.00 
 94030.7514       0.00 
 94030.9954       0.00 
 94031.2394       0.00 
 94031.4834       0.00 
 94031.7274       0.00 
 94031.9714       0.00 
 94032.2154       0.00 
 94032.4594       0.00 
 94032.7034       0.00 
 94032.9474       0.00 
 94033.1914       0.00 
 94033.4354       0.00 
 94033.6794       0.00 
 94033.9234       0.00 
 94034.1674       0.00 
 94034.4114       0.00 
 94034.6554       0.00 
 94034.8994       0.00 
 94035.1434       0.00 
 94035.3874       0.00 
 94035.6314       0.00 
 94035.8754       0.00 
 94036.1194       0.00 
 94036.3634       0.00 
 94036.6074       0.00 
 94036.8514       0.00 
 94037.0954       0.00 
 94037.3394       0.00 
 94037.5834       0.00 
 94037.8274       0.00 
 94038.0714       0.00 
 94038.3154       0.00 
 94038.5594       0.00 
 94038.8034       0.00 
 94039.0474       0.00 
 94039.2914       0.00 
 94039.5354       0.00 
 94039.7794       0.00 
 94040.0234       0.00 
 94040.2674       0.00 
 94040.5114       0.00 
 94040.7554       0.00 
 94040.9994       0.00 
 94041.2434       0.00 
 94041.4874       0.00 
 94041.7314       0.00 
 94041.9754       0.00 
 94042.2194       0.00 
 94042.4634       0.00 
 94042.7074       0.00 
 94042.9514       0.00 
 94043.1954       0.00 
 94043.4394       0.00 
 94043.6834       0.00 
 94043.9274       0.00 
 94044.1714       0.00 
 94044.4154       0.00 
 94044.6594       0.00 
 94044.9034       0.00 
 94045.1474       0.00 
 94045.3914       0.00 
 94045.6354       0.00 
 94045.8794       0.00 
 94046.1234       0.00 
 94046.3674       0.00 
 94046.6114       0.00 
 94046.8554       0.00 
 94047.0994       0.00 
 94047.3434       0.00 
 94047.5874       0.00 
 94047.8314       0.00 
 94048.0754       0.00 
 94048.3194       0.00 
 94048.5634       0.00 
 94048.8074       0.00 
 94049.0514       0.00 
 94049.2954       0.00 
 94049.5394       0.00 
 94049.7834       0.00 
 94050.0274       0.00 
 94050.2714       0.00 
 94050.5154       0.00 
 94050.7594       0.00 
 94051.0034       0.00 
 94051.2474       0.00 
 94051.4914       0.00 
 94051.7354       0.00 
 94051.9794       0.00 
 94052.2234       0.00 
 94052.4674       0.00 
 94052.7114       0.00 
 94052.9554       0.00 
 94053.1994       0.00 
 94053.4434       0.00 
 94053.6874       0.00 
 94053.9314       0.00 
 94054.1754       0.00 
 94054.4194       0.00 
 94054.6634       0.00 
 94054.9074       0.00 
 94055.1514       0.00 
 94055.3954       0.00 
 94055.6394       0.00 
 94055.8834       0.00 
 94056.1274       0.00 
 94056.3714       0.00 
 94056.6154       0.00 
 94056.8594       0.00 
 94057.1034       0.00 
 94057.3474       0.00 
 94057.5914       0.00 
 94057.8354       0.00 
 94058.0794       0.00 
 94058.3234       0.00 
 94058.5674       0.00 
 94058.8114       0.00 
 94059.0554       0.00 
 94059.2994       0.00 
 94059.5434       0.00 
 94059.7874       0.00 
 94060.0314       0.00 
 94060.2754       0.00 
 94060.5194       0.00 
 94060.7634       0.00 
 94061.0074       0.00 
 94061.2514       0.00 
 94061.4954       0.00 
 94061.7394       0.00 
 94061.9834       0.00 
 94062.2274       0.00 
 94062.4714       0.00 
 94062.7154       0.00 
 94062.9594       0.00 
 94063.2034       0.00 
 94063.4474       0.00 
 94063.6914       0.00 
 94063.9354       0.00 
 94064.1794       0.00 
 94064.4234       0.00 
 94064.6674       0.00 
 94064.9114       0.00 
 94065.1554       0.00 
 94065.3994       0.00 
 94065.6434       0.00 
 94065.8874       0.00 
 94066.1314       0.00 
 94066.3754       0.00 
 94066.6194       0.00 
 94066.8634       0.00 
 94067.1074       0.00 
 94067.3514       0.00 
 94067.5954       0.00 
 94067.8394       0.00 
 94068.0834       0.00 
 94068.3274       0.00 
 94068.5714       0.00 
 94068.8154       0.00 
 94069.0594       0.00 
 94069.3034       0.00 
 94069.5474       0.00 
 94069.7914       0.00 
 94070.0354       0.00 
 94070.2794       0.00 
 94070.5234       0.00 
 94070.7674       0.00 
 94071.0114       0.00 
 94071.2554       0.00 
 94071.4994       0.00 
 94071.7434       0.00 
 94071.9874       0.00 
 94072.2314       0.00 
 94072.4754       0.00 
 94072.7194       0.00 
 94072.9634       0.00 
 94073.2074       0.00 
 94073.4514       0.00 
 94073.6954       0.00 
 94073.9394       0.00 
 94074.1834       0.00 
 94074.4274       0.00 
 94074.6714       0.00 
 94074.9154       0.00 
 94075.1594       0.00 
 94075.4034       0.00 
 94075.6474       0.00 
 94075.8914       0.00 
 94076.1354       0.00 
 94076.3794       0.00 
 94076.6234       0.00 
 94076.8674       0.00 
 94077.1114       0.00 
 94077.3554       0.00 
 94077.5994       0.00 
 94077.8434       0.00 
 94078.0874       0.00 
 94078.3314       0.00 
 94078.5754       0.00 
 94078.8194       0.00 
 94079.0634       0.00 
 94079.3074       0.00 
 94079.5514       0.00 
 94079.7954       0.00 
 94080.0394       0.00 
 94080.2834       0.00 
 94080.5274       0.00 
 94080.7714       0.00 
 94081.0154       0.00 
 94081.2594       0.00 
 94081.5034       0.00 
 94081.7474       0.00 
 94081.9914       0.00 
 94082.2354       0.00 
 94082.4794       0.00 
 94082.7234       0.00 
 94082.9674       0.00 
 94083.2114       0.00 
 94083.4554       0.00 
 94083.6994       0.00 
 94083.9434       0.00 
 94084.1874       0.00 
 94084.4314       0.00 
 94084.6754       0.00 
 94084.9194       0.00 
 94085.1634       0.00 
 94085.4074       0.00 
 94085.6514       0.00 
 94085.8954       0.00 
 94086.1394       0.00 
 94086.3834       0.00 
 94086.6274       0.00 
 94086.8714       0.00 
 94087.1154       0.00 
 94087.3594       0.00 
 94087.6034       0.00 
 94087.8474       0.00 
 94088.0914       0.00 
 94088.3354       0.00 
 94088.5794       0.00 
 94088.8234       0.00 
 94089.0674       0.00 
 94089.3114       0.00 
 94089.5554       0.00 
 94089.7994       0.00 
 94090.0434       0.00 
 94090.2874       0.00 
 94090.5314       0.00 
 94090.7754       0.00 
 94091.0194       0.00 
 94091.2634       0.00 
 94091.5074       0.00 
 94091.7514       0.00 
 94091.9954       0.00 
 94092.2394       0.00 
 94092.4834       0.00 
 94092.7274       0.00 
 94092.9714       0.00 
 94093.2154       0.00 
 94093.4594       0.00 
 94093.7034       0.00 
 94093.9474       0.00 
 94094.1914       0.00 
 94094.4354       0.00 
 94094.6794       0.00 
 94094.9234       0.00 
 94095.1674       0.00 
 94095.4114       0.00 
 94095.6554       0.00 
 94095.8994       0.00 
 94096.1434       0.00 
 94096.3874       0.00 
 94096.6314       0.00 
 94096.8754       0.00 
