! Freq(MHz)     Int(K)
104228.2904       0.00 
104228.5344       0.00 
104228.7784       0.00 
104229.0224       0.00 
104229.2664       0.00 
104229.5104       0.00 
104229.7544       0.00 
104229.9984       0.00 
104230.2424       0.00 
104230.4864       0.00 
104230.7304       0.00 
104230.9744       0.00 
104231.2184       0.00 
104231.4624       0.00 
104231.7064       0.00 
104231.9504       0.00 
104232.1944       0.00 
104232.4384       0.00 
104232.6824       0.00 
104232.9264       0.00 
104233.1704       0.00 
104233.4144       0.00 
104233.6584       0.00 
104233.9024       0.00 
104234.1464       0.00 
104234.3904       0.00 
104234.6344       0.00 
104234.8784       0.00 
104235.1224       0.00 
104235.3664       0.00 
104235.6104       0.00 
104235.8544       0.00 
104236.0984       0.00 
104236.3424       0.00 
104236.5864       0.00 
104236.8304       0.00 
104237.0744       0.00 
104237.3184       0.00 
104237.5624       0.00 
104237.8064       0.00 
104238.0504       0.00 
104238.2944       0.00 
104238.5384       0.00 
104238.7824       0.00 
104239.0264       0.00 
104239.2704       0.00 
104239.5144       0.00 
104239.7584       0.00 
104240.0024       0.00 
104240.2464       0.00 
104240.4904       0.00 
104240.7344       0.00 
104240.9784       0.00 
104241.2224       0.00 
104241.4664       0.00 
104241.7104       0.00 
104241.9544       0.00 
104242.1984       0.00 
104242.4424       0.00 
104242.6864       0.00 
104242.9304       0.00 
104243.1744       0.00 
104243.4184       0.00 
104243.6624       0.00 
104243.9064       0.00 
104244.1504       0.00 
104244.3944       0.00 
104244.6384       0.00 
104244.8824       0.00 
104245.1264       0.00 
104245.3704       0.00 
104245.6144       0.00 
104245.8584       0.00 
104246.1024       0.00 
104246.3464       0.00 
104246.5904       0.00 
104246.8344       0.00 
104247.0784       0.00 
104247.3224       0.00 
104247.5664       0.00 
104247.8104       0.00 
104248.0544       0.00 
104248.2984       0.00 
104248.5424       0.00 
104248.7864       0.00 
104249.0304       0.00 
104249.2744       0.00 
104249.5184       0.00 
104249.7624       0.00 
104250.0064       0.00 
104250.2504       0.00 
104250.4944       0.00 
104250.7384       0.00 
104250.9824       0.00 
104251.2264       0.00 
104251.4704       0.00 
104251.7144       0.00 
104251.9584       0.00 
104252.2024       0.00 
104252.4464       0.00 
104252.6904       0.00 
104252.9344       0.00 
104253.1784       0.00 
104253.4224       0.00 
104253.6664       0.00 
104253.9104       0.00 
104254.1544       0.00 
104254.3984       0.00 
104254.6424       0.00 
104254.8864       0.00 
104255.1304       0.00 
104255.3744       0.00 
104255.6184       0.00 
104255.8624       0.00 
104256.1064       0.00 
104256.3504       0.00 
104256.5944       0.00 
104256.8384       0.00 
104257.0824       0.00 
104257.3264       0.00 
104257.5704       0.00 
104257.8144       0.00 
104258.0584       0.00 
104258.3024       0.00 
104258.5464       0.00 
104258.7904       0.00 
104259.0344       0.00 
104259.2784       0.00 
104259.5224       0.00 
104259.7664       0.00 
104260.0104       0.00 
104260.2544       0.00 
104260.4984       0.00 
104260.7424       0.00 
104260.9864       0.00 
104261.2304       0.00 
104261.4744       0.00 
104261.7184       0.00 
104261.9624       0.00 
104262.2064       0.00 
104262.4504       0.00 
104262.6944       0.00 
104262.9384       0.00 
104263.1824       0.00 
104263.4264       0.00 
104263.6704       0.00 
104263.9144       0.00 
104264.1584       0.00 
104264.4024       0.00 
104264.6464       0.00 
104264.8904       0.00 
104265.1344       0.00 
104265.3784       0.00 
104265.6224       0.00 
104265.8664       0.00 
104266.1104       0.00 
104266.3544       0.00 
104266.5984       0.00 
104266.8424       0.00 
104267.0864       0.00 
104267.3304       0.00 
104267.5744       0.00 
104267.8184       0.00 
104268.0624       0.00 
104268.3064       0.00 
104268.5504       0.00 
104268.7944       0.00 
104269.0384       0.00 
104269.2824       0.00 
104269.5264       0.00 
104269.7704       0.00 
104270.0144       0.00 
104270.2584       0.00 
104270.5024       0.00 
104270.7464       0.00 
104270.9904       0.00 
104271.2344       0.00 
104271.4784       0.00 
104271.7224       0.00 
104271.9664       0.00 
104272.2104       0.00 
104272.4544       0.00 
104272.6984       0.00 
104272.9424       0.00 
104273.1864       0.00 
104273.4304       0.00 
104273.6744       0.00 
104273.9184       0.00 
104274.1624       0.00 
104274.4064       0.00 
104274.6504       0.00 
104274.8944       0.00 
104275.1384       0.00 
104275.3824       0.00 
104275.6264       0.00 
104275.8704       0.00 
104276.1144       0.00 
104276.3584       0.00 
104276.6024       0.00 
104276.8464       0.00 
104277.0904       0.00 
104277.3344       0.00 
104277.5784       0.00 
104277.8224       0.00 
104278.0664       0.00 
104278.3104       0.00 
104278.5544       0.00 
104278.7984       0.00 
104279.0424       0.00 
104279.2864       0.00 
104279.5304       0.00 
104279.7744       0.00 
104280.0184       0.00 
104280.2624       0.00 
104280.5064       0.00 
104280.7504       0.00 
104280.9944       0.00 
104281.2384       0.00 
104281.4824       0.00 
104281.7264       0.00 
104281.9704       0.00 
104282.2144       0.00 
104282.4584       0.00 
104282.7024       0.00 
104282.9464       0.00 
104283.1904       0.00 
104283.4344       0.00 
104283.6784       0.00 
104283.9224       0.00 
104284.1664       0.00 
104284.4104       0.00 
104284.6544       0.00 
104284.8984       0.00 
104285.1424       0.00 
104285.3864       0.00 
104285.6304       0.00 
104285.8744       0.00 
104286.1184       0.00 
104286.3624       0.00 
104286.6064       0.00 
104286.8504       0.00 
104287.0944       0.00 
104287.3384       0.00 
104287.5824       0.00 
104287.8264       0.00 
104288.0704       0.00 
104288.3144       0.00 
104288.5584       0.00 
104288.8024       0.00 
104289.0464       0.00 
104289.2904       0.00 
104289.5344       0.00 
104289.7784       0.00 
104290.0224       0.00 
104290.2664       0.00 
104290.5104       0.00 
104290.7544       0.00 
104290.9984       0.00 
104291.2424       0.00 
104291.4864       0.00 
104291.7304       0.00 
104291.9744       0.00 
104292.2184       0.00 
104292.4624       0.00 
104292.7064       0.00 
104292.9504       0.00 
104293.1944       0.00 
104293.4384       0.00 
104293.6824       0.00 
104293.9264       0.00 
104294.1704       0.00 
104294.4144       0.00 
104294.6584       0.00 
104294.9024       0.00 
104295.1464       0.00 
104295.3904       0.00 
104295.6344       0.00 
104295.8784       0.00 
104296.1224       0.00 
104296.3664       0.00 
104296.6104       0.00 
104296.8544       0.00 
104297.0984       0.02 
104297.3424       0.05 
104297.5864       0.16 
104297.8304       0.60 
104298.0744       1.48 
104298.3184       4.30 
104298.5624       8.28 
104298.8064      15.30 
104299.0504      23.80 
104299.2944      32.30 
104299.5384      39.31 
104299.7824      43.36 
104300.0264      45.43 
104300.2704      45.96 
104300.5144      44.96 
104300.7584      40.98 
104301.0024      35.73 
104301.2464      26.10 
104301.4904      17.94 
104301.7344      10.63 
104301.9784       5.52 
104302.2224       2.61 
104302.4664       1.15 
104302.7104       0.40 
104302.9544       0.14 
104303.1984       0.03 
104303.4424       0.01 
104303.6864       0.00 
104303.9304       0.00 
104304.1744       0.00 
104304.4184       0.00 
104304.6624       0.00 
104304.9064       0.00 
104305.1504       0.00 
104305.3944       0.00 
104305.6384       0.00 
104305.8824       0.00 
104306.1264       0.00 
104306.3704       0.00 
104306.6144       0.00 
104306.8584       0.00 
104307.1024       0.00 
104307.3464       0.00 
104307.5904       0.00 
104307.8344       0.00 
104308.0784       0.00 
104308.3224       0.00 
104308.5664       0.00 
104308.8104       0.00 
104309.0544       0.00 
104309.2984       0.00 
104309.5424       0.00 
104309.7864       0.00 
104310.0304       0.00 
104310.2744       0.00 
104310.5184       0.00 
104310.7624       0.00 
104311.0064       0.00 
104311.2504       0.00 
104311.4944       0.00 
104311.7384       0.00 
104311.9824       0.00 
104312.2264       0.00 
104312.4704       0.00 
104312.7144       0.00 
104312.9584       0.00 
104313.2024       0.00 
104313.4464       0.00 
104313.6904       0.00 
104313.9344       0.00 
104314.1784       0.00 
104314.4224       0.00 
104314.6664       0.00 
104314.9104       0.00 
104315.1544       0.00 
104315.3984       0.00 
104315.6424       0.00 
104315.8864       0.00 
104316.1304       0.00 
104316.3744       0.00 
104316.6184       0.00 
104316.8624       0.00 
104317.1064       0.00 
104317.3504       0.00 
104317.5944       0.00 
104317.8384       0.00 
104318.0824       0.00 
104318.3264       0.00 
104318.5704       0.00 
104318.8144       0.00 
104319.0584       0.00 
104319.3024       0.00 
104319.5464       0.00 
104319.7904       0.00 
104320.0344       0.00 
104320.2784       0.00 
104320.5224       0.00 
104320.7664       0.00 
104321.0104       0.00 
104321.2544       0.00 
104321.4984       0.00 
104321.7424       0.00 
104321.9864       0.00 
104322.2304       0.00 
104322.4744       0.00 
104322.7184       0.00 
104322.9624       0.00 
104323.2064       0.00 
104323.4504       0.00 
104323.6944       0.00 
104323.9384       0.00 
104324.1824       0.00 
104324.4264       0.00 
104324.6704       0.00 
104324.9144       0.00 
104325.1584       0.00 
104325.4024       0.00 
104325.6464       0.00 
104325.8904       0.00 
104326.1344       0.00 
104326.3784       0.00 
104326.6224       0.00 
104326.8664       0.00 
104327.1104       0.00 
104327.3544       0.00 
104327.5984       0.00 
104327.8424       0.00 
104328.0864       0.00 
104328.3304       0.00 
104328.5744       0.00 
104328.8184       0.00 
104329.0624       0.00 
104329.3064       0.00 
104329.5504       0.00 
104329.7944       0.00 
104330.0384       0.00 
104330.2824       0.00 
104330.5264       0.00 
104330.7704       0.00 
104331.0144       0.00 
104331.2584       0.00 
104331.5024       0.00 
104331.7464       0.00 
104331.9904       0.00 
104332.2344       0.00 
104332.4784       0.00 
104332.7224       0.00 
104332.9664       0.00 
104333.2104       0.00 
104333.4544       0.00 
104333.6984       0.01 
104333.9424       0.04 
104334.1864       0.11 
104334.4304       0.37 
104334.6744       0.80 
104334.9184       1.96 
104335.1624       3.50 
104335.4064       5.76 
104335.6504       7.97 
104335.8944      10.89 
104336.1384      13.60 
104336.3824      15.08 
104336.6264      15.37 
104336.8704      13.99 
104337.1144      11.90 
104337.3584       8.43 
104337.6024       5.78 
104337.8464       3.34 
104338.0904       1.95 
104338.3344       0.99 
104338.5784       0.44 
104338.8224       0.18 
104339.0664       0.07 
104339.3104       0.02 
104339.5544       0.01 
104339.7984       0.00 
104340.0424       0.00 
104340.2864       0.00 
104340.5304       0.00 
104340.7744       0.00 
104341.0184       0.00 
104341.2624       0.00 
104341.5064       0.00 
104341.7504       0.00 
104341.9944       0.00 
104342.2384       0.00 
104342.4824       0.00 
104342.7264       0.00 
104342.9704       0.00 
104343.2144       0.00 
104343.4584       0.00 
104343.7024       0.00 
104343.9464       0.00 
104344.1904       0.00 
104344.4344       0.00 
104344.6784       0.00 
104344.9224       0.00 
104345.1664       0.00 
104345.4104       0.00 
104345.6544       0.00 
104345.8984       0.00 
104346.1424       0.00 
104346.3864       0.00 
104346.6304       0.00 
104346.8744       0.00 
104347.1184       0.00 
104347.3624       0.00 
104347.6064       0.00 
104347.8504       0.00 
104348.0944       0.00 
104348.3384       0.00 
104348.5824       0.00 
104348.8264       0.00 
104349.0704       0.00 
104349.3144       0.00 
104349.5584       0.00 
104349.8024       0.00 
104350.0464       0.00 
104350.2904       0.00 
104350.5344       0.00 
104350.7784       0.00 
104351.0224       0.00 
104351.2664       0.00 
104351.5104       0.00 
104351.7544       0.02 
104351.9984       0.07 
104352.2424       0.19 
104352.4864       0.66 
104352.7304       1.48 
104352.9744       3.79 
104353.2184       6.19 
104353.4624      10.27 
104353.7064      16.20 
104353.9504      22.10 
104354.1944      27.53 
104354.4384      30.76 
104354.6824      32.06 
104354.9264      30.98 
104355.1704      28.19 
104355.4144      22.28 
104355.6584      16.73 
104355.9024      12.55 
104356.1464       6.68 
104356.3904       3.62 
104356.6344       1.70 
104356.8784       0.72 
104357.1224       0.28 
104357.3664       0.07 
104357.6104       0.02 
104357.8544       0.00 
104358.0984       0.00 
104358.3424       0.00 
104358.5864       0.00 
104358.8304       0.00 
104359.0744       0.00 
104359.3184       0.00 
104359.5624       0.00 
104359.8064       0.00 
104360.0504       0.00 
104360.2944       0.00 
104360.5384       0.00 
104360.7824       0.00 
104361.0264       0.00 
104361.2704       0.00 
104361.5144       0.00 
104361.7584       0.00 
104362.0024       0.00 
104362.2464       0.00 
104362.4904       0.00 
104362.7344       0.00 
104362.9784       0.00 
104363.2224       0.00 
104363.4664       0.00 
104363.7104       0.00 
104363.9544       0.00 
104364.1984       0.00 
104364.4424       0.00 
104364.6864       0.00 
104364.9304       0.00 
104365.1744       0.00 
104365.4184       0.00 
104365.6624       0.00 
104365.9064       0.00 
104366.1504       0.00 
104366.3944       0.00 
104366.6384       0.00 
104366.8824       0.00 
104367.1264       0.00 
104367.3704       0.00 
104367.6144       0.00 
104367.8584       0.00 
104368.1024       0.00 
104368.3464       0.00 
104368.5904       0.00 
104368.8344       0.00 
104369.0784       0.00 
104369.3224       0.00 
104369.5664       0.00 
104369.8104       0.00 
104370.0544       0.00 
104370.2984       0.00 
104370.5424       0.00 
104370.7864       0.00 
104371.0304       0.00 
104371.2744       0.00 
104371.5184       0.00 
104371.7624       0.00 
104372.0064       0.00 
104372.2504       0.00 
104372.4944       0.00 
104372.7384       0.00 
104372.9824       0.00 
104373.2264       0.00 
104373.4704       0.00 
104373.7144       0.00 
104373.9584       0.00 
104374.2024       0.00 
104374.4464       0.00 
104374.6904       0.00 
104374.9344       0.00 
104375.1784       0.00 
104375.4224       0.00 
104375.6664       0.00 
104375.9104       0.00 
104376.1544       0.00 
104376.3984       0.00 
104376.6424       0.00 
104376.8864       0.00 
104377.1304       0.00 
104377.3744       0.00 
104377.6184       0.00 
104377.8624       0.00 
104378.1064       0.00 
104378.3504       0.00 
104378.5944       0.00 
104378.8384       0.00 
104379.0824       0.00 
104379.3264       0.00 
104379.5704       0.00 
104379.8144       0.00 
104380.0584       0.00 
104380.3024       0.00 
104380.5464       0.00 
104380.7904       0.00 
104381.0344       0.00 
104381.2784       0.00 
104381.5224       0.00 
104381.7664       0.00 
104382.0104       0.00 
104382.2544       0.00 
104382.4984       0.00 
104382.7424       0.00 
104382.9864       0.00 
104383.2304       0.00 
104383.4744       0.00 
104383.7184       0.00 
104383.9624       0.00 
104384.2064       0.00 
104384.4504       0.00 
104384.6944       0.00 
104384.9384       0.00 
104385.1824       0.00 
104385.4264       0.00 
104385.6704       0.00 
104385.9144       0.00 
104386.1584       0.00 
104386.4024       0.00 
104386.6464       0.00 
104386.8904       0.00 
104387.1344       0.00 
104387.3784       0.00 
104387.6224       0.00 
104387.8664       0.00 
104388.1104       0.00 
104388.3544       0.00 
104388.5984       0.00 
104388.8424       0.00 
104389.0864       0.00 
104389.3304       0.00 
104389.5744       0.00 
104389.8184       0.00 
104390.0624       0.00 
104390.3064       0.00 
104390.5504       0.00 
104390.7944       0.00 
104391.0384       0.00 
104391.2824       0.00 
104391.5264       0.00 
104391.7704       0.00 
104392.0144       0.00 
104392.2584       0.00 
104392.5024       0.00 
104392.7464       0.00 
104392.9904       0.00 
104393.2344       0.00 
104393.4784       0.00 
104393.7224       0.00 
104393.9664       0.00 
104394.2104       0.00 
104394.4544       0.00 
104394.6984       0.00 
104394.9424       0.00 
104395.1864       0.00 
104395.4304       0.00 
104395.6744       0.00 
104395.9184       0.00 
104396.1624       0.00 
104396.4064       0.00 
104396.6504       0.00 
104396.8944       0.00 
104397.1384       0.00 
104397.3824       0.00 
104397.6264       0.00 
104397.8704       0.00 
104398.1144       0.00 
104398.3584       0.00 
104398.6024       0.00 
104398.8464       0.00 
104399.0904       0.00 
104399.3344       0.00 
104399.5784       0.00 
104399.8224       0.00 
104400.0664       0.00 
104400.3104       0.00 
104400.5544       0.00 
104400.7984       0.00 
104401.0424       0.00 
104401.2864       0.00 
104401.5304       0.00 
104401.7744       0.00 
104402.0184       0.00 
104402.2624       0.00 
104402.5064       0.00 
104402.7504       0.00 
104402.9944       0.00 
104403.2384       0.00 
104403.4824       0.00 
104403.7264       0.00 
104403.9704       0.00 
104404.2144       0.00 
104404.4584       0.00 
104404.7024       0.00 
104404.9464       0.00 
104405.1904       0.00 
104405.4344       0.00 
104405.6784       0.00 
104405.9224       0.00 
104406.1664       0.00 
104406.4104       0.00 
104406.6544       0.00 
104406.8984       0.00 
104407.1424       0.00 
104407.3864       0.02 
104407.6304       0.06 
104407.8744       0.24 
104408.1184       0.62 
104408.3624       1.57 
104408.6064       3.48 
104408.8504       6.63 
104409.0944      11.69 
104409.3384      15.80 
104409.5824      21.40 
104409.8264      27.56 
104410.0704      30.64 
104410.3144      32.12 
104410.5584      31.14 
104410.8024      27.95 
104411.0464      23.03 
104411.2904      16.73 
104411.5344      11.13 
104411.7784       7.25 
104412.0224       3.78 
104412.2664       1.70 
104412.5104       0.77 
104412.7544       0.22 
104412.9984       0.08 
104413.2424       0.02 
104413.4864       0.01 
104413.7304       0.00 
104413.9744       0.00 
104414.2184       0.00 
104414.4624       0.00 
104414.7064       0.00 
104414.9504       0.00 
104415.1944       0.00 
104415.4384       0.00 
104415.6824       0.00 
104415.9264       0.00 
104416.1704       0.00 
104416.4144       0.00 
104416.6584       0.00 
104416.9024       0.00 
104417.1464       0.00 
104417.3904       0.00 
104417.6344       0.00 
104417.8784       0.00 
104418.1224       0.00 
104418.3664       0.00 
104418.6104       0.00 
104418.8544       0.00 
104419.0984       0.00 
104419.3424       0.00 
104419.5864       0.00 
