! Freq(MHz)     Int(K)
107574.9730       0.00 
107575.2170       0.00 
107575.4610       0.00 
107575.7050       0.00 
107575.9490       0.00 
107576.1930       0.00 
107576.4370       0.00 
107576.6810       0.00 
107576.9250       0.00 
107577.1690       0.00 
107577.4130       0.00 
107577.6570       0.00 
107577.9010       0.00 
107578.1450       0.00 
107578.3890       0.00 
107578.6330       0.00 
107578.8770       0.00 
107579.1210       0.00 
107579.3650       0.00 
107579.6090       0.00 
107579.8530       0.00 
107580.0970       0.00 
107580.3410       0.00 
107580.5850       0.00 
107580.8290       0.00 
107581.0730       0.00 
107581.3170       0.00 
107581.5610       0.00 
107581.8050       0.00 
107582.0490       0.00 
107582.2930       0.00 
107582.5370       0.00 
107582.7810       0.00 
107583.0250       0.00 
107583.2690       0.00 
107583.5130       0.00 
107583.7570       0.00 
107584.0010       0.00 
107584.2450       0.00 
107584.4890       0.00 
107584.7330       0.00 
107584.9770       0.00 
107585.2210       0.00 
107585.4650       0.00 
107585.7090       0.00 
107585.9530       0.00 
107586.1970       0.00 
107586.4410       0.00 
107586.6850       0.00 
107586.9290       0.00 
107587.1730       0.00 
107587.4170       0.00 
107587.6610       0.00 
107587.9050       0.00 
107588.1490       0.00 
107588.3930       0.00 
107588.6370       0.00 
107588.8810       0.00 
107589.1250       0.00 
107589.3690       0.00 
107589.6130       0.00 
107589.8570       0.00 
107590.1010       0.00 
107590.3450       0.00 
107590.5890       0.00 
107590.8330       0.00 
107591.0770       0.00 
107591.3210       0.00 
107591.5650       0.00 
107591.8090       0.00 
107592.0530       0.00 
107592.2970       0.00 
107592.5410       0.00 
107592.7850       0.00 
107593.0290       0.00 
107593.2730       0.00 
107593.5170       0.00 
107593.7610       0.00 
107594.0050       0.00 
107594.2490       0.00 
107594.4930       0.00 
107594.7370       0.00 
107594.9810       0.00 
107595.2250       0.00 
107595.4690       0.00 
107595.7130       0.00 
107595.9570       0.00 
107596.2010       0.00 
107596.4450       0.00 
107596.6890       0.00 
107596.9330       0.00 
107597.1770       0.00 
107597.4210       0.00 
107597.6650       0.00 
107597.9090       0.00 
107598.1530       0.00 
107598.3970       0.00 
107598.6410       0.00 
107598.8850       0.00 
107599.1290       0.00 
107599.3730       0.00 
107599.6170       0.00 
107599.8610       0.00 
107600.1050       0.00 
107600.3490       0.00 
107600.5930       0.00 
107600.8370       0.00 
107601.0810       0.00 
107601.3250       0.00 
107601.5690       0.00 
107601.8130       0.00 
107602.0570       0.00 
107602.3010       0.00 
107602.5450       0.00 
107602.7890       0.00 
107603.0330       0.00 
107603.2770       0.00 
107603.5210       0.00 
107603.7650       0.00 
107604.0090       0.00 
107604.2530       0.00 
107604.4970       0.00 
107604.7410       0.00 
107604.9850       0.00 
107605.2290       0.00 
107605.4730       0.00 
107605.7170       0.00 
107605.9610       0.00 
107606.2050       0.00 
107606.4490       0.00 
107606.6930       0.00 
107606.9370       0.00 
107607.1810       0.00 
107607.4250       0.00 
107607.6690       0.00 
107607.9130       0.00 
107608.1570       0.00 
107608.4010       0.00 
107608.6450       0.00 
107608.8890       0.00 
107609.1330       0.00 
107609.3770       0.00 
107609.6210       0.00 
107609.8650       0.00 
107610.1090       0.00 
107610.3530       0.00 
107610.5970       0.00 
107610.8410       0.00 
107611.0850       0.00 
107611.3290       0.00 
107611.5730       0.00 
107611.8170       0.00 
107612.0610       0.00 
107612.3050       0.00 
107612.5490       0.00 
107612.7930       0.00 
107613.0370       0.00 
107613.2810       0.00 
107613.5250       0.00 
107613.7690       0.00 
107614.0130       0.00 
107614.2570       0.00 
107614.5010       0.00 
107614.7450       0.00 
107614.9890       0.00 
107615.2330       0.00 
107615.4770       0.00 
107615.7210       0.00 
107615.9650       0.00 
107616.2090       0.00 
107616.4530       0.00 
107616.6970       0.00 
107616.9410       0.00 
107617.1850       0.00 
107617.4290       0.00 
107617.6730       0.00 
107617.9170       0.00 
107618.1610       0.00 
107618.4050       0.00 
107618.6490       0.00 
107618.8930       0.00 
107619.1370       0.00 
107619.3810       0.00 
107619.6250       0.00 
107619.8690       0.00 
107620.1130       0.00 
107620.3570       0.00 
107620.6010       0.00 
107620.8450       0.00 
107621.0890       0.00 
107621.3330       0.00 
107621.5770       0.00 
107621.8210       0.00 
107622.0650       0.00 
107622.3090       0.00 
107622.5530       0.00 
107622.7970       0.00 
107623.0410       0.00 
107623.2850       0.00 
107623.5290       0.00 
107623.7730       0.00 
107624.0170       0.00 
107624.2610       0.00 
107624.5050       0.00 
107624.7490       0.00 
107624.9930       0.00 
107625.2370       0.00 
107625.4810       0.00 
107625.7250       0.00 
107625.9690       0.00 
107626.2130       0.00 
107626.4570       0.00 
107626.7010       0.00 
107626.9450       0.00 
107627.1890       0.00 
107627.4330       0.00 
107627.6770       0.00 
107627.9210       0.00 
107628.1650       0.00 
107628.4090       0.00 
107628.6530       0.00 
107628.8970       0.00 
107629.1410       0.00 
107629.3850       0.00 
107629.6290       0.00 
107629.8730       0.00 
107630.1170       0.00 
107630.3610       0.00 
107630.6050       0.00 
107630.8490       0.00 
107631.0930       0.00 
107631.3370       0.00 
107631.5810       0.00 
107631.8250       0.00 
107632.0690       0.00 
107632.3130       0.00 
107632.5570       0.00 
107632.8010       0.00 
107633.0450       0.00 
107633.2890       0.00 
107633.5330       0.00 
107633.7770       0.00 
107634.0210       0.00 
107634.2650       0.00 
107634.5090       0.00 
107634.7530       0.00 
107634.9970       0.00 
107635.2410       0.00 
107635.4850       0.00 
107635.7290       0.00 
107635.9730       0.00 
107636.2170       0.00 
107636.4610       0.00 
107636.7050       0.00 
107636.9490       0.00 
107637.1930       0.00 
107637.4370       0.00 
107637.6810       0.00 
107637.9250       0.00 
107638.1690       0.00 
107638.4130       0.00 
107638.6570       0.00 
107638.9010       0.00 
107639.1450       0.00 
107639.3890       0.00 
107639.6330       0.00 
107639.8770       0.00 
107640.1210       0.00 
107640.3650       0.00 
107640.6090       0.00 
107640.8530       0.00 
107641.0970       0.00 
107641.3410       0.00 
107641.5850       0.00 
107641.8290       0.00 
107642.0730       0.00 
107642.3170       0.00 
107642.5610       0.00 
107642.8050       0.00 
107643.0490       0.00 
107643.2930       0.00 
107643.5370       0.00 
107643.7810       0.00 
107644.0250       0.00 
107644.2690       0.00 
107644.5130       0.00 
107644.7570       0.00 
107645.0010       0.00 
107645.2450       0.00 
107645.4890       0.00 
107645.7330       0.00 
107645.9770       0.00 
107646.2210       0.00 
107646.4650       0.00 
107646.7090       0.00 
107646.9530       0.00 
107647.1970       0.00 
107647.4410       0.00 
107647.6850       0.00 
107647.9290       0.00 
107648.1730       0.00 
107648.4170       0.00 
107648.6610       0.00 
107648.9050       0.00 
107649.1490       0.00 
107649.3930       0.00 
107649.6370       0.00 
107649.8810       0.00 
107650.1250       0.00 
107650.3690       0.00 
107650.6130       0.00 
107650.8570       0.00 
107651.1010       0.00 
107651.3450       0.00 
107651.5890       0.00 
107651.8330       0.00 
107652.0770       0.00 
107652.3210       0.00 
107652.5650       0.00 
107652.8090       0.00 
107653.0530       0.00 
107653.2970       0.00 
107653.5410       0.00 
107653.7850       0.00 
107654.0290       0.00 
107654.2730       0.00 
107654.5170       0.00 
107654.7610       0.00 
107655.0050       0.00 
107655.2490       0.00 
107655.4930       0.00 
107655.7370       0.00 
107655.9810       0.00 
107656.2250       0.00 
107656.4690       0.00 
107656.7130       0.00 
107656.9570       0.00 
107657.2010       0.00 
107657.4450       0.00 
107657.6890       0.00 
107657.9330       0.00 
107658.1770       0.00 
107658.4210       0.00 
107658.6650       0.00 
107658.9090       0.00 
107659.1530       0.00 
107659.3970       0.00 
107659.6410       0.00 
107659.8850       0.00 
107660.1290       0.00 
107660.3730       0.00 
107660.6170       0.00 
107660.8610       0.00 
107661.1050       0.00 
107661.3490       0.00 
107661.5930       0.00 
107661.8370       0.00 
107662.0810       0.00 
107662.3250       0.00 
107662.5690       0.00 
107662.8130       0.00 
107663.0570       0.00 
107663.3010       0.00 
107663.5450       0.00 
107663.7890       0.00 
107664.0330       0.00 
107664.2770       0.00 
107664.5210       0.00 
107664.7650       0.00 
107665.0090       0.00 
107665.2530       0.00 
107665.4970       0.00 
107665.7410       0.00 
107665.9850       0.00 
107666.2290       0.00 
107666.4730       0.00 
107666.7170       0.00 
107666.9610       0.00 
107667.2050       0.00 
107667.4490       0.00 
107667.6930       0.00 
107667.9370       0.00 
107668.1810       0.00 
107668.4250       0.00 
107668.6690       0.00 
107668.9130       0.00 
107669.1570       0.00 
107669.4010       0.00 
107669.6450       0.00 
107669.8890       0.00 
107670.1330       0.00 
107670.3770       0.00 
107670.6210       0.00 
107670.8650       0.00 
107671.1090       0.00 
107671.3530       0.00 
107671.5970       0.00 
107671.8410       0.00 
107672.0850       0.00 
107672.3290       0.00 
107672.5730       0.00 
107672.8170       0.00 
107673.0610       0.00 
107673.3050       0.00 
107673.5490       0.00 
107673.7930       0.00 
107674.0370       0.00 
107674.2810       0.00 
107674.5250       0.00 
107674.7690       0.00 
107675.0130       0.00 
107675.2570       0.00 
107675.5010       0.00 
107675.7450       0.00 
107675.9890       0.00 
107676.2330       0.00 
107676.4770       0.00 
107676.7210       0.00 
107676.9650       0.00 
107677.2090       0.00 
107677.4530       0.00 
107677.6970       0.00 
107677.9410       0.00 
107678.1850       0.00 
107678.4290       0.00 
107678.6730       0.00 
107678.9170       0.00 
107679.1610       0.00 
107679.4050       0.00 
107679.6490       0.00 
107679.8930       0.00 
107680.1370       0.00 
107680.3810       0.00 
107680.6250       0.00 
107680.8690       0.00 
107681.1130       0.00 
107681.3570       0.00 
107681.6010       0.00 
107681.8450       0.00 
107682.0890       0.00 
107682.3330       0.00 
107682.5770       0.00 
107682.8210       0.00 
107683.0650       0.00 
107683.3090       0.00 
107683.5530       0.00 
107683.7970       0.00 
107684.0410       0.00 
107684.2850       0.00 
107684.5290       0.00 
107684.7730       0.00 
107685.0170       0.00 
107685.2610       0.00 
107685.5050       0.00 
107685.7490       0.00 
107685.9930       0.00 
107686.2370       0.00 
107686.4810       0.00 
107686.7250       0.00 
107686.9690       0.00 
107687.2130       0.00 
107687.4570       0.00 
107687.7010       0.00 
107687.9450       0.00 
107688.1890       0.00 
107688.4330       0.00 
107688.6770       0.00 
107688.9210       0.00 
107689.1650       0.00 
107689.4090       0.00 
107689.6530       0.00 
107689.8970       0.00 
107690.1410       0.00 
107690.3850       0.00 
107690.6290       0.00 
107690.8730       0.00 
107691.1170       0.00 
107691.3610       0.00 
107691.6050       0.00 
107691.8490       0.00 
107692.0930       0.00 
107692.3370       0.00 
107692.5810       0.00 
107692.8250       0.00 
107693.0690       0.00 
107693.3130       0.00 
107693.5570       0.00 
107693.8010       0.00 
107694.0450       0.00 
107694.2890       0.00 
107694.5330       0.00 
107694.7770       0.00 
107695.0210       0.00 
107695.2650       0.00 
107695.5090       0.00 
107695.7530       0.00 
107695.9970       0.00 
107696.2410       0.00 
107696.4850       0.00 
107696.7290       0.00 
107696.9730       0.00 
107697.2170       0.00 
107697.4610       0.00 
107697.7050       0.00 
107697.9490       0.00 
107698.1930       0.00 
107698.4370       0.00 
107698.6810       0.00 
107698.9250       0.00 
107699.1690       0.00 
107699.4130       0.00 
107699.6570       0.00 
107699.9010       0.00 
107700.1450       0.00 
107700.3890       0.00 
107700.6330       0.00 
107700.8770       0.00 
107701.1210       0.00 
107701.3650       0.00 
107701.6090       0.00 
107701.8530       0.00 
107702.0970       0.00 
107702.3410       0.00 
107702.5850       0.00 
107702.8290       0.00 
107703.0730       0.00 
107703.3170       0.00 
107703.5610       0.00 
107703.8050       0.00 
107704.0490       0.00 
107704.2930       0.00 
107704.5370       0.00 
107704.7810       0.00 
107705.0250       0.00 
107705.2690       0.00 
107705.5130       0.00 
107705.7570       0.00 
107706.0010       0.00 
107706.2450       0.00 
107706.4890       0.00 
107706.7330       0.00 
107706.9770       0.00 
107707.2210       0.00 
107707.4650       0.00 
107707.7090       0.00 
107707.9530       0.00 
107708.1970       0.00 
107708.4410       0.00 
107708.6850       0.00 
107708.9290       0.00 
107709.1730       0.00 
107709.4170       0.00 
107709.6610       0.00 
107709.9050       0.00 
107710.1490       0.00 
107710.3930       0.00 
107710.6370       0.00 
107710.8810       0.00 
107711.1250       0.00 
107711.3690       0.00 
107711.6130       0.00 
107711.8570       0.00 
107712.1010       0.00 
107712.3450       0.00 
107712.5890       0.00 
107712.8330       0.00 
107713.0770       0.00 
107713.3210       0.00 
107713.5650       0.00 
107713.8090       0.00 
107714.0530       0.00 
107714.2970       0.00 
107714.5410       0.00 
107714.7850       0.00 
107715.0290       0.00 
107715.2730       0.00 
107715.5170       0.00 
107715.7610       0.00 
107716.0050       0.00 
107716.2490       0.00 
107716.4930       0.00 
107716.7370       0.00 
107716.9810       0.00 
107717.2250       0.00 
107717.4690       0.00 
107717.7130       0.00 
107717.9570       0.00 
107718.2010       0.00 
107718.4450       0.00 
107718.6890       0.00 
107718.9330       0.00 
107719.1770       0.00 
107719.4210       0.00 
107719.6650       0.00 
107719.9090       0.00 
107720.1530       0.00 
107720.3970       0.00 
107720.6410       0.00 
107720.8850       0.00 
107721.1290       0.00 
107721.3730       0.00 
107721.6170       0.00 
107721.8610       0.00 
107722.1050       0.00 
107722.3490       0.00 
107722.5930       0.00 
107722.8370       0.00 
107723.0810       0.00 
107723.3250       0.00 
107723.5690       0.00 
107723.8130       0.00 
107724.0570       0.00 
107724.3010       0.00 
107724.5450       0.00 
107724.7890       0.00 
107725.0330       0.00 
107725.2770       0.00 
107725.5210       0.00 
107725.7650       0.00 
107726.0090       0.00 
107726.2530       0.00 
107726.4970       0.00 
107726.7410       0.00 
107726.9850       0.00 
107727.2290       0.00 
107727.4730       0.00 
107727.7170       0.00 
107727.9610       0.00 
107728.2050       0.00 
107728.4490       0.00 
107728.6930       0.00 
107728.9370       0.00 
107729.1810       0.00 
107729.4250       0.00 
107729.6690       0.00 
107729.9130       0.00 
107730.1570       0.00 
107730.4010       0.00 
107730.6450       0.00 
107730.8890       0.00 
107731.1330       0.00 
107731.3770       0.00 
107731.6210       0.00 
107731.8650       0.00 
107732.1090       0.00 
107732.3530       0.00 
107732.5970       0.00 
107732.8410       0.00 
107733.0850       0.00 
107733.3290       0.00 
107733.5730       0.00 
107733.8170       0.00 
107734.0610       0.00 
107734.3050       0.00 
107734.5490       0.00 
107734.7930       0.00 
107735.0370       0.00 
107735.2810       0.00 
107735.5250       0.00 
107735.7690       0.00 
107736.0130       0.00 
107736.2570       0.00 
107736.5010       0.00 
107736.7450       0.00 
107736.9890       0.00 
107737.2330       0.00 
107737.4770       0.00 
107737.7210       0.00 
107737.9650       0.00 
107738.2090       0.00 
107738.4530       0.00 
107738.6970       0.00 
107738.9410       0.00 
107739.1850       0.00 
107739.4290       0.00 
107739.6730       0.00 
107739.9170       0.00 
107740.1610       0.00 
107740.4050       0.00 
107740.6490       0.00 
107740.8930       0.00 
107741.1370       0.00 
107741.3810       0.00 
107741.6250       0.00 
107741.8690       0.00 
107742.1130       0.00 
107742.3570       0.00 
107742.6010       0.00 
107742.8450       0.00 
107743.0890       0.00 
107743.3330       0.00 
107743.5770       0.00 
107743.8210       0.00 
107744.0650       0.00 
107744.3090       0.00 
107744.5530       0.00 
107744.7970       0.00 
107745.0410       0.00 
107745.2850       0.00 
107745.5290       0.00 
107745.7730       0.00 
107746.0170       0.00 
107746.2610       0.00 
107746.5050       0.00 
107746.7490       0.00 
107746.9930       0.00 
107747.2370       0.00 
107747.4810       0.00 
107747.7250       0.00 
107747.9690       0.00 
107748.2130       0.00 
107748.4570       0.00 
107748.7010       0.00 
107748.9450       0.00 
107749.1890       0.00 
107749.4330       0.00 
107749.6770       0.00 
107749.9210       0.00 
107750.1650       0.00 
107750.4090       0.00 
107750.6530       0.00 
107750.8970       0.00 
107751.1410       0.00 
107751.3850       0.00 
107751.6290       0.00 
107751.8730       0.00 
107752.1170       0.00 
107752.3610       0.00 
107752.6050       0.00 
107752.8490       0.00 
107753.0930       0.00 
107753.3370       0.00 
107753.5810       0.00 
107753.8250       0.00 
107754.0690       0.00 
107754.3130       0.00 
107754.5570       0.00 
107754.8010       0.00 
107755.0450       0.00 
107755.2890       0.00 
107755.5330       0.00 
107755.7770       0.00 
107756.0210       0.00 
107756.2650       0.00 
107756.5090       0.00 
107756.7530       0.00 
107756.9970       0.00 
107757.2410       0.00 
107757.4850       0.00 
107757.7290       0.00 
107757.9730       0.00 
107758.2170       0.00 
107758.4610       0.00 
107758.7050       0.00 
107758.9490       0.00 
107759.1930       0.00 
107759.4370       0.00 
107759.6810       0.00 
107759.9250       0.00 
107760.1690       0.00 
107760.4130       0.00 
107760.6570       0.00 
107760.9010       0.00 
107761.1450       0.00 
107761.3890       0.00 
107761.6330       0.00 
107761.8770       0.00 
107762.1210       0.00 
107762.3650       0.00 
107762.6090       0.00 
107762.8530       0.00 
107763.0970       0.00 
107763.3410       0.00 
107763.5850       0.00 
107763.8290       0.00 
107764.0730       0.00 
107764.3170       0.00 
107764.5610       0.00 
107764.8050       0.00 
107765.0490       0.00 
107765.2930       0.00 
107765.5370       0.00 
107765.7810       0.00 
107766.0250       0.00 
107766.2690       0.00 
107766.5130       0.00 
107766.7570       0.00 
107767.0010       0.00 
107767.2450       0.00 
107767.4890       0.00 
107767.7330       0.00 
107767.9770       0.00 
107768.2210       0.00 
107768.4650       0.00 
107768.7090       0.00 
107768.9530       0.00 
107769.1970       0.00 
107769.4410       0.00 
107769.6850       0.00 
107769.9290       0.00 
107770.1730       0.00 
107770.4170       0.00 
107770.6610       0.00 
107770.9050       0.00 
107771.1490       0.00 
107771.3930       0.00 
107771.6370       0.00 
107771.8810       0.00 
107772.1250       0.00 
107772.3690       0.00 
107772.6130       0.00 
107772.8570       0.00 
107773.1010       0.00 
107773.3450       0.00 
107773.5890       0.00 
107773.8330       0.00 
107774.0770       0.00 
107774.3210       0.00 
107774.5650       0.00 
107774.8090       0.00 
107775.0530       0.00 
107775.2970       0.00 
107775.5410       0.00 
107775.7850       0.00 
107776.0290       0.00 
107776.2730       0.00 
107776.5170       0.00 
107776.7610       0.00 
107777.0050       0.00 
107777.2490       0.00 
107777.4930       0.00 
107777.7370       0.00 
107777.9810       0.00 
107778.2250       0.00 
107778.4690       0.00 
107778.7130       0.00 
107778.9570       0.00 
107779.2010       0.00 
107779.4450       0.00 
107779.6890       0.00 
107779.9330       0.00 
107780.1770       0.00 
107780.4210       0.00 
107780.6650       0.00 
107780.9090       0.00 
107781.1530       0.00 
107781.3970       0.00 
107781.6410       0.00 
107781.8850       0.00 
107782.1290       0.00 
107782.3730       0.00 
107782.6170       0.00 
107782.8610       0.00 
107783.1050       0.00 
107783.3490       0.00 
107783.5930       0.00 
107783.8370       0.00 
107784.0810       0.00 
107784.3250       0.00 
107784.5690       0.00 
107784.8130       0.00 
107785.0570       0.00 
107785.3010       0.00 
107785.5450       0.00 
107785.7890       0.00 
107786.0330       0.00 
107786.2770       0.00 
107786.5210       0.00 
107786.7650       0.00 
107787.0090       0.00 
107787.2530       0.00 
107787.4970       0.00 
107787.7410       0.00 
107787.9850       0.00 
107788.2290       0.00 
107788.4730       0.00 
107788.7170       0.00 
107788.9610       0.00 
107789.2050       0.00 
107789.4490       0.00 
107789.6930       0.00 
107789.9370       0.00 
107790.1810       0.00 
107790.4250       0.00 
107790.6690       0.00 
107790.9130       0.00 
107791.1570       0.00 
107791.4010       0.00 
107791.6450       0.00 
107791.8890       0.00 
107792.1330       0.00 
107792.3770       0.00 
107792.6210       0.00 
107792.8650       0.00 
107793.1090       0.00 
107793.3530       0.00 
107793.5970       0.00 
107793.8410       0.00 
107794.0850       0.00 
107794.3290       0.00 
107794.5730       0.00 
107794.8170       0.00 
107795.0610       0.00 
107795.3050       0.00 
107795.5490       0.00 
107795.7930       0.00 
107796.0370       0.00 
107796.2810       0.00 
107796.5250       0.00 
107796.7690       0.00 
107797.0130       0.00 
107797.2570       0.00 
107797.5010       0.00 
107797.7450       0.00 
107797.9890       0.00 
107798.2330       0.00 
107798.4770       0.00 
107798.7210       0.00 
107798.9650       0.00 
107799.2090       0.00 
107799.4530       0.00 
107799.6970       0.00 
107799.9410       0.00 
107800.1850       0.00 
107800.4290       0.00 
107800.6730       0.00 
107800.9170       0.00 
107801.1610       0.00 
107801.4050       0.00 
107801.6490       0.00 
107801.8930       0.00 
107802.1370       0.00 
107802.3810       0.00 
107802.6250       0.00 
107802.8690       0.00 
107803.1130       0.00 
107803.3570       0.00 
107803.6010       0.00 
107803.8450       0.00 
107804.0890       0.00 
107804.3330       0.00 
107804.5770       0.00 
107804.8210       0.00 
107805.0650       0.00 
107805.3090       0.00 
107805.5530       0.00 
107805.7970       0.00 
107806.0410       0.00 
107806.2850       0.00 
107806.5290       0.00 
107806.7730       0.00 
107807.0170       0.00 
107807.2610       0.00 
107807.5050       0.00 
107807.7490       0.00 
107807.9930       0.00 
107808.2370       0.00 
107808.4810       0.00 
107808.7250       0.00 
107808.9690       0.00 
107809.2130       0.00 
107809.4570       0.00 
107809.7010       0.00 
107809.9450       0.00 
107810.1890       0.00 
107810.4330       0.00 
107810.6770       0.00 
107810.9210       0.00 
107811.1650       0.00 
107811.4090       0.00 
107811.6530       0.00 
107811.8970       0.00 
107812.1410       0.00 
107812.3850       0.00 
107812.6290       0.00 
107812.8730       0.00 
107813.1170       0.00 
107813.3610       0.00 
107813.6050       0.00 
107813.8490       0.00 
107814.0930       0.00 
107814.3370       0.00 
107814.5810       0.00 
107814.8250       0.00 
107815.0690       0.00 
107815.3130       0.00 
107815.5570       0.00 
107815.8010       0.00 
107816.0450       0.00 
107816.2890       0.00 
107816.5330       0.00 
107816.7770       0.00 
107817.0210       0.00 
107817.2650       0.00 
107817.5090       0.00 
107817.7530       0.00 
107817.9970       0.00 
107818.2410       0.00 
107818.4850       0.00 
107818.7290       0.00 
107818.9730       0.00 
107819.2170       0.00 
107819.4610       0.00 
107819.7050       0.00 
107819.9490       0.00 
107820.1930       0.00 
107820.4370       0.00 
107820.6810       0.00 
107820.9250       0.00 
107821.1690       0.00 
107821.4130       0.00 
107821.6570       0.00 
107821.9010       0.00 
107822.1450       0.00 
107822.3890       0.00 
107822.6330       0.00 
107822.8770       0.00 
107823.1210       0.00 
107823.3650       0.00 
107823.6090       0.00 
107823.8530       0.00 
107824.0970       0.00 
107824.3410       0.00 
107824.5850       0.00 
107824.8290       0.00 
107825.0730       0.00 
107825.3170       0.00 
107825.5610       0.00 
107825.8050       0.00 
