! Freq(MHz)     Int(K)
100743.9307       0.01 
100744.1747       0.00 
100744.4187       0.00 
100744.6627       0.00 
100744.9067       0.00 
100745.1507       0.00 
100745.3947       0.00 
100745.6387       0.00 
100745.8827       0.00 
100746.1267       0.00 
100746.3707       0.00 
100746.6147       0.00 
100746.8587       0.00 
100747.1027       0.00 
100747.3467       0.00 
100747.5907       0.00 
100747.8347       0.00 
100748.0787       0.00 
100748.3227       0.00 
100748.5667       0.00 
100748.8107       0.00 
100749.0547       0.00 
100749.2987       0.00 
100749.5427       0.00 
100749.7867       0.00 
100750.0307       0.00 
100750.2747       0.00 
100750.5187       0.00 
100750.7627       0.00 
100751.0067       0.00 
100751.2507       0.00 
100751.4947       0.00 
100751.7387       0.00 
100751.9827       0.00 
100752.2267       0.00 
100752.4707       0.00 
100752.7147       0.00 
100752.9587       0.00 
100753.2027       0.00 
100753.4467       0.00 
100753.6907       0.00 
100753.9347       0.00 
100754.1787       0.00 
100754.4227       0.00 
100754.6667       0.00 
100754.9107       0.00 
100755.1547       0.00 
100755.3987       0.00 
100755.6427       0.00 
100755.8867       0.00 
100756.1307       0.00 
100756.3747       0.00 
100756.6187       0.00 
100756.8627       0.00 
100757.1067       0.00 
100757.3507       0.00 
100757.5947       0.00 
100757.8387       0.00 
100758.0827       0.00 
100758.3267       0.00 
100758.5707       0.00 
100758.8147       0.00 
100759.0587       0.00 
100759.3027       0.00 
100759.5467       0.00 
100759.7907       0.00 
100760.0347       0.00 
100760.2787       0.00 
100760.5227       0.00 
100760.7667       0.00 
100761.0107       0.00 
100761.2547       0.00 
100761.4987       0.00 
100761.7427       0.00 
100761.9867       0.00 
100762.2307       0.00 
100762.4747       0.00 
100762.7187       0.00 
100762.9627       0.00 
100763.2067       0.00 
100763.4507       0.00 
100763.6947       0.00 
100763.9387       0.00 
100764.1827       0.00 
100764.4267       0.00 
100764.6707       0.00 
100764.9147       0.00 
100765.1587       0.00 
100765.4027       0.00 
100765.6467       0.00 
100765.8907       0.00 
100766.1347       0.00 
100766.3787       0.00 
100766.6227       0.00 
100766.8667       0.01 
100767.1107       0.01 
100767.3547       0.02 
100767.5987       0.02 
100767.8427       0.02 
100768.0867       0.02 
100768.3307       0.02 
100768.5747       0.02 
100768.8187       0.02 
100769.0627       0.03 
100769.3067       0.04 
100769.5507       0.04 
100769.7947       0.05 
100770.0387       0.04 
100770.2827       0.03 
100770.5267       0.03 
100770.7707       0.02 
100771.0147       0.01 
100771.2587       0.00 
100771.5027       0.00 
100771.7467       0.00 
100771.9907       0.00 
100772.2347       0.00 
100772.4787       0.00 
100772.7227       0.00 
100772.9667       0.00 
100773.2107       0.00 
100773.4547       0.00 
100773.6987       0.00 
100773.9427       0.00 
100774.1867       0.00 
100774.4307       0.00 
100774.6747       0.00 
100774.9187       0.00 
100775.1627       0.00 
100775.4067       0.00 
100775.6507       0.00 
100775.8947       0.00 
100776.1387       0.00 
100776.3827       0.00 
100776.6267       0.00 
100776.8707       0.00 
100777.1147       0.00 
100777.3587       0.00 
100777.6027       0.00 
100777.8467       0.00 
100778.0907       0.00 
100778.3347       0.00 
100778.5787       0.00 
100778.8227       0.00 
100779.0667       0.00 
100779.3107       0.00 
100779.5547       0.00 
100779.7987       0.00 
100780.0427       0.00 
100780.2867       0.00 
100780.5307       0.00 
100780.7747       0.00 
100781.0187       0.00 
100781.2627       0.00 
100781.5067       0.00 
100781.7507       0.00 
100781.9947       0.00 
100782.2387       0.00 
100782.4827       0.00 
100782.7267       0.00 
100782.9707       0.00 
100783.2147       0.00 
100783.4587       0.00 
100783.7027       0.00 
100783.9467       0.00 
100784.1907       0.00 
100784.4347       0.00 
100784.6787       0.00 
100784.9227       0.00 
100785.1667       0.00 
100785.4107       0.01 
100785.6547       0.01 
100785.8987       0.02 
100786.1427       0.03 
100786.3867       0.04 
100786.6307       0.05 
100786.8747       0.05 
100787.1187       0.04 
100787.3627       0.03 
100787.6067       0.02 
100787.8507       0.01 
100788.0947       0.01 
100788.3387       0.01 
100788.5827       0.02 
100788.8267       0.04 
100789.0707       0.10 
100789.3147       0.16 
100789.5587       0.25 
100789.8027       0.33 
100790.0467       0.39 
100790.2907       0.41 
100790.5347       0.38 
100790.7787       0.32 
100791.0227       0.22 
100791.2667       0.15 
100791.5107       0.08 
100791.7547       0.04 
100791.9987       0.02 
100792.2427       0.01 
100792.4867       0.00 
100792.7307       0.00 
100792.9747       0.00 
100793.2187       0.00 
100793.4627       0.00 
100793.7067       0.00 
100793.9507       0.00 
100794.1947       0.00 
100794.4387       0.00 
100794.6827       0.00 
100794.9267       0.00 
100795.1707       0.00 
100795.4147       0.00 
100795.6587       0.00 
100795.9027       0.00 
100796.1467       0.00 
100796.3907       0.00 
100796.6347       0.00 
100796.8787       0.00 
100797.1227       0.00 
100797.3667       0.00 
100797.6107       0.00 
100797.8547       0.00 
100798.0987       0.00 
100798.3427       0.00 
100798.5867       0.00 
100798.8307       0.00 
100799.0747       0.00 
100799.3187       0.00 
100799.5627       0.00 
100799.8067       0.00 
100800.0507       0.00 
100800.2947       0.00 
100800.5387       0.00 
100800.7827       0.00 
100801.0267       0.00 
100801.2707       0.00 
100801.5147       0.00 
100801.7587       0.00 
100802.0027       0.00 
100802.2467       0.00 
100802.4907       0.00 
100802.7347       0.00 
100802.9787       0.00 
100803.2227       0.00 
100803.4667       0.00 
100803.7107       0.00 
100803.9547       0.00 
100804.1987       0.00 
100804.4427       0.00 
100804.6867       0.00 
100804.9307       0.00 
100805.1747       0.00 
100805.4187       0.00 
100805.6627       0.00 
100805.9067       0.00 
100806.1507       0.00 
100806.3947       0.00 
100806.6387       0.00 
100806.8827       0.00 
100807.1267       0.00 
100807.3707       0.00 
100807.6147       0.00 
100807.8587       0.00 
100808.1027       0.00 
100808.3467       0.00 
100808.5907       0.00 
100808.8347       0.00 
100809.0787       0.00 
100809.3227       0.00 
100809.5667       0.00 
100809.8107       0.00 
100810.0547       0.00 
100810.2987       0.00 
100810.5427       0.00 
100810.7867       0.00 
100811.0307       0.00 
100811.2747       0.00 
100811.5187       0.00 
100811.7627       0.00 
100812.0067       0.00 
100812.2507       0.00 
100812.4947       0.00 
100812.7387       0.01 
100812.9827       0.01 
100813.2267       0.01 
100813.4707       0.02 
100813.7147       0.02 
100813.9587       0.02 
100814.2027       0.02 
100814.4467       0.01 
100814.6907       0.01 
100814.9347       0.01 
100815.1787       0.00 
100815.4227       0.00 
100815.6667       0.00 
100815.9107       0.00 
100816.1547       0.00 
100816.3987       0.00 
100816.6427       0.00 
100816.8867       0.00 
100817.1307       0.00 
100817.3747       0.00 
100817.6187       0.00 
100817.8627       0.00 
100818.1067       0.00 
100818.3507       0.00 
100818.5947       0.00 
100818.8387       0.00 
100819.0827       0.00 
100819.3267       0.00 
100819.5707       0.00 
100819.8147       0.00 
100820.0587       0.00 
100820.3027       0.00 
100820.5467       0.00 
100820.7907       0.00 
100821.0347       0.00 
100821.2787       0.00 
100821.5227       0.00 
100821.7667       0.00 
100822.0107       0.00 
100822.2547       0.00 
100822.4987       0.00 
100822.7427       0.00 
100822.9867       0.00 
100823.2307       0.00 
100823.4747       0.00 
100823.7187       0.00 
100823.9627       0.00 
100824.2067       0.00 
100824.4507       0.00 
100824.6947       0.00 
100824.9387       0.00 
100825.1827       0.00 
100825.4267       0.00 
100825.6707       0.00 
100825.9147       0.00 
100826.1587       0.00 
100826.4027       0.00 
100826.6467       0.00 
100826.8907       0.00 
100827.1347       0.00 
100827.3787       0.00 
100827.6227       0.00 
100827.8667       0.00 
100828.1107       0.00 
100828.3547       0.00 
100828.5987       0.00 
100828.8427       0.00 
100829.0867       0.00 
100829.3307       0.00 
100829.5747       0.00 
100829.8187       0.00 
100830.0627       0.00 
100830.3067       0.00 
100830.5507       0.00 
100830.7947       0.00 
100831.0387       0.00 
100831.2827       0.00 
100831.5267       0.00 
100831.7707       0.00 
100832.0147       0.00 
100832.2587       0.00 
100832.5027       0.00 
100832.7467       0.00 
100832.9907       0.00 
100833.2347       0.00 
100833.4787       0.00 
100833.7227       0.00 
100833.9667       0.00 
100834.2107       0.00 
100834.4547       0.00 
100834.6987       0.00 
100834.9427       0.00 
100835.1867       0.00 
100835.4307       0.00 
100835.6747       0.00 
100835.9187       0.00 
100836.1627       0.00 
100836.4067       0.00 
100836.6507       0.00 
100836.8947       0.00 
100837.1387       0.00 
100837.3827       0.00 
100837.6267       0.00 
100837.8707       0.00 
100838.1147       0.00 
100838.3587       0.00 
100838.6027       0.00 
100838.8467       0.00 
100839.0907       0.00 
100839.3347       0.00 
100839.5787       0.00 
100839.8227       0.00 
100840.0667       0.00 
100840.3107       0.00 
100840.5547       0.00 
100840.7987       0.00 
100841.0427       0.00 
100841.2867       0.00 
100841.5307       0.00 
100841.7747       0.00 
100842.0187       0.00 
100842.2627       0.00 
100842.5067       0.00 
100842.7507       0.00 
100842.9947       0.00 
100843.2387       0.00 
100843.4827       0.00 
100843.7267       0.00 
100843.9707       0.00 
100844.2147       0.00 
100844.4587       0.00 
100844.7027       0.00 
100844.9467       0.00 
100845.1907       0.00 
100845.4347       0.00 
100845.6787       0.00 
100845.9227       0.00 
100846.1667       0.00 
100846.4107       0.00 
100846.6547       0.00 
100846.8987       0.00 
100847.1427       0.00 
100847.3867       0.00 
100847.6307       0.00 
100847.8747       0.00 
100848.1187       0.00 
100848.3627       0.00 
100848.6067       0.00 
100848.8507       0.00 
100849.0947       0.00 
100849.3387       0.00 
100849.5827       0.00 
100849.8267       0.00 
100850.0707       0.00 
100850.3147       0.00 
100850.5587       0.00 
100850.8027       0.00 
100851.0467       0.00 
100851.2907       0.00 
100851.5347       0.00 
100851.7787       0.00 
100852.0227       0.00 
100852.2667       0.00 
100852.5107       0.00 
100852.7547       0.00 
100852.9987       0.00 
100853.2427       0.00 
100853.4867       0.00 
100853.7307       0.00 
100853.9747       0.00 
100854.2187       0.00 
100854.4627       0.00 
100854.7067       0.00 
100854.9507       0.00 
100855.1947       0.00 
100855.4387       0.00 
100855.6827       0.00 
100855.9267       0.00 
100856.1707       0.00 
100856.4147       0.00 
100856.6587       0.00 
100856.9027       0.00 
100857.1467       0.00 
100857.3907       0.00 
100857.6347       0.00 
100857.8787       0.00 
100858.1227       0.00 
100858.3667       0.00 
100858.6107       0.00 
100858.8547       0.00 
100859.0987       0.00 
100859.3427       0.01 
100859.5867       0.01 
100859.8307       0.01 
100860.0747       0.02 
100860.3187       0.03 
100860.5627       0.03 
100860.8067       0.02 
100861.0507       0.02 
100861.2947       0.01 
100861.5387       0.01 
100861.7827       0.00 
100862.0267       0.00 
100862.2707       0.00 
100862.5147       0.00 
100862.7587       0.00 
100863.0027       0.00 
100863.2467       0.00 
100863.4907       0.00 
100863.7347       0.00 
100863.9787       0.00 
100864.2227       0.00 
100864.4667       0.00 
100864.7107       0.00 
100864.9547       0.00 
100865.1987       0.00 
100865.4427       0.00 
100865.6867       0.00 
100865.9307       0.00 
100866.1747       0.00 
100866.4187       0.00 
100866.6627       0.00 
100866.9067       0.00 
100867.1507       0.00 
100867.3947       0.00 
100867.6387       0.00 
100867.8827       0.00 
100868.1267       0.00 
100868.3707       0.00 
100868.6147       0.00 
100868.8587       0.00 
100869.1027       0.00 
100869.3467       0.01 
100869.5907       0.01 
100869.8347       0.01 
100870.0787       0.01 
100870.3227       0.00 
100870.5667       0.00 
100870.8107       0.00 
100871.0547       0.00 
100871.2987       0.00 
100871.5427       0.00 
100871.7867       0.00 
100872.0307       0.00 
100872.2747       0.00 
100872.5187       0.00 
100872.7627       0.00 
100873.0067       0.00 
100873.2507       0.00 
100873.4947       0.00 
100873.7387       0.00 
100873.9827       0.00 
100874.2267       0.00 
100874.4707       0.00 
100874.7147       0.00 
100874.9587       0.00 
100875.2027       0.00 
100875.4467       0.00 
100875.6907       0.00 
100875.9347       0.00 
100876.1787       0.00 
100876.4227       0.00 
100876.6667       0.00 
100876.9107       0.00 
100877.1547       0.00 
100877.3987       0.00 
100877.6427       0.00 
100877.8867       0.00 
100878.1307       0.00 
100878.3747       0.00 
100878.6187       0.00 
100878.8627       0.00 
100879.1067       0.00 
100879.3507       0.00 
100879.5947       0.00 
100879.8387       0.00 
100880.0827       0.00 
100880.3267       0.00 
100880.5707       0.00 
100880.8147       0.00 
100881.0587       0.00 
100881.3027       0.00 
100881.5467       0.00 
100881.7907       0.00 
100882.0347       0.00 
100882.2787       0.00 
100882.5227       0.00 
100882.7667       0.00 
100883.0107       0.00 
100883.2547       0.00 
100883.4987       0.00 
100883.7427       0.00 
100883.9867       0.00 
100884.2307       0.00 
100884.4747       0.00 
100884.7187       0.00 
100884.9627       0.00 
100885.2067       0.00 
100885.4507       0.00 
100885.6947       0.00 
100885.9387       0.00 
100886.1827       0.00 
100886.4267       0.00 
100886.6707       0.00 
100886.9147       0.00 
100887.1587       0.00 
100887.4027       0.00 
100887.6467       0.00 
100887.8907       0.00 
100888.1347       0.00 
100888.3787       0.00 
100888.6227       0.00 
100888.8667       0.00 
100889.1107       0.00 
100889.3547       0.00 
100889.5987       0.00 
100889.8427       0.00 
100890.0867       0.00 
100890.3307       0.00 
100890.5747       0.00 
100890.8187       0.00 
100891.0627       0.00 
100891.3067       0.00 
100891.5507       0.00 
100891.7947       0.00 
100892.0387       0.00 
100892.2827       0.00 
100892.5267       0.00 
100892.7707       0.00 
100893.0147       0.00 
100893.2587       0.00 
100893.5027       0.00 
100893.7467       0.00 
100893.9907       0.00 
100894.2347       0.00 
100894.4787       0.00 
100894.7227       0.00 
100894.9667       0.00 
100895.2107       0.00 
100895.4547       0.00 
100895.6987       0.00 
100895.9427       0.00 
100896.1867       0.00 
100896.4307       0.00 
100896.6747       0.00 
100896.9187       0.00 
100897.1627       0.00 
100897.4067       0.00 
100897.6507       0.00 
100897.8947       0.00 
100898.1387       0.00 
100898.3827       0.00 
100898.6267       0.00 
100898.8707       0.00 
100899.1147       0.00 
100899.3587       0.00 
100899.6027       0.00 
100899.8467       0.00 
100900.0907       0.00 
100900.3347       0.00 
100900.5787       0.00 
100900.8227       0.00 
100901.0667       0.00 
100901.3107       0.00 
100901.5547       0.00 
100901.7987       0.00 
100902.0427       0.00 
100902.2867       0.00 
100902.5307       0.00 
100902.7747       0.00 
100903.0187       0.00 
100903.2627       0.00 
100903.5067       0.00 
100903.7507       0.00 
100903.9947       0.00 
100904.2387       0.00 
100904.4827       0.00 
100904.7267       0.00 
100904.9707       0.00 
100905.2147       0.00 
100905.4587       0.00 
100905.7027       0.00 
100905.9467       0.00 
100906.1907       0.00 
100906.4347       0.00 
100906.6787       0.00 
100906.9227       0.00 
100907.1667       0.00 
100907.4107       0.00 
100907.6547       0.00 
100907.8987       0.00 
100908.1427       0.00 
100908.3867       0.00 
100908.6307       0.00 
100908.8747       0.00 
100909.1187       0.00 
100909.3627       0.00 
100909.6067       0.00 
100909.8507       0.00 
100910.0947       0.00 
100910.3387       0.00 
100910.5827       0.00 
100910.8267       0.00 
100911.0707       0.00 
100911.3147       0.00 
100911.5587       0.00 
100911.8027       0.00 
100912.0467       0.00 
100912.2907       0.00 
100912.5347       0.00 
100912.7787       0.00 
100913.0227       0.00 
100913.2667       0.00 
100913.5107       0.00 
100913.7547       0.00 
100913.9987       0.00 
100914.2427       0.00 
100914.4867       0.00 
100914.7307       0.00 
100914.9747       0.00 
100915.2187       0.00 
100915.4627       0.00 
100915.7067       0.00 
100915.9507       0.00 
100916.1947       0.00 
100916.4387       0.00 
100916.6827       0.00 
100916.9267       0.00 
100917.1707       0.00 
100917.4147       0.00 
100917.6587       0.00 
100917.9027       0.00 
100918.1467       0.00 
100918.3907       0.00 
100918.6347       0.00 
100918.8787       0.00 
100919.1227       0.00 
100919.3667       0.00 
100919.6107       0.00 
100919.8547       0.00 
100920.0987       0.00 
100920.3427       0.00 
100920.5867       0.00 
100920.8307       0.00 
100921.0747       0.00 
100921.3187       0.00 
100921.5627       0.00 
100921.8067       0.00 
100922.0507       0.00 
100922.2947       0.00 
100922.5387       0.00 
100922.7827       0.00 
100923.0267       0.00 
100923.2707       0.00 
100923.5147       0.00 
100923.7587       0.00 
100924.0027       0.00 
100924.2467       0.00 
100924.4907       0.00 
100924.7347       0.00 
100924.9787       0.00 
100925.2227       0.00 
100925.4667       0.00 
100925.7107       0.00 
100925.9547       0.00 
100926.1987       0.00 
100926.4427       0.00 
100926.6867       0.00 
100926.9307       0.00 
100927.1747       0.00 
100927.4187       0.00 
100927.6627       0.00 
100927.9067       0.00 
100928.1507       0.00 
100928.3947       0.00 
100928.6387       0.00 
100928.8827       0.00 
100929.1267       0.00 
100929.3707       0.00 
100929.6147       0.00 
100929.8587       0.00 
100930.1027       0.00 
100930.3467       0.00 
100930.5907       0.00 
100930.8347       0.00 
100931.0787       0.00 
100931.3227       0.00 
100931.5667       0.00 
100931.8107       0.00 
100932.0547       0.00 
100932.2987       0.00 
100932.5427       0.00 
100932.7867       0.00 
100933.0307       0.00 
100933.2747       0.00 
100933.5187       0.00 
100933.7627       0.00 
100934.0067       0.00 
100934.2507       0.00 
100934.4947       0.00 
100934.7387       0.00 
100934.9827       0.00 
100935.2267       0.00 
100935.4707       0.00 
100935.7147       0.00 
100935.9587       0.00 
100936.2027       0.00 
100936.4467       0.00 
100936.6907       0.00 
100936.9347       0.00 
100937.1787       0.00 
100937.4227       0.00 
100937.6667       0.00 
100937.9107       0.00 
100938.1547       0.00 
100938.3987       0.00 
100938.6427       0.00 
100938.8867       0.00 
100939.1307       0.00 
100939.3747       0.00 
100939.6187       0.00 
100939.8627       0.00 
100940.1067       0.00 
100940.3507       0.00 
100940.5947       0.00 
100940.8387       0.00 
100941.0827       0.00 
100941.3267       0.00 
100941.5707       0.00 
100941.8147       0.00 
100942.0587       0.00 
100942.3027       0.00 
100942.5467       0.00 
100942.7907       0.00 
100943.0347       0.01 
100943.2787       0.01 
100943.5227       0.02 
100943.7667       0.03 
100944.0107       0.03 
100944.2547       0.04 
100944.4987       0.04 
100944.7427       0.03 
100944.9867       0.02 
100945.2307       0.02 
100945.4747       0.01 
100945.7187       0.01 
100945.9627       0.00 
100946.2067       0.00 
100946.4507       0.00 
100946.6947       0.00 
100946.9387       0.00 
100947.1827       0.00 
100947.4267       0.00 
100947.6707       0.00 
100947.9147       0.00 
100948.1587       0.00 
100948.4027       0.00 
100948.6467       0.00 
100948.8907       0.00 
100949.1347       0.00 
100949.3787       0.00 
100949.6227       0.00 
100949.8667       0.00 
100950.1107       0.00 
100950.3547       0.00 
100950.5987       0.00 
100950.8427       0.00 
100951.0867       0.00 
100951.3307       0.00 
100951.5747       0.00 
100951.8187       0.00 
100952.0627       0.00 
100952.3067       0.00 
100952.5507       0.00 
100952.7947       0.00 
100953.0387       0.00 
100953.2827       0.00 
100953.5267       0.00 
100953.7707       0.01 
100954.0147       0.02 
100954.2587       0.04 
100954.5027       0.06 
100954.7467       0.08 
100954.9907       0.10 
100955.2347       0.10 
100955.4787       0.10 
100955.7227       0.08 
100955.9667       0.06 
100956.2107       0.04 
100956.4547       0.02 
100956.6987       0.01 
100956.9427       0.01 
100957.1867       0.00 
100957.4307       0.00 
100957.6747       0.00 
100957.9187       0.00 
100958.1627       0.00 
100958.4067       0.00 
100958.6507       0.00 
100958.8947       0.00 
100959.1387       0.00 
100959.3827       0.00 
100959.6267       0.00 
100959.8707       0.00 
100960.1147       0.00 
100960.3587       0.00 
100960.6027       0.00 
100960.8467       0.00 
100961.0907       0.00 
100961.3347       0.00 
100961.5787       0.00 
100961.8227       0.00 
100962.0667       0.00 
100962.3107       0.00 
100962.5547       0.00 
100962.7987       0.00 
100963.0427       0.00 
100963.2867       0.00 
100963.5307       0.00 
100963.7747       0.00 
100964.0187       0.00 
100964.2627       0.00 
100964.5067       0.00 
100964.7507       0.00 
100964.9947       0.00 
100965.2387       0.00 
100965.4827       0.00 
100965.7267       0.00 
100965.9707       0.00 
100966.2147       0.00 
100966.4587       0.00 
100966.7027       0.00 
100966.9467       0.00 
100967.1907       0.00 
100967.4347       0.00 
100967.6787       0.00 
100967.9227       0.00 
100968.1667       0.00 
100968.4107       0.00 
100968.6547       0.00 
100968.8987       0.00 
100969.1427       0.00 
100969.3867       0.00 
100969.6307       0.00 
100969.8747       0.00 
100970.1187       0.00 
100970.3627       0.00 
100970.6067       0.00 
100970.8507       0.00 
100971.0947       0.00 
100971.3387       0.00 
100971.5827       0.00 
100971.8267       0.00 
100972.0707       0.00 
100972.3147       0.00 
100972.5587       0.00 
100972.8027       0.00 
100973.0467       0.00 
100973.2907       0.00 
100973.5347       0.00 
100973.7787       0.00 
100974.0227       0.00 
100974.2667       0.00 
100974.5107       0.00 
100974.7547       0.00 
100974.9987       0.00 
100975.2427       0.00 
100975.4867       0.00 
100975.7307       0.00 
100975.9747       0.00 
100976.2187       0.00 
100976.4627       0.00 
100976.7067       0.00 
100976.9507       0.00 
100977.1947       0.00 
100977.4387       0.00 
100977.6827       0.00 
100977.9267       0.00 
100978.1707       0.00 
100978.4147       0.00 
100978.6587       0.00 
100978.9027       0.00 
100979.1467       0.00 
100979.3907       0.00 
100979.6347       0.00 
100979.8787       0.00 
100980.1227       0.00 
100980.3667       0.00 
100980.6107       0.00 
100980.8547       0.00 
100981.0987       0.00 
100981.3427       0.00 
100981.5867       0.00 
100981.8307       0.00 
100982.0747       0.00 
100982.3187       0.00 
100982.5627       0.00 
100982.8067       0.00 
100983.0507       0.00 
100983.2947       0.00 
100983.5387       0.00 
100983.7827       0.00 
100984.0267       0.00 
100984.2707       0.00 
100984.5147       0.00 
100984.7587       0.00 
100985.0027       0.00 
100985.2467       0.00 
100985.4907       0.00 
100985.7347       0.00 
100985.9787       0.00 
100986.2227       0.00 
100986.4667       0.00 
100986.7107       0.00 
100986.9547       0.00 
100987.1987       0.00 
100987.4427       0.00 
100987.6867       0.00 
100987.9307       0.00 
100988.1747       0.00 
100988.4187       0.00 
100988.6627       0.00 
100988.9067       0.00 
100989.1507       0.00 
100989.3947       0.00 
100989.6387       0.00 
100989.8827       0.00 
100990.1267       0.00 
100990.3707       0.00 
100990.6147       0.00 
100990.8587       0.00 
100991.1027       0.00 
100991.3467       0.00 
100991.5907       0.00 
100991.8347       0.00 
100992.0787       0.00 
100992.3227       0.00 
100992.5667       0.00 
100992.8107       0.00 
100993.0547       0.00 
100993.2987       0.00 
100993.5427       0.00 
100993.7867       0.00 
100994.0307       0.00 
100994.2747       0.00 
100994.5187       0.00 
100994.7627       0.00 
100995.0067       0.00 
100995.2507       0.00 
100995.4947       0.00 
100995.7387       0.00 
100995.9827       0.00 
100996.2267       0.00 
100996.4707       0.00 
100996.7147       0.00 
100996.9587       0.00 
100997.2027       0.00 
100997.4467       0.00 
100997.6907       0.00 
100997.9347       0.00 
100998.1787       0.00 
100998.4227       0.00 
100998.6667       0.00 
100998.9107       0.00 
100999.1547       0.00 
100999.3987       0.00 
100999.6427       0.00 
100999.8867       0.00 
101000.1307       0.00 
101000.3747       0.00 
101000.6187       0.00 
101000.8627       0.00 
101001.1067       0.00 
101001.3507       0.00 
101001.5947       0.00 
101001.8387       0.00 
101002.0827       0.01 
101002.3267       0.01 
101002.5707       0.01 
101002.8147       0.02 
101003.0587       0.02 
101003.3027       0.02 
101003.5467       0.02 
101003.7907       0.02 
101004.0347       0.01 
101004.2787       0.01 
101004.5227       0.01 
101004.7667       0.00 
101005.0107       0.00 
101005.2547       0.00 
101005.4987       0.00 
101005.7427       0.00 
101005.9867       0.00 
101006.2307       0.00 
101006.4747       0.00 
101006.7187       0.00 
101006.9627       0.00 
101007.2067       0.00 
101007.4507       0.00 
101007.6947       0.00 
101007.9387       0.00 
101008.1827       0.00 
101008.4267       0.00 
101008.6707       0.00 
101008.9147       0.00 
101009.1587       0.00 
101009.4027       0.00 
101009.6467       0.00 
101009.8907       0.00 
101010.1347       0.00 
101010.3787       0.00 
101010.6227       0.00 
101010.8667       0.00 
101011.1107       0.00 
101011.3547       0.00 
101011.5987       0.00 
101011.8427       0.00 
101012.0867       0.00 
101012.3307       0.00 
101012.5747       0.00 
101012.8187       0.00 
101013.0627       0.00 
101013.3067       0.00 
