! Freq(MHz)     Int(K)
 99034.0219       0.00 
 99034.2659       0.00 
 99034.5099       0.00 
 99034.7539       0.00 
 99034.9979       0.00 
 99035.2419       0.00 
 99035.4859       0.00 
 99035.7299       0.00 
 99035.9739       0.00 
 99036.2179       0.00 
 99036.4619       0.00 
 99036.7059       0.00 
 99036.9499       0.00 
 99037.1939       0.00 
 99037.4379       0.00 
 99037.6819       0.00 
 99037.9259       0.00 
 99038.1699       0.00 
 99038.4139       0.00 
 99038.6579       0.00 
 99038.9019       0.00 
 99039.1459       0.00 
 99039.3899       0.00 
 99039.6339       0.00 
 99039.8779       0.00 
 99040.1219       0.00 
 99040.3659       0.00 
 99040.6099       0.00 
 99040.8539       0.00 
 99041.0979       0.00 
 99041.3419       0.00 
 99041.5859       0.00 
 99041.8299       0.00 
 99042.0739       0.00 
 99042.3179       0.00 
 99042.5619       0.00 
 99042.8059       0.00 
 99043.0499       0.00 
 99043.2939       0.00 
 99043.5379       0.00 
 99043.7819       0.00 
 99044.0259       0.00 
 99044.2699       0.00 
 99044.5139       0.00 
 99044.7579       0.00 
 99045.0019       0.00 
 99045.2459       0.00 
 99045.4899       0.00 
 99045.7339       0.00 
 99045.9779       0.00 
 99046.2219       0.00 
 99046.4659       0.00 
 99046.7099       0.00 
 99046.9539       0.00 
 99047.1979       0.00 
 99047.4419       0.00 
 99047.6859       0.00 
 99047.9299       0.00 
 99048.1739       0.00 
 99048.4179       0.00 
 99048.6619       0.00 
 99048.9059       0.00 
 99049.1499       0.00 
 99049.3939       0.00 
 99049.6379       0.00 
 99049.8819       0.00 
 99050.1259       0.00 
 99050.3699       0.00 
 99050.6139       0.00 
 99050.8579       0.00 
 99051.1019       0.00 
 99051.3459       0.00 
 99051.5899       0.00 
 99051.8339       0.00 
 99052.0779       0.00 
 99052.3219       0.00 
 99052.5659       0.00 
 99052.8099       0.00 
 99053.0539       0.00 
 99053.2979       0.00 
 99053.5419       0.00 
 99053.7859       0.00 
 99054.0299       0.00 
 99054.2739       0.00 
 99054.5179       0.00 
 99054.7619       0.00 
 99055.0059       0.00 
 99055.2499       0.00 
 99055.4939       0.00 
 99055.7379       0.00 
 99055.9819       0.00 
 99056.2259       0.00 
 99056.4699       0.00 
 99056.7139       0.00 
 99056.9579       0.00 
 99057.2019       0.00 
 99057.4459       0.00 
 99057.6899       0.00 
 99057.9339       0.00 
 99058.1779       0.00 
 99058.4219       0.00 
 99058.6659       0.00 
 99058.9099       0.00 
 99059.1539       0.00 
 99059.3979       0.00 
 99059.6419       0.00 
 99059.8859       0.00 
 99060.1299       0.00 
 99060.3739       0.00 
 99060.6179       0.00 
 99060.8619       0.00 
 99061.1059       0.00 
 99061.3499       0.00 
 99061.5939       0.00 
 99061.8379       0.00 
 99062.0819       0.00 
 99062.3259       0.00 
 99062.5699       0.00 
 99062.8139       0.00 
 99063.0579       0.00 
 99063.3019       0.00 
 99063.5459       0.00 
 99063.7899       0.00 
 99064.0339       0.00 
 99064.2779       0.00 
 99064.5219       0.00 
 99064.7659       0.00 
 99065.0099       0.00 
 99065.2539       0.00 
 99065.4979       0.00 
 99065.7419       0.00 
 99065.9859       0.00 
 99066.2299       0.00 
 99066.4739       0.00 
 99066.7179       0.00 
 99066.9619       0.00 
 99067.2059       0.00 
 99067.4499       0.00 
 99067.6939       0.00 
 99067.9379       0.01 
 99068.1819       0.01 
 99068.4259       0.01 
 99068.6699       0.01 
 99068.9139       0.01 
 99069.1579       0.01 
 99069.4019       0.01 
 99069.6459       0.01 
 99069.8899       0.01 
 99070.1339       0.01 
 99070.3779       0.02 
 99070.6219       0.03 
 99070.8659       0.04 
 99071.1099       0.06 
 99071.3539       0.07 
 99071.5979       0.06 
 99071.8419       0.06 
 99072.0859       0.05 
 99072.3299       0.05 
 99072.5739       0.06 
 99072.8179       0.08 
 99073.0619       0.12 
 99073.3059       0.18 
 99073.5499       0.23 
 99073.7939       0.27 
 99074.0379       0.27 
 99074.2819       0.23 
 99074.5259       0.20 
 99074.7699       0.13 
 99075.0139       0.08 
 99075.2579       0.04 
 99075.5019       0.02 
 99075.7459       0.01 
 99075.9899       0.00 
 99076.2339       0.00 
 99076.4779       0.00 
 99076.7219       0.00 
 99076.9659       0.00 
 99077.2099       0.00 
 99077.4539       0.00 
 99077.6979       0.00 
 99077.9419       0.00 
 99078.1859       0.00 
 99078.4299       0.00 
 99078.6739       0.00 
 99078.9179       0.00 
 99079.1619       0.00 
 99079.4059       0.00 
 99079.6499       0.00 
 99079.8939       0.00 
 99080.1379       0.00 
 99080.3819       0.00 
 99080.6259       0.00 
 99080.8699       0.00 
 99081.1139       0.00 
 99081.3579       0.00 
 99081.6019       0.00 
 99081.8459       0.00 
 99082.0899       0.00 
 99082.3339       0.00 
 99082.5779       0.00 
 99082.8219       0.00 
 99083.0659       0.00 
 99083.3099       0.00 
 99083.5539       0.00 
 99083.7979       0.00 
 99084.0419       0.00 
 99084.2859       0.00 
 99084.5299       0.00 
 99084.7739       0.00 
 99085.0179       0.00 
 99085.2619       0.00 
 99085.5059       0.00 
 99085.7499       0.00 
 99085.9939       0.00 
 99086.2379       0.00 
 99086.4819       0.00 
 99086.7259       0.00 
 99086.9699       0.01 
 99087.2139       0.03 
 99087.4579       0.09 
 99087.7019       0.23 
 99087.9459       0.43 
 99088.1899       0.76 
 99088.4339       1.11 
 99088.6779       1.52 
 99088.9219       1.77 
 99089.1659       1.85 
 99089.4099       1.63 
 99089.6539       1.39 
 99089.8979       1.03 
 99090.1419       0.61 
 99090.3859       0.34 
 99090.6299       0.17 
 99090.8739       0.06 
 99091.1179       0.02 
 99091.3619       0.01 
 99091.6059       0.00 
 99091.8499       0.00 
 99092.0939       0.00 
 99092.3379       0.00 
 99092.5819       0.00 
 99092.8259       0.00 
 99093.0699       0.00 
 99093.3139       0.00 
 99093.5579       0.00 
 99093.8019       0.00 
 99094.0459       0.00 
 99094.2899       0.00 
 99094.5339       0.00 
 99094.7779       0.00 
 99095.0219       0.00 
 99095.2659       0.00 
 99095.5099       0.00 
 99095.7539       0.00 
 99095.9979       0.00 
 99096.2419       0.00 
 99096.4859       0.00 
 99096.7299       0.00 
 99096.9739       0.00 
 99097.2179       0.00 
 99097.4619       0.00 
 99097.7059       0.00 
 99097.9499       0.00 
 99098.1939       0.00 
 99098.4379       0.00 
 99098.6819       0.00 
 99098.9259       0.00 
 99099.1699       0.00 
 99099.4139       0.00 
 99099.6579       0.00 
 99099.9019       0.00 
 99100.1459       0.00 
 99100.3899       0.00 
 99100.6339       0.00 
 99100.8779       0.00 
 99101.1219       0.00 
 99101.3659       0.00 
 99101.6099       0.00 
 99101.8539       0.00 
 99102.0979       0.00 
 99102.3419       0.00 
 99102.5859       0.00 
 99102.8299       0.00 
 99103.0739       0.00 
 99103.3179       0.00 
 99103.5619       0.00 
 99103.8059       0.00 
 99104.0499       0.00 
 99104.2939       0.00 
 99104.5379       0.00 
 99104.7819       0.00 
 99105.0259       0.00 
 99105.2699       0.00 
 99105.5139       0.00 
 99105.7579       0.00 
 99106.0019       0.00 
 99106.2459       0.00 
 99106.4899       0.00 
 99106.7339       0.00 
 99106.9779       0.00 
 99107.2219       0.00 
 99107.4659       0.00 
 99107.7099       0.00 
 99107.9539       0.00 
 99108.1979       0.00 
 99108.4419       0.00 
 99108.6859       0.00 
 99108.9299       0.00 
 99109.1739       0.01 
 99109.4179       0.02 
 99109.6619       0.05 
 99109.9059       0.08 
 99110.1499       0.13 
 99110.3939       0.19 
 99110.6379       0.24 
 99110.8819       0.27 
 99111.1259       0.27 
 99111.3699       0.23 
 99111.6139       0.16 
 99111.8579       0.11 
 99112.1019       0.06 
 99112.3459       0.03 
 99112.5899       0.02 
 99112.8339       0.01 
 99113.0779       0.00 
 99113.3219       0.00 
 99113.5659       0.00 
 99113.8099       0.00 
 99114.0539       0.00 
 99114.2979       0.00 
 99114.5419       0.00 
 99114.7859       0.00 
 99115.0299       0.00 
 99115.2739       0.00 
 99115.5179       0.00 
 99115.7619       0.00 
 99116.0059       0.00 
 99116.2499       0.00 
 99116.4939       0.00 
 99116.7379       0.00 
 99116.9819       0.00 
 99117.2259       0.00 
 99117.4699       0.00 
 99117.7139       0.00 
 99117.9579       0.00 
 99118.2019       0.00 
 99118.4459       0.00 
 99118.6899       0.00 
 99118.9339       0.00 
 99119.1779       0.00 
 99119.4219       0.00 
 99119.6659       0.00 
 99119.9099       0.00 
 99120.1539       0.00 
 99120.3979       0.00 
 99120.6419       0.00 
 99120.8859       0.00 
 99121.1299       0.00 
 99121.3739       0.00 
 99121.6179       0.00 
 99121.8619       0.00 
 99122.1059       0.00 
 99122.3499       0.00 
 99122.5939       0.00 
 99122.8379       0.00 
 99123.0819       0.00 
 99123.3259       0.00 
 99123.5699       0.00 
 99123.8139       0.00 
 99124.0579       0.00 
 99124.3019       0.00 
 99124.5459       0.00 
 99124.7899       0.00 
 99125.0339       0.00 
 99125.2779       0.00 
 99125.5219       0.00 
 99125.7659       0.00 
 99126.0099       0.00 
 99126.2539       0.00 
 99126.4979       0.00 
 99126.7419       0.00 
 99126.9859       0.00 
 99127.2299       0.00 
 99127.4739       0.00 
 99127.7179       0.00 
 99127.9619       0.00 
 99128.2059       0.00 
 99128.4499       0.00 
 99128.6939       0.00 
 99128.9379       0.00 
 99129.1819       0.00 
 99129.4259       0.00 
 99129.6699       0.00 
 99129.9139       0.00 
 99130.1579       0.00 
 99130.4019       0.00 
 99130.6459       0.00 
 99130.8899       0.01 
 99131.1339       0.05 
 99131.3779       0.10 
 99131.6219       0.22 
 99131.8659       0.38 
 99132.1099       0.61 
 99132.3539       0.83 
 99132.5979       1.05 
 99132.8419       1.12 
 99133.0859       1.09 
 99133.3299       0.94 
 99133.5739       0.70 
 99133.8179       0.50 
 99134.0619       0.42 
 99134.3059       0.47 
 99134.5499       0.61 
 99134.7939       0.84 
 99135.0379       1.01 
 99135.2819       1.13 
 99135.5259       1.11 
 99135.7699       0.95 
 99136.0139       0.75 
 99136.2579       0.48 
 99136.5019       0.28 
 99136.7459       0.15 
 99136.9899       0.06 
 99137.2339       0.03 
 99137.4779       0.01 
 99137.7219       0.00 
 99137.9659       0.00 
 99138.2099       0.00 
 99138.4539       0.00 
 99138.6979       0.00 
 99138.9419       0.00 
 99139.1859       0.00 
 99139.4299       0.00 
 99139.6739       0.00 
 99139.9179       0.00 
 99140.1619       0.00 
 99140.4059       0.00 
 99140.6499       0.00 
 99140.8939       0.00 
 99141.1379       0.00 
 99141.3819       0.00 
 99141.6259       0.00 
 99141.8699       0.00 
 99142.1139       0.00 
 99142.3579       0.00 
 99142.6019       0.00 
 99142.8459       0.00 
 99143.0899       0.00 
 99143.3339       0.00 
 99143.5779       0.00 
 99143.8219       0.00 
 99144.0659       0.00 
 99144.3099       0.00 
 99144.5539       0.00 
 99144.7979       0.00 
 99145.0419       0.00 
 99145.2859       0.00 
 99145.5299       0.00 
 99145.7739       0.00 
 99146.0179       0.01 
 99146.2619       0.01 
 99146.5059       0.03 
 99146.7499       0.06 
 99146.9939       0.11 
 99147.2379       0.15 
 99147.4819       0.19 
 99147.7259       0.21 
 99147.9699       0.21 
 99148.2139       0.18 
 99148.4579       0.14 
 99148.7019       0.10 
 99148.9459       0.05 
 99149.1899       0.03 
 99149.4339       0.01 
 99149.6779       0.00 
 99149.9219       0.00 
 99150.1659       0.00 
 99150.4099       0.00 
 99150.6539       0.00 
 99150.8979       0.00 
 99151.1419       0.00 
 99151.3859       0.01 
 99151.6299       0.01 
 99151.8739       0.01 
 99152.1179       0.01 
 99152.3619       0.01 
 99152.6059       0.01 
 99152.8499       0.01 
 99153.0939       0.01 
 99153.3379       0.00 
 99153.5819       0.00 
 99153.8259       0.00 
 99154.0699       0.00 
 99154.3139       0.00 
 99154.5579       0.00 
 99154.8019       0.00 
 99155.0459       0.00 
 99155.2899       0.00 
 99155.5339       0.00 
 99155.7779       0.00 
 99156.0219       0.00 
 99156.2659       0.00 
 99156.5099       0.00 
 99156.7539       0.00 
 99156.9979       0.00 
 99157.2419       0.00 
 99157.4859       0.00 
 99157.7299       0.00 
 99157.9739       0.00 
 99158.2179       0.00 
 99158.4619       0.00 
 99158.7059       0.00 
 99158.9499       0.00 
 99159.1939       0.00 
 99159.4379       0.00 
 99159.6819       0.00 
 99159.9259       0.00 
 99160.1699       0.00 
 99160.4139       0.00 
 99160.6579       0.00 
 99160.9019       0.00 
 99161.1459       0.00 
 99161.3899       0.00 
 99161.6339       0.00 
 99161.8779       0.00 
 99162.1219       0.00 
 99162.3659       0.00 
 99162.6099       0.00 
 99162.8539       0.00 
 99163.0979       0.00 
 99163.3419       0.00 
 99163.5859       0.00 
 99163.8299       0.00 
 99164.0739       0.00 
 99164.3179       0.00 
 99164.5619       0.01 
 99164.8059       0.03 
 99165.0499       0.06 
 99165.2939       0.11 
 99165.5379       0.18 
 99165.7819       0.24 
 99166.0259       0.31 
 99166.2699       0.34 
 99166.5139       0.34 
 99166.7579       0.29 
 99167.0019       0.22 
 99167.2459       0.16 
 99167.4899       0.08 
 99167.7339       0.04 
 99167.9779       0.02 
 99168.2219       0.01 
 99168.4659       0.00 
 99168.7099       0.00 
 99168.9539       0.00 
 99169.1979       0.00 
 99169.4419       0.00 
 99169.6859       0.00 
 99169.9299       0.00 
 99170.1739       0.00 
 99170.4179       0.00 
 99170.6619       0.00 
 99170.9059       0.00 
 99171.1499       0.00 
 99171.3939       0.00 
 99171.6379       0.00 
 99171.8819       0.00 
 99172.1259       0.00 
 99172.3699       0.00 
 99172.6139       0.00 
 99172.8579       0.00 
 99173.1019       0.00 
 99173.3459       0.00 
 99173.5899       0.00 
 99173.8339       0.00 
 99174.0779       0.00 
 99174.3219       0.00 
 99174.5659       0.00 
 99174.8099       0.00 
 99175.0539       0.00 
 99175.2979       0.00 
 99175.5419       0.00 
 99175.7859       0.00 
 99176.0299       0.00 
 99176.2739       0.00 
 99176.5179       0.00 
 99176.7619       0.00 
 99177.0059       0.01 
 99177.2499       0.02 
 99177.4939       0.05 
 99177.7379       0.09 
 99177.9819       0.15 
 99178.2259       0.23 
 99178.4699       0.29 
 99178.7139       0.34 
 99178.9579       0.34 
 99179.2019       0.31 
 99179.4459       0.25 
 99179.6899       0.17 
 99179.9339       0.09 
 99180.1779       0.05 
 99180.4219       0.02 
 99180.6659       0.01 
 99180.9099       0.00 
 99181.1539       0.00 
 99181.3979       0.00 
 99181.6419       0.00 
 99181.8859       0.00 
 99182.1299       0.00 
 99182.3739       0.00 
 99182.6179       0.00 
 99182.8619       0.00 
 99183.1059       0.00 
 99183.3499       0.00 
 99183.5939       0.00 
 99183.8379       0.00 
 99184.0819       0.00 
 99184.3259       0.00 
 99184.5699       0.00 
 99184.8139       0.00 
 99185.0579       0.00 
 99185.3019       0.00 
 99185.5459       0.00 
 99185.7899       0.00 
 99186.0339       0.00 
 99186.2779       0.00 
 99186.5219       0.00 
 99186.7659       0.00 
 99187.0099       0.00 
 99187.2539       0.00 
 99187.4979       0.00 
 99187.7419       0.00 
 99187.9859       0.00 
 99188.2299       0.00 
 99188.4739       0.00 
 99188.7179       0.00 
 99188.9619       0.00 
 99189.2059       0.00 
 99189.4499       0.00 
 99189.6939       0.00 
 99189.9379       0.00 
 99190.1819       0.00 
 99190.4259       0.00 
 99190.6699       0.00 
 99190.9139       0.00 
 99191.1579       0.00 
 99191.4019       0.00 
 99191.6459       0.00 
 99191.8899       0.00 
 99192.1339       0.00 
 99192.3779       0.00 
 99192.6219       0.00 
 99192.8659       0.00 
 99193.1099       0.00 
 99193.3539       0.00 
 99193.5979       0.00 
 99193.8419       0.00 
 99194.0859       0.00 
 99194.3299       0.00 
 99194.5739       0.00 
 99194.8179       0.00 
 99195.0619       0.00 
 99195.3059       0.00 
 99195.5499       0.00 
 99195.7939       0.00 
 99196.0379       0.00 
 99196.2819       0.00 
 99196.5259       0.00 
 99196.7699       0.00 
 99197.0139       0.00 
 99197.2579       0.00 
 99197.5019       0.00 
 99197.7459       0.00 
 99197.9899       0.00 
 99198.2339       0.00 
 99198.4779       0.00 
 99198.7219       0.00 
 99198.9659       0.00 
 99199.2099       0.00 
 99199.4539       0.00 
 99199.6979       0.00 
 99199.9419       0.00 
 99200.1859       0.00 
 99200.4299       0.00 
 99200.6739       0.00 
 99200.9179       0.00 
 99201.1619       0.00 
 99201.4059       0.00 
 99201.6499       0.00 
 99201.8939       0.00 
 99202.1379       0.00 
 99202.3819       0.00 
 99202.6259       0.00 
 99202.8699       0.00 
 99203.1139       0.00 
 99203.3579       0.00 
 99203.6019       0.00 
 99203.8459       0.00 
 99204.0899       0.00 
 99204.3339       0.00 
 99204.5779       0.00 
 99204.8219       0.00 
 99205.0659       0.00 
 99205.3099       0.00 
 99205.5539       0.00 
 99205.7979       0.00 
 99206.0419       0.00 
 99206.2859       0.00 
 99206.5299       0.00 
 99206.7739       0.00 
 99207.0179       0.00 
 99207.2619       0.00 
 99207.5059       0.00 
 99207.7499       0.00 
 99207.9939       0.00 
 99208.2379       0.00 
 99208.4819       0.00 
 99208.7259       0.00 
 99208.9699       0.00 
 99209.2139       0.00 
 99209.4579       0.00 
 99209.7019       0.00 
 99209.9459       0.00 
 99210.1899       0.00 
 99210.4339       0.00 
 99210.6779       0.00 
 99210.9219       0.00 
 99211.1659       0.00 
 99211.4099       0.00 
 99211.6539       0.00 
 99211.8979       0.00 
 99212.1419       0.00 
 99212.3859       0.00 
 99212.6299       0.00 
 99212.8739       0.00 
 99213.1179       0.00 
 99213.3619       0.00 
 99213.6059       0.00 
 99213.8499       0.00 
 99214.0939       0.00 
 99214.3379       0.00 
 99214.5819       0.00 
 99214.8259       0.00 
 99215.0699       0.00 
 99215.3139       0.00 
 99215.5579       0.00 
 99215.8019       0.00 
 99216.0459       0.00 
 99216.2899       0.00 
 99216.5339       0.00 
 99216.7779       0.00 
 99217.0219       0.00 
 99217.2659       0.00 
 99217.5099       0.00 
 99217.7539       0.00 
 99217.9979       0.00 
 99218.2419       0.00 
 99218.4859       0.00 
 99218.7299       0.00 
 99218.9739       0.00 
 99219.2179       0.00 
 99219.4619       0.00 
 99219.7059       0.00 
 99219.9499       0.00 
 99220.1939       0.00 
 99220.4379       0.00 
 99220.6819       0.00 
 99220.9259       0.00 
 99221.1699       0.00 
 99221.4139       0.00 
 99221.6579       0.00 
 99221.9019       0.00 
 99222.1459       0.00 
 99222.3899       0.00 
 99222.6339       0.00 
 99222.8779       0.00 
 99223.1219       0.00 
 99223.3659       0.00 
 99223.6099       0.00 
 99223.8539       0.00 
 99224.0979       0.00 
 99224.3419       0.00 
 99224.5859       0.00 
 99224.8299       0.00 
 99225.0739       0.00 
 99225.3179       0.00 
 99225.5619       0.00 
 99225.8059       0.00 
 99226.0499       0.00 
 99226.2939       0.00 
 99226.5379       0.00 
 99226.7819       0.00 
 99227.0259       0.00 
 99227.2699       0.00 
 99227.5139       0.00 
 99227.7579       0.00 
 99228.0019       0.00 
 99228.2459       0.00 
 99228.4899       0.00 
 99228.7339       0.00 
 99228.9779       0.00 
 99229.2219       0.00 
 99229.4659       0.00 
 99229.7099       0.00 
 99229.9539       0.00 
 99230.1979       0.00 
 99230.4419       0.00 
 99230.6859       0.00 
 99230.9299       0.00 
 99231.1739       0.00 
 99231.4179       0.00 
 99231.6619       0.00 
 99231.9059       0.00 
 99232.1499       0.00 
 99232.3939       0.00 
 99232.6379       0.00 
 99232.8819       0.00 
 99233.1259       0.00 
 99233.3699       0.00 
 99233.6139       0.00 
 99233.8579       0.00 
 99234.1019       0.00 
 99234.3459       0.00 
 99234.5899       0.00 
 99234.8339       0.00 
 99235.0779       0.00 
 99235.3219       0.00 
 99235.5659       0.00 
 99235.8099       0.00 
 99236.0539       0.00 
 99236.2979       0.00 
 99236.5419       0.00 
 99236.7859       0.00 
 99237.0299       0.00 
 99237.2739       0.00 
 99237.5179       0.00 
 99237.7619       0.00 
 99238.0059       0.00 
 99238.2499       0.00 
 99238.4939       0.00 
 99238.7379       0.00 
 99238.9819       0.00 
 99239.2259       0.00 
 99239.4699       0.00 
 99239.7139       0.00 
 99239.9579       0.00 
 99240.2019       0.00 
 99240.4459       0.00 
 99240.6899       0.00 
 99240.9339       0.00 
 99241.1779       0.00 
 99241.4219       0.00 
 99241.6659       0.00 
 99241.9099       0.00 
 99242.1539       0.00 
 99242.3979       0.00 
 99242.6419       0.00 
 99242.8859       0.00 
 99243.1299       0.00 
 99243.3739       0.00 
 99243.6179       0.00 
 99243.8619       0.00 
 99244.1059       0.00 
 99244.3499       0.00 
 99244.5939       0.00 
 99244.8379       0.00 
 99245.0819       0.00 
 99245.3259       0.00 
 99245.5699       0.00 
 99245.8139       0.00 
 99246.0579       0.00 
 99246.3019       0.00 
 99246.5459       0.00 
 99246.7899       0.00 
 99247.0339       0.00 
 99247.2779       0.00 
 99247.5219       0.00 
 99247.7659       0.00 
 99248.0099       0.00 
 99248.2539       0.00 
 99248.4979       0.00 
 99248.7419       0.00 
 99248.9859       0.00 
 99249.2299       0.00 
 99249.4739       0.00 
 99249.7179       0.00 
 99249.9619       0.00 
 99250.2059       0.00 
 99250.4499       0.00 
 99250.6939       0.00 
 99250.9379       0.00 
 99251.1819       0.00 
 99251.4259       0.00 
 99251.6699       0.00 
 99251.9139       0.00 
 99252.1579       0.00 
 99252.4019       0.00 
 99252.6459       0.00 
 99252.8899       0.00 
 99253.1339       0.00 
 99253.3779       0.00 
 99253.6219       0.00 
 99253.8659       0.00 
 99254.1099       0.00 
 99254.3539       0.00 
 99254.5979       0.00 
 99254.8419       0.00 
 99255.0859       0.00 
 99255.3299       0.00 
 99255.5739       0.00 
 99255.8179       0.00 
 99256.0619       0.00 
 99256.3059       0.00 
 99256.5499       0.00 
 99256.7939       0.00 
 99257.0379       0.00 
 99257.2819       0.00 
 99257.5259       0.00 
 99257.7699       0.00 
 99258.0139       0.00 
 99258.2579       0.00 
 99258.5019       0.00 
 99258.7459       0.00 
 99258.9899       0.00 
 99259.2339       0.00 
 99259.4779       0.00 
 99259.7219       0.00 
 99259.9659       0.00 
 99260.2099       0.00 
 99260.4539       0.00 
 99260.6979       0.00 
 99260.9419       0.00 
 99261.1859       0.00 
 99261.4299       0.00 
 99261.6739       0.00 
 99261.9179       0.00 
 99262.1619       0.00 
 99262.4059       0.00 
 99262.6499       0.00 
 99262.8939       0.00 
 99263.1379       0.00 
 99263.3819       0.00 
 99263.6259       0.00 
 99263.8699       0.00 
 99264.1139       0.00 
 99264.3579       0.00 
 99264.6019       0.00 
 99264.8459       0.00 
 99265.0899       0.00 
 99265.3339       0.00 
 99265.5779       0.00 
 99265.8219       0.01 
 99266.0659       0.01 
 99266.3099       0.01 
 99266.5539       0.01 
 99266.7979       0.00 
 99267.0419       0.00 
 99267.2859       0.00 
 99267.5299       0.00 
 99267.7739       0.00 
 99268.0179       0.00 
 99268.2619       0.00 
 99268.5059       0.00 
 99268.7499       0.00 
 99268.9939       0.00 
 99269.2379       0.00 
 99269.4819       0.00 
 99269.7259       0.00 
 99269.9699       0.00 
 99270.2139       0.00 
 99270.4579       0.00 
 99270.7019       0.00 
 99270.9459       0.00 
 99271.1899       0.00 
 99271.4339       0.00 
 99271.6779       0.00 
 99271.9219       0.00 
 99272.1659       0.00 
 99272.4099       0.00 
 99272.6539       0.00 
 99272.8979       0.00 
 99273.1419       0.00 
 99273.3859       0.00 
 99273.6299       0.00 
 99273.8739       0.00 
 99274.1179       0.00 
 99274.3619       0.00 
 99274.6059       0.00 
 99274.8499       0.00 
 99275.0939       0.00 
 99275.3379       0.00 
 99275.5819       0.00 
 99275.8259       0.00 
 99276.0699       0.00 
 99276.3139       0.00 
 99276.5579       0.00 
 99276.8019       0.00 
 99277.0459       0.00 
 99277.2899       0.00 
 99277.5339       0.00 
 99277.7779       0.00 
 99278.0219       0.00 
 99278.2659       0.00 
 99278.5099       0.00 
 99278.7539       0.00 
 99278.9979       0.00 
 99279.2419       0.00 
 99279.4859       0.00 
 99279.7299       0.00 
 99279.9739       0.00 
 99280.2179       0.00 
 99280.4619       0.00 
 99280.7059       0.00 
 99280.9499       0.00 
 99281.1939       0.00 
 99281.4379       0.00 
 99281.6819       0.00 
 99281.9259       0.00 
 99282.1699       0.00 
 99282.4139       0.00 
 99282.6579       0.00 
 99282.9019       0.00 
 99283.1459       0.00 
 99283.3899       0.00 
 99283.6339       0.00 
 99283.8779       0.00 
 99284.1219       0.00 
 99284.3659       0.00 
