! Freq(MHz)     Int(K)
 95567.9342       0.00 
 95568.1782       0.00 
 95568.4222       0.00 
 95568.6662       0.00 
 95568.9102       0.00 
 95569.1542       0.00 
 95569.3982       0.00 
 95569.6422       0.00 
 95569.8862       0.00 
 95570.1302       0.00 
 95570.3742       0.00 
 95570.6182       0.00 
 95570.8622       0.00 
 95571.1062       0.00 
 95571.3502       0.00 
 95571.5942       0.00 
 95571.8382       0.00 
 95572.0822       0.00 
 95572.3262       0.00 
 95572.5702       0.00 
 95572.8142       0.00 
 95573.0582       0.00 
 95573.3022       0.00 
 95573.5462       0.00 
 95573.7902       0.00 
 95574.0342       0.00 
 95574.2782       0.00 
 95574.5222       0.00 
 95574.7662       0.00 
 95575.0102       0.00 
 95575.2542       0.00 
 95575.4982       0.00 
 95575.7422       0.00 
 95575.9862       0.00 
 95576.2302       0.00 
 95576.4742       0.00 
 95576.7182       0.00 
 95576.9622       0.00 
 95577.2062       0.00 
 95577.4502       0.00 
 95577.6942       0.00 
 95577.9382       0.00 
 95578.1822       0.00 
 95578.4262       0.00 
 95578.6702       0.00 
 95578.9142       0.00 
 95579.1582       0.00 
 95579.4022       0.00 
 95579.6462       0.00 
 95579.8902       0.00 
 95580.1342       0.00 
 95580.3782       0.00 
 95580.6222       0.00 
 95580.8662       0.00 
 95581.1102       0.00 
 95581.3542       0.00 
 95581.5982       0.00 
 95581.8422       0.00 
 95582.0862       0.00 
 95582.3302       0.00 
 95582.5742       0.00 
 95582.8182       0.00 
 95583.0622       0.00 
 95583.3062       0.00 
 95583.5502       0.00 
 95583.7942       0.00 
 95584.0382       0.00 
 95584.2822       0.00 
 95584.5262       0.00 
 95584.7702       0.00 
 95585.0142       0.00 
 95585.2582       0.00 
 95585.5022       0.00 
 95585.7462       0.00 
 95585.9902       0.00 
 95586.2342       0.00 
 95586.4782       0.00 
 95586.7222       0.00 
 95586.9662       0.00 
 95587.2102       0.00 
 95587.4542       0.00 
 95587.6982       0.00 
 95587.9422       0.00 
 95588.1862       0.00 
 95588.4302       0.00 
 95588.6742       0.00 
 95588.9182       0.00 
 95589.1622       0.00 
 95589.4062       0.00 
 95589.6502       0.00 
 95589.8942       0.00 
 95590.1382       0.00 
 95590.3822       0.00 
 95590.6262       0.00 
 95590.8702       0.00 
 95591.1142       0.00 
 95591.3582       0.00 
 95591.6022       0.00 
 95591.8462       0.00 
 95592.0902       0.00 
 95592.3342       0.00 
 95592.5782       0.00 
 95592.8222       0.00 
 95593.0662       0.00 
 95593.3102       0.00 
 95593.5542       0.00 
 95593.7982       0.00 
 95594.0422       0.00 
 95594.2862       0.00 
 95594.5302       0.00 
 95594.7742       0.00 
 95595.0182       0.00 
 95595.2622       0.00 
 95595.5062       0.00 
 95595.7502       0.00 
 95595.9942       0.00 
 95596.2382       0.00 
 95596.4822       0.00 
 95596.7262       0.00 
 95596.9702       0.00 
 95597.2142       0.00 
 95597.4582       0.00 
 95597.7022       0.00 
 95597.9462       0.00 
 95598.1902       0.00 
 95598.4342       0.00 
 95598.6782       0.00 
 95598.9222       0.00 
 95599.1662       0.00 
 95599.4102       0.00 
 95599.6542       0.00 
 95599.8982       0.00 
 95600.1422       0.00 
 95600.3862       0.00 
 95600.6302       0.00 
 95600.8742       0.00 
 95601.1182       0.00 
 95601.3622       0.00 
 95601.6062       0.00 
 95601.8502       0.00 
 95602.0942       0.00 
 95602.3382       0.00 
 95602.5822       0.00 
 95602.8262       0.00 
 95603.0702       0.00 
 95603.3142       0.00 
 95603.5582       0.00 
 95603.8022       0.00 
 95604.0462       0.00 
 95604.2902       0.00 
 95604.5342       0.00 
 95604.7782       0.00 
 95605.0222       0.00 
 95605.2662       0.00 
 95605.5102       0.00 
 95605.7542       0.00 
 95605.9982       0.00 
 95606.2422       0.00 
 95606.4862       0.00 
 95606.7302       0.00 
 95606.9742       0.00 
 95607.2182       0.00 
 95607.4622       0.00 
 95607.7062       0.00 
 95607.9502       0.00 
 95608.1942       0.00 
 95608.4382       0.00 
 95608.6822       0.00 
 95608.9262       0.00 
 95609.1702       0.00 
 95609.4142       0.00 
 95609.6582       0.00 
 95609.9022       0.00 
 95610.1462       0.00 
 95610.3902       0.00 
 95610.6342       0.00 
 95610.8782       0.00 
 95611.1222       0.00 
 95611.3662       0.00 
 95611.6102       0.00 
 95611.8542       0.00 
 95612.0982       0.00 
 95612.3422       0.00 
 95612.5862       0.00 
 95612.8302       0.00 
 95613.0742       0.00 
 95613.3182       0.00 
 95613.5622       0.00 
 95613.8062       0.00 
 95614.0502       0.00 
 95614.2942       0.00 
 95614.5382       0.00 
 95614.7822       0.00 
 95615.0262       0.00 
 95615.2702       0.00 
 95615.5142       0.00 
 95615.7582       0.00 
 95616.0022       0.00 
 95616.2462       0.00 
 95616.4902       0.00 
 95616.7342       0.00 
 95616.9782       0.00 
 95617.2222       0.00 
 95617.4662       0.00 
 95617.7102       0.00 
 95617.9542       0.00 
 95618.1982       0.00 
 95618.4422       0.00 
 95618.6862       0.00 
 95618.9302       0.00 
 95619.1742       0.00 
 95619.4182       0.00 
 95619.6622       0.00 
 95619.9062       0.00 
 95620.1502       0.00 
 95620.3942       0.00 
 95620.6382       0.00 
 95620.8822       0.00 
 95621.1262       0.00 
 95621.3702       0.00 
 95621.6142       0.00 
 95621.8582       0.00 
 95622.1022       0.00 
 95622.3462       0.00 
 95622.5902       0.00 
 95622.8342       0.00 
 95623.0782       0.00 
 95623.3222       0.00 
 95623.5662       0.00 
 95623.8102       0.00 
 95624.0542       0.00 
 95624.2982       0.00 
 95624.5422       0.00 
 95624.7862       0.00 
 95625.0302       0.00 
 95625.2742       0.00 
 95625.5182       0.00 
 95625.7622       0.00 
 95626.0062       0.00 
 95626.2502       0.00 
 95626.4942       0.00 
 95626.7382       0.00 
 95626.9822       0.00 
 95627.2262       0.00 
 95627.4702       0.00 
 95627.7142       0.00 
 95627.9582       0.00 
 95628.2022       0.00 
 95628.4462       0.00 
 95628.6902       0.00 
 95628.9342       0.00 
 95629.1782       0.00 
 95629.4222       0.00 
 95629.6662       0.00 
 95629.9102       0.00 
 95630.1542       0.00 
 95630.3982       0.00 
 95630.6422       0.00 
 95630.8862       0.00 
 95631.1302       0.00 
 95631.3742       0.00 
 95631.6182       0.00 
 95631.8622       0.00 
 95632.1062       0.00 
 95632.3502       0.00 
 95632.5942       0.00 
 95632.8382       0.00 
 95633.0822       0.00 
 95633.3262       0.00 
 95633.5702       0.00 
 95633.8142       0.00 
 95634.0582       0.00 
 95634.3022       0.00 
 95634.5462       0.00 
 95634.7902       0.00 
 95635.0342       0.00 
 95635.2782       0.00 
 95635.5222       0.00 
 95635.7662       0.00 
 95636.0102       0.00 
 95636.2542       0.00 
 95636.4982       0.00 
 95636.7422       0.00 
 95636.9862       0.00 
 95637.2302       0.00 
 95637.4742       0.00 
 95637.7182       0.00 
 95637.9622       0.00 
 95638.2062       0.00 
 95638.4502       0.00 
 95638.6942       0.00 
 95638.9382       0.00 
 95639.1822       0.00 
 95639.4262       0.00 
 95639.6702       0.00 
 95639.9142       0.00 
 95640.1582       0.00 
 95640.4022       0.00 
 95640.6462       0.00 
 95640.8902       0.00 
 95641.1342       0.00 
 95641.3782       0.00 
 95641.6222       0.00 
 95641.8662       0.00 
 95642.1102       0.00 
 95642.3542       0.00 
 95642.5982       0.00 
 95642.8422       0.00 
 95643.0862       0.00 
 95643.3302       0.00 
 95643.5742       0.00 
 95643.8182       0.00 
 95644.0622       0.00 
 95644.3062       0.00 
 95644.5502       0.00 
 95644.7942       0.00 
 95645.0382       0.00 
 95645.2822       0.00 
 95645.5262       0.00 
 95645.7702       0.00 
 95646.0142       0.00 
 95646.2582       0.00 
 95646.5022       0.00 
 95646.7462       0.00 
 95646.9902       0.00 
 95647.2342       0.00 
 95647.4782       0.00 
 95647.7222       0.00 
 95647.9662       0.00 
 95648.2102       0.00 
 95648.4542       0.00 
 95648.6982       0.00 
 95648.9422       0.00 
 95649.1862       0.00 
 95649.4302       0.00 
 95649.6742       0.00 
 95649.9182       0.00 
 95650.1622       0.00 
 95650.4062       0.00 
 95650.6502       0.00 
 95650.8942       0.00 
 95651.1382       0.00 
 95651.3822       0.00 
 95651.6262       0.00 
 95651.8702       0.00 
 95652.1142       0.00 
 95652.3582       0.00 
 95652.6022       0.00 
 95652.8462       0.00 
 95653.0902       0.00 
 95653.3342       0.00 
 95653.5782       0.01 
 95653.8222       0.03 
 95654.0662       0.05 
 95654.3102       0.10 
 95654.5542       0.15 
 95654.7982       0.18 
 95655.0422       0.20 
 95655.2862       0.20 
 95655.5302       0.17 
 95655.7742       0.13 
 95656.0182       0.08 
 95656.2622       0.04 
 95656.5062       0.02 
 95656.7502       0.01 
 95656.9942       0.00 
 95657.2382       0.00 
 95657.4822       0.00 
 95657.7262       0.00 
 95657.9702       0.00 
 95658.2142       0.00 
 95658.4582       0.00 
 95658.7022       0.00 
 95658.9462       0.00 
 95659.1902       0.00 
 95659.4342       0.00 
 95659.6782       0.00 
 95659.9222       0.00 
 95660.1662       0.00 
 95660.4102       0.00 
 95660.6542       0.00 
 95660.8982       0.00 
 95661.1422       0.00 
 95661.3862       0.00 
 95661.6302       0.00 
 95661.8742       0.00 
 95662.1182       0.00 
 95662.3622       0.00 
 95662.6062       0.00 
 95662.8502       0.00 
 95663.0942       0.00 
 95663.3382       0.00 
 95663.5822       0.00 
 95663.8262       0.00 
 95664.0702       0.00 
 95664.3142       0.00 
 95664.5582       0.00 
 95664.8022       0.00 
 95665.0462       0.00 
 95665.2902       0.00 
 95665.5342       0.01 
 95665.7782       0.02 
 95666.0222       0.04 
 95666.2662       0.07 
 95666.5102       0.11 
 95666.7542       0.13 
 95666.9982       0.15 
 95667.2422       0.13 
 95667.4862       0.11 
 95667.7302       0.08 
 95667.9742       0.05 
 95668.2182       0.03 
 95668.4622       0.02 
 95668.7062       0.01 
 95668.9502       0.00 
 95669.1942       0.00 
 95669.4382       0.00 
 95669.6822       0.00 
 95669.9262       0.00 
 95670.1702       0.00 
 95670.4142       0.00 
 95670.6582       0.00 
 95670.9022       0.00 
 95671.1462       0.00 
 95671.3902       0.00 
 95671.6342       0.00 
 95671.8782       0.00 
 95672.1222       0.00 
 95672.3662       0.00 
 95672.6102       0.00 
 95672.8542       0.00 
 95673.0982       0.00 
 95673.3422       0.00 
 95673.5862       0.00 
 95673.8302       0.00 
 95674.0742       0.00 
 95674.3182       0.00 
 95674.5622       0.00 
 95674.8062       0.00 
 95675.0502       0.00 
 95675.2942       0.00 
 95675.5382       0.00 
 95675.7822       0.00 
 95676.0262       0.00 
 95676.2702       0.00 
 95676.5142       0.00 
 95676.7582       0.00 
 95677.0022       0.00 
 95677.2462       0.00 
 95677.4902       0.00 
 95677.7342       0.00 
 95677.9782       0.00 
 95678.2222       0.00 
 95678.4662       0.00 
 95678.7102       0.00 
 95678.9542       0.00 
 95679.1982       0.00 
 95679.4422       0.00 
 95679.6862       0.00 
 95679.9302       0.00 
 95680.1742       0.00 
 95680.4182       0.00 
 95680.6622       0.00 
 95680.9062       0.00 
 95681.1502       0.00 
 95681.3942       0.00 
 95681.6382       0.00 
 95681.8822       0.00 
 95682.1262       0.00 
 95682.3702       0.00 
 95682.6142       0.00 
 95682.8582       0.00 
 95683.1022       0.00 
 95683.3462       0.01 
 95683.5902       0.01 
 95683.8342       0.03 
 95684.0782       0.06 
 95684.3222       0.10 
 95684.5662       0.14 
 95684.8102       0.17 
 95685.0542       0.18 
 95685.2982       0.16 
 95685.5422       0.13 
 95685.7862       0.09 
 95686.0302       0.06 
 95686.2742       0.03 
 95686.5182       0.02 
 95686.7622       0.01 
 95687.0062       0.02 
 95687.2502       0.05 
 95687.4942       0.13 
 95687.7382       0.32 
 95687.9822       0.55 
 95688.2262       0.94 
 95688.4702       1.39 
 95688.7142       1.68 
 95688.9582       1.88 
 95689.2022       1.85 
 95689.4462       1.53 
 95689.6902       1.18 
 95689.9342       0.76 
 95690.1782       0.41 
 95690.4222       0.19 
 95690.6662       0.08 
 95690.9102       0.03 
 95691.1542       0.01 
 95691.3982       0.00 
 95691.6422       0.00 
 95691.8862       0.00 
 95692.1302       0.00 
 95692.3742       0.00 
 95692.6182       0.00 
 95692.8622       0.00 
 95693.1062       0.00 
 95693.3502       0.00 
 95693.5942       0.00 
 95693.8382       0.00 
 95694.0822       0.00 
 95694.3262       0.00 
 95694.5702       0.00 
 95694.8142       0.00 
 95695.0582       0.00 
 95695.3022       0.00 
 95695.5462       0.00 
 95695.7902       0.00 
 95696.0342       0.00 
 95696.2782       0.00 
 95696.5222       0.00 
 95696.7662       0.00 
 95697.0102       0.00 
 95697.2542       0.00 
 95697.4982       0.00 
 95697.7422       0.00 
 95697.9862       0.00 
 95698.2302       0.00 
 95698.4742       0.00 
 95698.7182       0.00 
 95698.9622       0.00 
 95699.2062       0.00 
 95699.4502       0.00 
 95699.6942       0.00 
 95699.9382       0.00 
 95700.1822       0.00 
 95700.4262       0.00 
 95700.6702       0.00 
 95700.9142       0.00 
 95701.1582       0.00 
 95701.4022       0.00 
 95701.6462       0.00 
 95701.8902       0.00 
 95702.1342       0.00 
 95702.3782       0.00 
 95702.6222       0.00 
 95702.8662       0.00 
 95703.1102       0.00 
 95703.3542       0.00 
 95703.5982       0.00 
 95703.8422       0.00 
 95704.0862       0.00 
 95704.3302       0.00 
 95704.5742       0.00 
 95704.8182       0.00 
 95705.0622       0.00 
 95705.3062       0.00 
 95705.5502       0.00 
 95705.7942       0.00 
 95706.0382       0.00 
 95706.2822       0.00 
 95706.5262       0.00 
 95706.7702       0.00 
 95707.0142       0.00 
 95707.2582       0.00 
 95707.5022       0.00 
 95707.7462       0.00 
 95707.9902       0.00 
 95708.2342       0.00 
 95708.4782       0.00 
 95708.7222       0.00 
 95708.9662       0.00 
 95709.2102       0.00 
 95709.4542       0.00 
 95709.6982       0.00 
 95709.9422       0.00 
 95710.1862       0.00 
 95710.4302       0.00 
 95710.6742       0.00 
 95710.9182       0.00 
 95711.1622       0.00 
 95711.4062       0.00 
 95711.6502       0.00 
 95711.8942       0.00 
 95712.1382       0.00 
 95712.3822       0.00 
 95712.6262       0.00 
 95712.8702       0.00 
 95713.1142       0.00 
 95713.3582       0.00 
 95713.6022       0.00 
 95713.8462       0.00 
 95714.0902       0.00 
 95714.3342       0.00 
 95714.5782       0.00 
 95714.8222       0.00 
 95715.0662       0.00 
 95715.3102       0.00 
 95715.5542       0.00 
 95715.7982       0.01 
 95716.0422       0.03 
 95716.2862       0.05 
 95716.5302       0.08 
 95716.7742       0.12 
 95717.0182       0.15 
 95717.2622       0.17 
 95717.5062       0.16 
 95717.7502       0.14 
 95717.9942       0.10 
 95718.2382       0.06 
 95718.4822       0.03 
 95718.7262       0.02 
 95718.9702       0.01 
 95719.2142       0.00 
 95719.4582       0.00 
 95719.7022       0.00 
 95719.9462       0.00 
 95720.1902       0.00 
 95720.4342       0.00 
 95720.6782       0.00 
 95720.9222       0.00 
 95721.1662       0.00 
 95721.4102       0.00 
 95721.6542       0.00 
 95721.8982       0.00 
 95722.1422       0.00 
 95722.3862       0.00 
 95722.6302       0.00 
 95722.8742       0.00 
 95723.1182       0.00 
 95723.3622       0.00 
 95723.6062       0.00 
 95723.8502       0.00 
 95724.0942       0.00 
 95724.3382       0.00 
 95724.5822       0.00 
 95724.8262       0.00 
 95725.0702       0.00 
 95725.3142       0.00 
 95725.5582       0.00 
 95725.8022       0.00 
 95726.0462       0.00 
 95726.2902       0.00 
 95726.5342       0.00 
 95726.7782       0.00 
 95727.0222       0.00 
 95727.2662       0.00 
 95727.5102       0.00 
 95727.7542       0.00 
 95727.9982       0.00 
 95728.2422       0.00 
 95728.4862       0.00 
 95728.7302       0.00 
 95728.9742       0.00 
 95729.2182       0.00 
 95729.4622       0.00 
 95729.7062       0.00 
 95729.9502       0.00 
 95730.1942       0.00 
 95730.4382       0.00 
 95730.6822       0.00 
 95730.9262       0.00 
 95731.1702       0.00 
 95731.4142       0.00 
 95731.6582       0.00 
 95731.9022       0.01 
 95732.1462       0.02 
 95732.3902       0.03 
 95732.6342       0.06 
 95732.8782       0.08 
 95733.1222       0.10 
 95733.3662       0.10 
 95733.6102       0.09 
 95733.8542       0.07 
 95734.0982       0.05 
 95734.3422       0.04 
 95734.5862       0.02 
 95734.8302       0.01 
 95735.0742       0.00 
 95735.3182       0.00 
 95735.5622       0.00 
 95735.8062       0.00 
 95736.0502       0.00 
 95736.2942       0.00 
 95736.5382       0.00 
 95736.7822       0.00 
 95737.0262       0.00 
 95737.2702       0.00 
 95737.5142       0.00 
 95737.7582       0.00 
 95738.0022       0.00 
 95738.2462       0.00 
 95738.4902       0.00 
 95738.7342       0.00 
 95738.9782       0.00 
 95739.2222       0.00 
 95739.4662       0.00 
 95739.7102       0.00 
 95739.9542       0.01 
 95740.1982       0.03 
 95740.4422       0.06 
 95740.6862       0.10 
 95740.9302       0.14 
 95741.1742       0.19 
 95741.4182       0.21 
 95741.6622       0.20 
 95741.9062       0.17 
 95742.1502       0.13 
 95742.3942       0.08 
 95742.6382       0.05 
 95742.8822       0.02 
 95743.1262       0.01 
 95743.3702       0.00 
 95743.6142       0.00 
 95743.8582       0.00 
 95744.1022       0.00 
 95744.3462       0.00 
 95744.5902       0.00 
 95744.8342       0.00 
 95745.0782       0.00 
 95745.3222       0.00 
 95745.5662       0.00 
 95745.8102       0.00 
 95746.0542       0.00 
 95746.2982       0.00 
 95746.5422       0.00 
 95746.7862       0.00 
 95747.0302       0.00 
 95747.2742       0.00 
 95747.5182       0.00 
 95747.7622       0.00 
 95748.0062       0.00 
 95748.2502       0.00 
 95748.4942       0.00 
 95748.7382       0.00 
 95748.9822       0.00 
 95749.2262       0.00 
 95749.4702       0.00 
 95749.7142       0.00 
 95749.9582       0.00 
 95750.2022       0.00 
 95750.4462       0.00 
 95750.6902       0.00 
 95750.9342       0.00 
 95751.1782       0.00 
 95751.4222       0.00 
 95751.6662       0.00 
 95751.9102       0.00 
 95752.1542       0.00 
 95752.3982       0.00 
 95752.6422       0.00 
 95752.8862       0.00 
 95753.1302       0.00 
 95753.3742       0.00 
 95753.6182       0.00 
 95753.8622       0.00 
 95754.1062       0.00 
 95754.3502       0.00 
 95754.5942       0.00 
 95754.8382       0.00 
 95755.0822       0.00 
 95755.3262       0.00 
 95755.5702       0.00 
 95755.8142       0.00 
 95756.0582       0.00 
 95756.3022       0.00 
 95756.5462       0.00 
 95756.7902       0.00 
 95757.0342       0.00 
 95757.2782       0.00 
 95757.5222       0.00 
 95757.7662       0.00 
 95758.0102       0.00 
 95758.2542       0.00 
 95758.4982       0.00 
 95758.7422       0.00 
 95758.9862       0.00 
 95759.2302       0.00 
 95759.4742       0.00 
 95759.7182       0.00 
 95759.9622       0.00 
 95760.2062       0.00 
 95760.4502       0.00 
 95760.6942       0.00 
 95760.9382       0.00 
 95761.1822       0.00 
 95761.4262       0.00 
 95761.6702       0.00 
 95761.9142       0.00 
 95762.1582       0.00 
 95762.4022       0.00 
 95762.6462       0.00 
 95762.8902       0.00 
 95763.1342       0.00 
 95763.3782       0.00 
 95763.6222       0.00 
 95763.8662       0.00 
 95764.1102       0.00 
 95764.3542       0.00 
 95764.5982       0.00 
 95764.8422       0.00 
 95765.0862       0.00 
 95765.3302       0.00 
 95765.5742       0.00 
 95765.8182       0.00 
 95766.0622       0.00 
 95766.3062       0.00 
 95766.5502       0.00 
 95766.7942       0.00 
 95767.0382       0.00 
 95767.2822       0.00 
 95767.5262       0.00 
 95767.7702       0.00 
 95768.0142       0.00 
 95768.2582       0.00 
 95768.5022       0.00 
 95768.7462       0.00 
 95768.9902       0.00 
 95769.2342       0.00 
 95769.4782       0.00 
 95769.7222       0.00 
 95769.9662       0.00 
 95770.2102       0.00 
 95770.4542       0.00 
 95770.6982       0.00 
 95770.9422       0.00 
 95771.1862       0.00 
 95771.4302       0.00 
 95771.6742       0.00 
 95771.9182       0.00 
 95772.1622       0.00 
 95772.4062       0.00 
 95772.6502       0.00 
 95772.8942       0.00 
 95773.1382       0.00 
 95773.3822       0.00 
 95773.6262       0.00 
 95773.8702       0.00 
 95774.1142       0.00 
 95774.3582       0.00 
 95774.6022       0.00 
 95774.8462       0.00 
 95775.0902       0.00 
 95775.3342       0.00 
 95775.5782       0.00 
 95775.8222       0.00 
 95776.0662       0.00 
 95776.3102       0.00 
 95776.5542       0.00 
 95776.7982       0.00 
 95777.0422       0.00 
 95777.2862       0.00 
 95777.5302       0.00 
 95777.7742       0.00 
 95778.0182       0.00 
 95778.2622       0.00 
 95778.5062       0.00 
 95778.7502       0.00 
 95778.9942       0.00 
 95779.2382       0.00 
 95779.4822       0.00 
 95779.7262       0.00 
 95779.9702       0.00 
 95780.2142       0.00 
 95780.4582       0.00 
 95780.7022       0.00 
 95780.9462       0.00 
 95781.1902       0.00 
 95781.4342       0.00 
 95781.6782       0.00 
 95781.9222       0.00 
 95782.1662       0.00 
 95782.4102       0.00 
 95782.6542       0.00 
 95782.8982       0.00 
 95783.1422       0.00 
 95783.3862       0.00 
 95783.6302       0.00 
 95783.8742       0.00 
 95784.1182       0.00 
 95784.3622       0.00 
 95784.6062       0.00 
 95784.8502       0.00 
 95785.0942       0.00 
 95785.3382       0.00 
 95785.5822       0.00 
 95785.8262       0.00 
 95786.0702       0.00 
 95786.3142       0.00 
 95786.5582       0.00 
 95786.8022       0.00 
 95787.0462       0.00 
 95787.2902       0.00 
 95787.5342       0.00 
 95787.7782       0.00 
 95788.0222       0.00 
 95788.2662       0.00 
 95788.5102       0.01 
 95788.7542       0.02 
 95788.9982       0.05 
 95789.2422       0.07 
 95789.4862       0.11 
 95789.7302       0.14 
 95789.9742       0.15 
 95790.2182       0.14 
 95790.4622       0.12 
 95790.7062       0.08 
 95790.9502       0.06 
 95791.1942       0.03 
 95791.4382       0.01 
 95791.6822       0.01 
 95791.9262       0.00 
 95792.1702       0.00 
 95792.4142       0.00 
 95792.6582       0.00 
 95792.9022       0.00 
 95793.1462       0.00 
 95793.3902       0.00 
 95793.6342       0.00 
 95793.8782       0.00 
 95794.1222       0.00 
 95794.3662       0.00 
 95794.6102       0.00 
 95794.8542       0.00 
 95795.0982       0.00 
 95795.3422       0.00 
 95795.5862       0.00 
 95795.8302       0.00 
 95796.0742       0.00 
 95796.3182       0.00 
 95796.5622       0.00 
 95796.8062       0.00 
 95797.0502       0.00 
 95797.2942       0.00 
 95797.5382       0.00 
 95797.7822       0.00 
 95798.0262       0.00 
 95798.2702       0.00 
 95798.5142       0.00 
 95798.7582       0.00 
 95799.0022       0.00 
 95799.2462       0.00 
 95799.4902       0.00 
 95799.7342       0.00 
 95799.9782       0.00 
