! Freq(MHz)     Int(K)
 87051.8471       0.00 
 87052.0911       0.00 
 87052.3351       0.00 
 87052.5791       0.00 
 87052.8231       0.00 
 87053.0671       0.00 
 87053.3111       0.00 
 87053.5551       0.00 
 87053.7991       0.00 
 87054.0431       0.00 
 87054.2871       0.00 
 87054.5311       0.00 
 87054.7751       0.00 
 87055.0191       0.00 
 87055.2631       0.01 
 87055.5071       0.02 
 87055.7511       0.05 
 87055.9951       0.10 
 87056.2391       0.16 
 87056.4831       0.21 
 87056.7271       0.24 
 87056.9711       0.23 
 87057.2151       0.19 
 87057.4591       0.14 
 87057.7031       0.08 
 87057.9471       0.04 
 87058.1911       0.02 
 87058.4351       0.01 
 87058.6791       0.00 
 87058.9231       0.00 
 87059.1671       0.00 
 87059.4111       0.00 
 87059.6551       0.00 
 87059.8991       0.00 
 87060.1431       0.00 
 87060.3871       0.00 
 87060.6311       0.00 
 87060.8751       0.00 
 87061.1191       0.00 
 87061.3631       0.00 
 87061.6071       0.00 
 87061.8511       0.00 
 87062.0951       0.00 
 87062.3391       0.00 
 87062.5831       0.00 
 87062.8271       0.00 
 87063.0711       0.00 
 87063.3151       0.00 
 87063.5591       0.00 
 87063.8031       0.00 
 87064.0471       0.00 
 87064.2911       0.00 
 87064.5351       0.00 
 87064.7791       0.00 
 87065.0231       0.00 
 87065.2671       0.00 
 87065.5111       0.00 
 87065.7551       0.00 
 87065.9991       0.00 
 87066.2431       0.00 
 87066.4871       0.00 
 87066.7311       0.00 
 87066.9751       0.00 
 87067.2191       0.00 
 87067.4631       0.00 
 87067.7071       0.00 
 87067.9511       0.00 
 87068.1951       0.00 
 87068.4391       0.00 
 87068.6831       0.00 
 87068.9271       0.00 
 87069.1711       0.00 
 87069.4151       0.00 
 87069.6591       0.00 
 87069.9031       0.00 
 87070.1471       0.00 
 87070.3911       0.00 
 87070.6351       0.00 
 87070.8791       0.00 
 87071.1231       0.00 
 87071.3671       0.00 
 87071.6111       0.00 
 87071.8551       0.00 
 87072.0991       0.00 
 87072.3431       0.00 
 87072.5871       0.00 
 87072.8311       0.00 
 87073.0751       0.00 
 87073.3191       0.00 
 87073.5631       0.00 
 87073.8071       0.00 
 87074.0511       0.00 
 87074.2951       0.00 
 87074.5391       0.00 
 87074.7831       0.00 
 87075.0271       0.00 
 87075.2711       0.00 
 87075.5151       0.00 
 87075.7591       0.00 
 87076.0031       0.00 
 87076.2471       0.00 
 87076.4911       0.00 
 87076.7351       0.00 
 87076.9791       0.00 
 87077.2231       0.00 
 87077.4671       0.00 
 87077.7111       0.00 
 87077.9551       0.00 
 87078.1991       0.00 
 87078.4431       0.00 
 87078.6871       0.00 
 87078.9311       0.00 
 87079.1751       0.00 
 87079.4191       0.00 
 87079.6631       0.00 
 87079.9071       0.00 
 87080.1511       0.00 
 87080.3951       0.00 
 87080.6391       0.00 
 87080.8831       0.00 
 87081.1271       0.00 
 87081.3711       0.00 
 87081.6151       0.00 
 87081.8591       0.00 
 87082.1031       0.00 
 87082.3471       0.00 
 87082.5911       0.00 
 87082.8351       0.00 
 87083.0791       0.00 
 87083.3231       0.00 
 87083.5671       0.00 
 87083.8111       0.00 
 87084.0551       0.00 
 87084.2991       0.00 
 87084.5431       0.00 
 87084.7871       0.00 
 87085.0311       0.00 
 87085.2751       0.00 
 87085.5191       0.00 
 87085.7631       0.00 
 87086.0071       0.00 
 87086.2511       0.00 
 87086.4951       0.00 
 87086.7391       0.00 
 87086.9831       0.00 
 87087.2271       0.00 
 87087.4711       0.00 
 87087.7151       0.00 
 87087.9591       0.00 
 87088.2031       0.00 
 87088.4471       0.00 
 87088.6911       0.00 
 87088.9351       0.00 
 87089.1791       0.00 
 87089.4231       0.00 
 87089.6671       0.00 
 87089.9111       0.00 
 87090.1551       0.00 
 87090.3991       0.00 
 87090.6431       0.00 
 87090.8871       0.00 
 87091.1311       0.00 
 87091.3751       0.00 
 87091.6191       0.00 
 87091.8631       0.00 
 87092.1071       0.00 
 87092.3511       0.00 
 87092.5951       0.00 
 87092.8391       0.00 
 87093.0831       0.00 
 87093.3271       0.00 
 87093.5711       0.00 
 87093.8151       0.00 
 87094.0591       0.00 
 87094.3031       0.00 
 87094.5471       0.00 
 87094.7911       0.00 
 87095.0351       0.00 
 87095.2791       0.00 
 87095.5231       0.00 
 87095.7671       0.00 
 87096.0111       0.00 
 87096.2551       0.00 
 87096.4991       0.00 
 87096.7431       0.00 
 87096.9871       0.00 
 87097.2311       0.00 
 87097.4751       0.00 
 87097.7191       0.00 
 87097.9631       0.00 
 87098.2071       0.00 
 87098.4511       0.00 
 87098.6951       0.00 
 87098.9391       0.00 
 87099.1831       0.00 
 87099.4271       0.00 
 87099.6711       0.00 
 87099.9151       0.00 
 87100.1591       0.00 
 87100.4031       0.00 
 87100.6471       0.00 
 87100.8911       0.00 
 87101.1351       0.00 
 87101.3791       0.00 
 87101.6231       0.00 
 87101.8671       0.00 
 87102.1111       0.00 
 87102.3551       0.00 
 87102.5991       0.00 
 87102.8431       0.00 
 87103.0871       0.00 
 87103.3311       0.00 
 87103.5751       0.00 
 87103.8191       0.00 
 87104.0631       0.00 
 87104.3071       0.00 
 87104.5511       0.00 
 87104.7951       0.00 
 87105.0391       0.00 
 87105.2831       0.00 
 87105.5271       0.00 
 87105.7711       0.00 
 87106.0151       0.00 
 87106.2591       0.00 
 87106.5031       0.00 
 87106.7471       0.00 
 87106.9911       0.00 
 87107.2351       0.00 
 87107.4791       0.00 
 87107.7231       0.00 
 87107.9671       0.00 
 87108.2111       0.00 
 87108.4551       0.00 
 87108.6991       0.00 
 87108.9431       0.00 
 87109.1871       0.00 
 87109.4311       0.00 
 87109.6751       0.00 
 87109.9191       0.00 
 87110.1631       0.00 
 87110.4071       0.00 
 87110.6511       0.00 
 87110.8951       0.00 
 87111.1391       0.00 
 87111.3831       0.00 
 87111.6271       0.00 
 87111.8711       0.00 
 87112.1151       0.00 
 87112.3591       0.00 
 87112.6031       0.00 
 87112.8471       0.00 
 87113.0911       0.00 
 87113.3351       0.00 
 87113.5791       0.00 
 87113.8231       0.00 
 87114.0671       0.00 
 87114.3111       0.00 
 87114.5551       0.00 
 87114.7991       0.00 
 87115.0431       0.00 
 87115.2871       0.00 
 87115.5311       0.00 
 87115.7751       0.00 
 87116.0191       0.00 
 87116.2631       0.00 
 87116.5071       0.00 
 87116.7511       0.00 
 87116.9951       0.00 
 87117.2391       0.00 
 87117.4831       0.00 
 87117.7271       0.00 
 87117.9711       0.00 
 87118.2151       0.00 
 87118.4591       0.00 
 87118.7031       0.00 
 87118.9471       0.00 
 87119.1911       0.00 
 87119.4351       0.00 
 87119.6791       0.00 
 87119.9231       0.00 
 87120.1671       0.00 
 87120.4111       0.00 
 87120.6551       0.00 
 87120.8991       0.00 
 87121.1431       0.00 
 87121.3871       0.00 
 87121.6311       0.00 
 87121.8751       0.00 
 87122.1191       0.00 
 87122.3631       0.00 
 87122.6071       0.00 
 87122.8511       0.00 
 87123.0951       0.00 
 87123.3391       0.00 
 87123.5831       0.00 
 87123.8271       0.00 
 87124.0711       0.00 
 87124.3151       0.00 
 87124.5591       0.00 
 87124.8031       0.00 
 87125.0471       0.00 
 87125.2911       0.00 
 87125.5351       0.00 
 87125.7791       0.00 
 87126.0231       0.00 
 87126.2671       0.00 
 87126.5111       0.00 
 87126.7551       0.00 
 87126.9991       0.00 
 87127.2431       0.00 
 87127.4871       0.00 
 87127.7311       0.00 
 87127.9751       0.00 
 87128.2191       0.00 
 87128.4631       0.00 
 87128.7071       0.00 
 87128.9511       0.00 
 87129.1951       0.00 
 87129.4391       0.00 
 87129.6831       0.00 
 87129.9271       0.00 
 87130.1711       0.00 
 87130.4151       0.00 
 87130.6591       0.00 
 87130.9031       0.00 
 87131.1471       0.00 
 87131.3911       0.00 
 87131.6351       0.00 
 87131.8791       0.00 
 87132.1231       0.00 
 87132.3671       0.00 
 87132.6111       0.00 
 87132.8551       0.00 
 87133.0991       0.00 
 87133.3431       0.00 
 87133.5871       0.00 
 87133.8311       0.00 
 87134.0751       0.00 
 87134.3191       0.00 
 87134.5631       0.00 
 87134.8071       0.00 
 87135.0511       0.00 
 87135.2951       0.00 
 87135.5391       0.00 
 87135.7831       0.00 
 87136.0271       0.00 
 87136.2711       0.00 
 87136.5151       0.00 
 87136.7591       0.00 
 87137.0031       0.00 
 87137.2471       0.00 
 87137.4911       0.00 
 87137.7351       0.00 
 87137.9791       0.00 
 87138.2231       0.00 
 87138.4671       0.00 
 87138.7111       0.00 
 87138.9551       0.00 
 87139.1991       0.00 
 87139.4431       0.00 
 87139.6871       0.00 
 87139.9311       0.00 
 87140.1751       0.00 
 87140.4191       0.00 
 87140.6631       0.00 
 87140.9071       0.01 
 87141.1511       0.04 
 87141.3951       0.13 
 87141.6391       0.36 
 87141.8831       0.80 
 87142.1271       1.48 
 87142.3711       2.47 
 87142.6151       3.43 
 87142.8591       3.96 
 87143.1031       3.91 
 87143.3471       3.32 
 87143.5911       2.63 
 87143.8351       1.69 
 87144.0791       0.90 
 87144.3231       0.37 
 87144.5671       0.14 
 87144.8111       0.05 
 87145.0551       0.01 
 87145.2991       0.00 
 87145.5431       0.00 
 87145.7871       0.00 
 87146.0311       0.00 
 87146.2751       0.00 
 87146.5191       0.00 
 87146.7631       0.00 
 87147.0071       0.00 
 87147.2511       0.00 
 87147.4951       0.00 
 87147.7391       0.00 
 87147.9831       0.00 
 87148.2271       0.00 
 87148.4711       0.00 
 87148.7151       0.00 
 87148.9591       0.00 
 87149.2031       0.00 
 87149.4471       0.00 
 87149.6911       0.00 
 87149.9351       0.00 
 87150.1791       0.00 
 87150.4231       0.00 
 87150.6671       0.00 
 87150.9111       0.00 
 87151.1551       0.00 
 87151.3991       0.00 
 87151.6431       0.00 
 87151.8871       0.00 
 87152.1311       0.00 
 87152.3751       0.00 
 87152.6191       0.00 
 87152.8631       0.00 
 87153.1071       0.00 
 87153.3511       0.00 
 87153.5951       0.00 
 87153.8391       0.00 
 87154.0831       0.00 
 87154.3271       0.00 
 87154.5711       0.00 
 87154.8151       0.00 
 87155.0591       0.00 
 87155.3031       0.00 
 87155.5471       0.00 
 87155.7911       0.00 
 87156.0351       0.00 
 87156.2791       0.00 
 87156.5231       0.00 
 87156.7671       0.00 
 87157.0111       0.00 
 87157.2551       0.00 
 87157.4991       0.00 
 87157.7431       0.00 
 87157.9871       0.00 
 87158.2311       0.00 
 87158.4751       0.00 
 87158.7191       0.01 
 87158.9631       0.02 
 87159.2071       0.07 
 87159.4511       0.20 
 87159.6951       0.46 
 87159.9391       1.00 
 87160.1831       1.91 
 87160.4271       2.90 
 87160.6711       3.67 
 87160.9151       4.03 
 87161.1591       3.76 
 87161.4031       3.13 
 87161.6471       2.21 
 87161.8911       1.27 
 87162.1351       0.61 
 87162.3791       0.28 
 87162.6231       0.09 
 87162.8671       0.03 
 87163.1111       0.01 
 87163.3551       0.00 
 87163.5991       0.00 
 87163.8431       0.00 
 87164.0871       0.00 
 87164.3311       0.00 
 87164.5751       0.00 
 87164.8191       0.00 
 87165.0631       0.00 
 87165.3071       0.00 
 87165.5511       0.00 
 87165.7951       0.00 
 87166.0391       0.00 
 87166.2831       0.00 
 87166.5271       0.00 
 87166.7711       0.00 
 87167.0151       0.00 
 87167.2591       0.00 
 87167.5031       0.00 
 87167.7471       0.00 
 87167.9911       0.00 
 87168.2351       0.00 
 87168.4791       0.00 
 87168.7231       0.00 
 87168.9671       0.00 
 87169.2111       0.00 
 87169.4551       0.00 
 87169.6991       0.00 
 87169.9431       0.00 
 87170.1871       0.00 
 87170.4311       0.00 
 87170.6751       0.00 
 87170.9191       0.00 
 87171.1631       0.00 
 87171.4071       0.00 
 87171.6511       0.00 
 87171.8951       0.00 
 87172.1391       0.00 
 87172.3831       0.00 
 87172.6271       0.00 
 87172.8711       0.00 
 87173.1151       0.00 
 87173.3591       0.00 
 87173.6031       0.00 
 87173.8471       0.00 
 87174.0911       0.00 
 87174.3351       0.00 
 87174.5791       0.00 
 87174.8231       0.00 
 87175.0671       0.00 
 87175.3111       0.00 
 87175.5551       0.00 
 87175.7991       0.00 
 87176.0431       0.00 
 87176.2871       0.00 
 87176.5311       0.00 
 87176.7751       0.00 
 87177.0191       0.00 
 87177.2631       0.00 
 87177.5071       0.00 
 87177.7511       0.00 
 87177.9951       0.00 
 87178.2391       0.00 
 87178.4831       0.00 
 87178.7271       0.00 
 87178.9711       0.00 
 87179.2151       0.00 
 87179.4591       0.00 
 87179.7031       0.00 
 87179.9471       0.00 
 87180.1911       0.00 
 87180.4351       0.00 
 87180.6791       0.00 
 87180.9231       0.00 
 87181.1671       0.00 
 87181.4111       0.00 
 87181.6551       0.00 
 87181.8991       0.00 
 87182.1431       0.00 
 87182.3871       0.00 
 87182.6311       0.00 
 87182.8751       0.00 
 87183.1191       0.00 
 87183.3631       0.00 
 87183.6071       0.00 
 87183.8511       0.00 
 87184.0951       0.00 
 87184.3391       0.00 
 87184.5831       0.00 
 87184.8271       0.00 
 87185.0711       0.00 
 87185.3151       0.00 
 87185.5591       0.00 
 87185.8031       0.00 
 87186.0471       0.00 
 87186.2911       0.00 
 87186.5351       0.00 
 87186.7791       0.00 
 87187.0231       0.00 
 87187.2671       0.00 
 87187.5111       0.00 
 87187.7551       0.00 
 87187.9991       0.00 
 87188.2431       0.00 
 87188.4871       0.00 
 87188.7311       0.00 
 87188.9751       0.00 
 87189.2191       0.00 
 87189.4631       0.00 
 87189.7071       0.00 
 87189.9511       0.00 
 87190.1951       0.00 
 87190.4391       0.00 
 87190.6831       0.00 
 87190.9271       0.00 
 87191.1711       0.00 
 87191.4151       0.00 
 87191.6591       0.00 
 87191.9031       0.00 
 87192.1471       0.00 
 87192.3911       0.00 
 87192.6351       0.00 
 87192.8791       0.00 
 87193.1231       0.00 
 87193.3671       0.00 
 87193.6111       0.00 
 87193.8551       0.00 
 87194.0991       0.00 
 87194.3431       0.00 
 87194.5871       0.00 
 87194.8311       0.00 
 87195.0751       0.00 
 87195.3191       0.00 
 87195.5631       0.00 
 87195.8071       0.00 
 87196.0511       0.00 
 87196.2951       0.00 
 87196.5391       0.00 
 87196.7831       0.00 
 87197.0271       0.00 
 87197.2711       0.00 
 87197.5151       0.00 
 87197.7591       0.00 
 87198.0031       0.00 
 87198.2471       0.00 
 87198.4911       0.00 
 87198.7351       0.00 
 87198.9791       0.00 
 87199.2231       0.00 
 87199.4671       0.00 
 87199.7111       0.00 
 87199.9551       0.00 
 87200.1991       0.00 
 87200.4431       0.00 
 87200.6871       0.00 
 87200.9311       0.00 
 87201.1751       0.00 
 87201.4191       0.00 
 87201.6631       0.00 
 87201.9071       0.00 
 87202.1511       0.00 
 87202.3951       0.00 
 87202.6391       0.00 
 87202.8831       0.00 
 87203.1271       0.00 
 87203.3711       0.00 
 87203.6151       0.00 
 87203.8591       0.00 
 87204.1031       0.00 
 87204.3471       0.00 
 87204.5911       0.00 
 87204.8351       0.00 
 87205.0791       0.00 
 87205.3231       0.00 
 87205.5671       0.00 
 87205.8111       0.00 
 87206.0551       0.00 
 87206.2991       0.01 
 87206.5431       0.02 
 87206.7871       0.02 
 87207.0311       0.03 
 87207.2751       0.03 
 87207.5191       0.03 
 87207.7631       0.03 
 87208.0071       0.02 
 87208.2511       0.01 
 87208.4951       0.00 
 87208.7391       0.00 
 87208.9831       0.00 
 87209.2271       0.00 
 87209.4711       0.00 
 87209.7151       0.00 
 87209.9591       0.00 
 87210.2031       0.00 
 87210.4471       0.00 
 87210.6911       0.00 
 87210.9351       0.00 
 87211.1791       0.00 
 87211.4231       0.00 
 87211.6671       0.00 
 87211.9111       0.00 
 87212.1551       0.00 
 87212.3991       0.00 
 87212.6431       0.00 
 87212.8871       0.00 
 87213.1311       0.00 
 87213.3751       0.00 
 87213.6191       0.00 
 87213.8631       0.00 
 87214.1071       0.00 
 87214.3511       0.00 
 87214.5951       0.00 
 87214.8391       0.00 
 87215.0831       0.00 
 87215.3271       0.00 
 87215.5711       0.00 
 87215.8151       0.00 
 87216.0591       0.00 
 87216.3031       0.00 
 87216.5471       0.00 
 87216.7911       0.00 
 87217.0351       0.00 
 87217.2791       0.00 
 87217.5231       0.00 
 87217.7671       0.00 
 87218.0111       0.00 
 87218.2551       0.00 
 87218.4991       0.00 
 87218.7431       0.00 
 87218.9871       0.00 
 87219.2311       0.00 
 87219.4751       0.00 
 87219.7191       0.00 
 87219.9631       0.00 
 87220.2071       0.00 
 87220.4511       0.00 
 87220.6951       0.00 
 87220.9391       0.00 
 87221.1831       0.00 
 87221.4271       0.00 
 87221.6711       0.00 
 87221.9151       0.00 
 87222.1591       0.00 
 87222.4031       0.00 
 87222.6471       0.00 
 87222.8911       0.00 
 87223.1351       0.00 
 87223.3791       0.00 
 87223.6231       0.01 
 87223.8671       0.01 
 87224.1111       0.01 
 87224.3551       0.01 
 87224.5991       0.01 
 87224.8431       0.01 
 87225.0871       0.01 
 87225.3311       0.00 
 87225.5751       0.00 
 87225.8191       0.00 
 87226.0631       0.00 
 87226.3071       0.00 
 87226.5511       0.00 
 87226.7951       0.00 
 87227.0391       0.00 
 87227.2831       0.00 
 87227.5271       0.00 
 87227.7711       0.00 
 87228.0151       0.00 
 87228.2591       0.00 
 87228.5031       0.00 
 87228.7471       0.00 
 87228.9911       0.00 
 87229.2351       0.00 
 87229.4791       0.00 
 87229.7231       0.00 
 87229.9671       0.00 
 87230.2111       0.00 
 87230.4551       0.00 
 87230.6991       0.00 
 87230.9431       0.00 
 87231.1871       0.00 
 87231.4311       0.00 
 87231.6751       0.00 
 87231.9191       0.00 
 87232.1631       0.00 
 87232.4071       0.00 
 87232.6511       0.00 
 87232.8951       0.00 
 87233.1391       0.00 
 87233.3831       0.00 
 87233.6271       0.00 
 87233.8711       0.00 
 87234.1151       0.00 
 87234.3591       0.00 
 87234.6031       0.00 
 87234.8471       0.00 
 87235.0911       0.00 
 87235.3351       0.00 
 87235.5791       0.00 
 87235.8231       0.00 
 87236.0671       0.00 
 87236.3111       0.00 
 87236.5551       0.00 
 87236.7991       0.00 
 87237.0431       0.00 
 87237.2871       0.00 
 87237.5311       0.00 
 87237.7751       0.00 
 87238.0191       0.00 
 87238.2631       0.00 
 87238.5071       0.00 
 87238.7511       0.00 
 87238.9951       0.00 
 87239.2391       0.00 
 87239.4831       0.00 
 87239.7271       0.00 
 87239.9711       0.00 
 87240.2151       0.00 
 87240.4591       0.00 
 87240.7031       0.00 
 87240.9471       0.00 
 87241.1911       0.01 
 87241.4351       0.01 
 87241.6791       0.02 
 87241.9231       0.02 
 87242.1671       0.02 
 87242.4111       0.02 
 87242.6551       0.01 
 87242.8991       0.01 
 87243.1431       0.01 
 87243.3871       0.00 
 87243.6311       0.00 
 87243.8751       0.00 
 87244.1191       0.00 
 87244.3631       0.00 
 87244.6071       0.00 
 87244.8511       0.00 
 87245.0951       0.00 
 87245.3391       0.00 
 87245.5831       0.00 
 87245.8271       0.00 
 87246.0711       0.00 
 87246.3151       0.00 
 87246.5591       0.00 
 87246.8031       0.00 
 87247.0471       0.00 
 87247.2911       0.00 
 87247.5351       0.00 
 87247.7791       0.00 
 87248.0231       0.00 
 87248.2671       0.00 
 87248.5111       0.00 
 87248.7551       0.00 
 87248.9991       0.01 
 87249.2431       0.01 
 87249.4871       0.01 
 87249.7311       0.00 
 87249.9751       0.00 
 87250.2191       0.00 
 87250.4631       0.00 
 87250.7071       0.00 
 87250.9511       0.00 
 87251.1951       0.00 
 87251.4391       0.00 
 87251.6831       0.00 
 87251.9271       0.00 
 87252.1711       0.00 
 87252.4151       0.00 
 87252.6591       0.00 
 87252.9031       0.00 
 87253.1471       0.00 
 87253.3911       0.00 
 87253.6351       0.00 
 87253.8791       0.00 
 87254.1231       0.00 
 87254.3671       0.00 
 87254.6111       0.00 
 87254.8551       0.00 
 87255.0991       0.00 
 87255.3431       0.00 
 87255.5871       0.00 
 87255.8311       0.00 
 87256.0751       0.00 
 87256.3191       0.00 
 87256.5631       0.00 
 87256.8071       0.00 
 87257.0511       0.00 
 87257.2951       0.00 
 87257.5391       0.00 
 87257.7831       0.00 
 87258.0271       0.00 
 87258.2711       0.00 
 87258.5151       0.00 
 87258.7591       0.00 
 87259.0031       0.00 
 87259.2471       0.00 
 87259.4911       0.00 
 87259.7351       0.00 
 87259.9791       0.00 
 87260.2231       0.00 
 87260.4671       0.00 
 87260.7111       0.00 
 87260.9551       0.00 
 87261.1991       0.00 
 87261.4431       0.00 
 87261.6871       0.00 
 87261.9311       0.00 
 87262.1751       0.00 
 87262.4191       0.00 
 87262.6631       0.00 
 87262.9071       0.00 
 87263.1511       0.00 
 87263.3951       0.00 
 87263.6391       0.00 
 87263.8831       0.00 
 87264.1271       0.00 
 87264.3711       0.00 
 87264.6151       0.00 
 87264.8591       0.00 
 87265.1031       0.00 
 87265.3471       0.00 
 87265.5911       0.00 
 87265.8351       0.00 
 87266.0791       0.00 
 87266.3231       0.00 
 87266.5671       0.00 
 87266.8111       0.00 
 87267.0551       0.01 
 87267.2991       0.03 
 87267.5431       0.04 
 87267.7871       0.06 
 87268.0311       0.08 
 87268.2751       0.08 
 87268.5191       0.07 
 87268.7631       0.05 
 87269.0071       0.03 
 87269.2511       0.02 
 87269.4951       0.01 
 87269.7391       0.00 
 87269.9831       0.00 
 87270.2271       0.00 
 87270.4711       0.00 
 87270.7151       0.00 
 87270.9591       0.00 
 87271.2031       0.00 
 87271.4471       0.00 
 87271.6911       0.00 
 87271.9351       0.00 
 87272.1791       0.00 
 87272.4231       0.00 
 87272.6671       0.00 
 87272.9111       0.00 
 87273.1551       0.00 
 87273.3991       0.00 
 87273.6431       0.00 
 87273.8871       0.00 
 87274.1311       0.00 
 87274.3751       0.00 
 87274.6191       0.00 
 87274.8631       0.00 
 87275.1071       0.00 
 87275.3511       0.00 
 87275.5951       0.00 
 87275.8391       0.00 
 87276.0831       0.00 
 87276.3271       0.00 
 87276.5711       0.00 
 87276.8151       0.00 
 87277.0591       0.00 
 87277.3031       0.00 
 87277.5471       0.00 
 87277.7911       0.00 
 87278.0351       0.00 
 87278.2791       0.00 
 87278.5231       0.00 
 87278.7671       0.00 
 87279.0111       0.00 
 87279.2551       0.00 
 87279.4991       0.00 
 87279.7431       0.00 
 87279.9871       0.00 
 87280.2311       0.00 
 87280.4751       0.00 
 87280.7191       0.00 
 87280.9631       0.00 
 87281.2071       0.00 
 87281.4511       0.00 
 87281.6951       0.00 
 87281.9391       0.00 
 87282.1831       0.00 
 87282.4271       0.00 
 87282.6711       0.00 
 87282.9151       0.00 
 87283.1591       0.00 
 87283.4031       0.00 
 87283.6471       0.00 
 87283.8911       0.00 
 87284.1351       0.00 
 87284.3791       0.00 
