! Freq(MHz)     Int(K)
 90436.4218       0.00 
 90436.6658       0.00 
 90436.9098       0.00 
 90437.1538       0.00 
 90437.3978       0.00 
 90437.6418       0.00 
 90437.8858       0.01 
 90438.1298       0.01 
 90438.3738       0.02 
 90438.6178       0.02 
 90438.8618       0.03 
 90439.1058       0.03 
 90439.3498       0.02 
 90439.5938       0.02 
 90439.8378       0.01 
 90440.0818       0.01 
 90440.3258       0.00 
 90440.5698       0.00 
 90440.8138       0.00 
 90441.0578       0.00 
 90441.3018       0.00 
 90441.5458       0.00 
 90441.7898       0.00 
 90442.0338       0.00 
 90442.2778       0.00 
 90442.5218       0.00 
 90442.7658       0.00 
 90443.0098       0.00 
 90443.2538       0.00 
 90443.4978       0.00 
 90443.7418       0.00 
 90443.9858       0.00 
 90444.2298       0.00 
 90444.4738       0.00 
 90444.7178       0.00 
 90444.9618       0.00 
 90445.2058       0.00 
 90445.4498       0.00 
 90445.6938       0.00 
 90445.9378       0.00 
 90446.1818       0.00 
 90446.4258       0.00 
 90446.6698       0.00 
 90446.9138       0.00 
 90447.1578       0.00 
 90447.4018       0.00 
 90447.6458       0.00 
 90447.8898       0.00 
 90448.1338       0.00 
 90448.3778       0.00 
 90448.6218       0.00 
 90448.8658       0.00 
 90449.1098       0.00 
 90449.3538       0.00 
 90449.5978       0.00 
 90449.8418       0.00 
 90450.0858       0.00 
 90450.3298       0.00 
 90450.5738       0.00 
 90450.8178       0.00 
 90451.0618       0.00 
 90451.3058       0.00 
 90451.5498       0.00 
 90451.7938       0.00 
 90452.0378       0.00 
 90452.2818       0.00 
 90452.5258       0.00 
 90452.7698       0.00 
 90453.0138       0.00 
 90453.2578       0.00 
 90453.5018       0.00 
 90453.7458       0.00 
 90453.9898       0.00 
 90454.2338       0.00 
 90454.4778       0.00 
 90454.7218       0.00 
 90454.9658       0.00 
 90455.2098       0.00 
 90455.4538       0.00 
 90455.6978       0.00 
 90455.9418       0.00 
 90456.1858       0.00 
 90456.4298       0.00 
 90456.6738       0.00 
 90456.9178       0.00 
 90457.1618       0.00 
 90457.4058       0.00 
 90457.6498       0.00 
 90457.8938       0.00 
 90458.1378       0.00 
 90458.3818       0.00 
 90458.6258       0.00 
 90458.8698       0.00 
 90459.1138       0.00 
 90459.3578       0.00 
 90459.6018       0.00 
 90459.8458       0.00 
 90460.0898       0.00 
 90460.3338       0.00 
 90460.5778       0.00 
 90460.8218       0.00 
 90461.0658       0.00 
 90461.3098       0.00 
 90461.5538       0.01 
 90461.7978       0.01 
 90462.0418       0.02 
 90462.2858       0.03 
 90462.5298       0.04 
 90462.7738       0.05 
 90463.0178       0.05 
 90463.2618       0.05 
 90463.5058       0.05 
 90463.7498       0.07 
 90463.9938       0.12 
 90464.2378       0.17 
 90464.4818       0.23 
 90464.7258       0.26 
 90464.9698       0.26 
 90465.2138       0.23 
 90465.4578       0.17 
 90465.7018       0.11 
 90465.9458       0.06 
 90466.1898       0.03 
 90466.4338       0.01 
 90466.6778       0.00 
 90466.9218       0.00 
 90467.1658       0.00 
 90467.4098       0.00 
 90467.6538       0.00 
 90467.8978       0.00 
 90468.1418       0.00 
 90468.3858       0.00 
 90468.6298       0.00 
 90468.8738       0.00 
 90469.1178       0.00 
 90469.3618       0.00 
 90469.6058       0.00 
 90469.8498       0.00 
 90470.0938       0.00 
 90470.3378       0.00 
 90470.5818       0.00 
 90470.8258       0.00 
 90471.0698       0.00 
 90471.3138       0.00 
 90471.5578       0.00 
 90471.8018       0.00 
 90472.0458       0.00 
 90472.2898       0.00 
 90472.5338       0.00 
 90472.7778       0.00 
 90473.0218       0.00 
 90473.2658       0.00 
 90473.5098       0.00 
 90473.7538       0.00 
 90473.9978       0.00 
 90474.2418       0.00 
 90474.4858       0.00 
 90474.7298       0.00 
 90474.9738       0.00 
 90475.2178       0.00 
 90475.4618       0.00 
 90475.7058       0.00 
 90475.9498       0.00 
 90476.1938       0.00 
 90476.4378       0.00 
 90476.6818       0.01 
 90476.9258       0.01 
 90477.1698       0.01 
 90477.4138       0.01 
 90477.6578       0.01 
 90477.9018       0.01 
 90478.1458       0.00 
 90478.3898       0.00 
 90478.6338       0.00 
 90478.8778       0.00 
 90479.1218       0.00 
 90479.3658       0.00 
 90479.6098       0.00 
 90479.8538       0.00 
 90480.0978       0.00 
 90480.3418       0.00 
 90480.5858       0.00 
 90480.8298       0.00 
 90481.0738       0.00 
 90481.3178       0.00 
 90481.5618       0.01 
 90481.8058       0.01 
 90482.0498       0.02 
 90482.2938       0.03 
 90482.5378       0.03 
 90482.7818       0.03 
 90483.0258       0.02 
 90483.2698       0.02 
 90483.5138       0.01 
 90483.7578       0.00 
 90484.0018       0.00 
 90484.2458       0.00 
 90484.4898       0.00 
 90484.7338       0.00 
 90484.9778       0.00 
 90485.2218       0.00 
 90485.4658       0.00 
 90485.7098       0.00 
 90485.9538       0.00 
 90486.1978       0.00 
 90486.4418       0.00 
 90486.6858       0.00 
 90486.9298       0.00 
 90487.1738       0.00 
 90487.4178       0.00 
 90487.6618       0.00 
 90487.9058       0.00 
 90488.1498       0.00 
 90488.3938       0.00 
 90488.6378       0.00 
 90488.8818       0.00 
 90489.1258       0.00 
 90489.3698       0.00 
 90489.6138       0.00 
 90489.8578       0.00 
 90490.1018       0.00 
 90490.3458       0.00 
 90490.5898       0.00 
 90490.8338       0.00 
 90491.0778       0.00 
 90491.3218       0.00 
 90491.5658       0.00 
 90491.8098       0.00 
 90492.0538       0.00 
 90492.2978       0.00 
 90492.5418       0.00 
 90492.7858       0.00 
 90493.0298       0.00 
 90493.2738       0.00 
 90493.5178       0.00 
 90493.7618       0.00 
 90494.0058       0.00 
 90494.2498       0.00 
 90494.4938       0.00 
 90494.7378       0.00 
 90494.9818       0.00 
 90495.2258       0.00 
 90495.4698       0.00 
 90495.7138       0.00 
 90495.9578       0.00 
 90496.2018       0.00 
 90496.4458       0.00 
 90496.6898       0.00 
 90496.9338       0.00 
 90497.1778       0.00 
 90497.4218       0.00 
 90497.6658       0.00 
 90497.9098       0.00 
 90498.1538       0.00 
 90498.3978       0.00 
 90498.6418       0.00 
 90498.8858       0.00 
 90499.1298       0.00 
 90499.3738       0.00 
 90499.6178       0.00 
 90499.8618       0.00 
 90500.1058       0.00 
 90500.3498       0.00 
 90500.5938       0.00 
 90500.8378       0.00 
 90501.0818       0.00 
 90501.3258       0.00 
 90501.5698       0.00 
 90501.8138       0.00 
 90502.0578       0.00 
 90502.3018       0.00 
 90502.5458       0.00 
 90502.7898       0.00 
 90503.0338       0.00 
 90503.2778       0.00 
 90503.5218       0.00 
 90503.7658       0.00 
 90504.0098       0.00 
 90504.2538       0.00 
 90504.4978       0.00 
 90504.7418       0.00 
 90504.9858       0.00 
 90505.2298       0.00 
 90505.4738       0.00 
 90505.7178       0.00 
 90505.9618       0.00 
 90506.2058       0.00 
 90506.4498       0.00 
 90506.6938       0.00 
 90506.9378       0.00 
 90507.1818       0.00 
 90507.4258       0.00 
 90507.6698       0.00 
 90507.9138       0.00 
 90508.1578       0.00 
 90508.4018       0.00 
 90508.6458       0.00 
 90508.8898       0.00 
 90509.1338       0.00 
 90509.3778       0.00 
 90509.6218       0.00 
 90509.8658       0.00 
 90510.1098       0.00 
 90510.3538       0.00 
 90510.5978       0.00 
 90510.8418       0.00 
 90511.0858       0.00 
 90511.3298       0.00 
 90511.5738       0.00 
 90511.8178       0.00 
 90512.0618       0.00 
 90512.3058       0.00 
 90512.5498       0.00 
 90512.7938       0.00 
 90513.0378       0.00 
 90513.2818       0.00 
 90513.5258       0.00 
 90513.7698       0.00 
 90514.0138       0.00 
 90514.2578       0.00 
 90514.5018       0.00 
 90514.7458       0.00 
 90514.9898       0.00 
 90515.2338       0.00 
 90515.4778       0.00 
 90515.7218       0.00 
 90515.9658       0.00 
 90516.2098       0.00 
 90516.4538       0.00 
 90516.6978       0.00 
 90516.9418       0.00 
 90517.1858       0.00 
 90517.4298       0.00 
 90517.6738       0.00 
 90517.9178       0.00 
 90518.1618       0.00 
 90518.4058       0.00 
 90518.6498       0.00 
 90518.8938       0.00 
 90519.1378       0.00 
 90519.3818       0.00 
 90519.6258       0.00 
 90519.8698       0.00 
 90520.1138       0.00 
 90520.3578       0.00 
 90520.6018       0.00 
 90520.8458       0.00 
 90521.0898       0.00 
 90521.3338       0.00 
 90521.5778       0.00 
 90521.8218       0.00 
 90522.0658       0.00 
 90522.3098       0.00 
 90522.5538       0.00 
 90522.7978       0.00 
 90523.0418       0.00 
 90523.2858       0.00 
 90523.5298       0.00 
 90523.7738       0.00 
 90524.0178       0.00 
 90524.2618       0.00 
 90524.5058       0.00 
 90524.7498       0.00 
 90524.9938       0.00 
 90525.2378       0.00 
 90525.4818       0.00 
 90525.7258       0.00 
 90525.9698       0.00 
 90526.2138       0.00 
 90526.4578       0.00 
 90526.7018       0.00 
 90526.9458       0.00 
 90527.1898       0.00 
 90527.4338       0.00 
 90527.6778       0.00 
 90527.9218       0.00 
 90528.1658       0.00 
 90528.4098       0.00 
 90528.6538       0.00 
 90528.8978       0.00 
 90529.1418       0.00 
 90529.3858       0.00 
 90529.6298       0.00 
 90529.8738       0.00 
 90530.1178       0.00 
 90530.3618       0.00 
 90530.6058       0.00 
 90530.8498       0.00 
 90531.0938       0.00 
 90531.3378       0.00 
 90531.5818       0.00 
 90531.8258       0.00 
 90532.0698       0.00 
 90532.3138       0.00 
 90532.5578       0.00 
 90532.8018       0.00 
 90533.0458       0.00 
 90533.2898       0.00 
 90533.5338       0.00 
 90533.7778       0.00 
 90534.0218       0.00 
 90534.2658       0.00 
 90534.5098       0.00 
 90534.7538       0.00 
 90534.9978       0.00 
 90535.2418       0.00 
 90535.4858       0.00 
 90535.7298       0.00 
 90535.9738       0.00 
 90536.2178       0.00 
 90536.4618       0.00 
 90536.7058       0.00 
 90536.9498       0.00 
 90537.1938       0.00 
 90537.4378       0.00 
 90537.6818       0.00 
 90537.9258       0.00 
 90538.1698       0.00 
 90538.4138       0.00 
 90538.6578       0.00 
 90538.9018       0.00 
 90539.1458       0.00 
 90539.3898       0.00 
 90539.6338       0.00 
 90539.8778       0.00 
 90540.1218       0.00 
 90540.3658       0.00 
 90540.6098       0.00 
 90540.8538       0.00 
 90541.0978       0.00 
 90541.3418       0.00 
 90541.5858       0.00 
 90541.8298       0.00 
 90542.0738       0.00 
 90542.3178       0.00 
 90542.5618       0.00 
 90542.8058       0.00 
 90543.0498       0.00 
 90543.2938       0.00 
 90543.5378       0.00 
 90543.7818       0.00 
 90544.0258       0.00 
 90544.2698       0.00 
 90544.5138       0.00 
 90544.7578       0.00 
 90545.0018       0.00 
 90545.2458       0.00 
 90545.4898       0.00 
 90545.7338       0.00 
 90545.9778       0.00 
 90546.2218       0.00 
 90546.4658       0.00 
 90546.7098       0.00 
 90546.9538       0.00 
 90547.1978       0.00 
 90547.4418       0.00 
 90547.6858       0.00 
 90547.9298       0.00 
 90548.1738       0.00 
 90548.4178       0.00 
 90548.6618       0.00 
 90548.9058       0.00 
 90549.1498       0.00 
 90549.3938       0.00 
 90549.6378       0.00 
 90549.8818       0.00 
 90550.1258       0.00 
 90550.3698       0.00 
 90550.6138       0.00 
 90550.8578       0.00 
 90551.1018       0.00 
 90551.3458       0.00 
 90551.5898       0.00 
 90551.8338       0.00 
 90552.0778       0.00 
 90552.3218       0.00 
 90552.5658       0.00 
 90552.8098       0.00 
 90553.0538       0.00 
 90553.2978       0.00 
 90553.5418       0.00 
 90553.7858       0.00 
 90554.0298       0.00 
 90554.2738       0.00 
 90554.5178       0.00 
 90554.7618       0.00 
 90555.0058       0.00 
 90555.2498       0.00 
 90555.4938       0.00 
 90555.7378       0.00 
 90555.9818       0.00 
 90556.2258       0.00 
 90556.4698       0.00 
 90556.7138       0.00 
 90556.9578       0.00 
 90557.2018       0.00 
 90557.4458       0.00 
 90557.6898       0.00 
 90557.9338       0.00 
 90558.1778       0.00 
 90558.4218       0.00 
 90558.6658       0.00 
 90558.9098       0.00 
 90559.1538       0.00 
 90559.3978       0.00 
 90559.6418       0.00 
 90559.8858       0.00 
 90560.1298       0.00 
 90560.3738       0.00 
 90560.6178       0.00 
 90560.8618       0.00 
 90561.1058       0.00 
 90561.3498       0.00 
 90561.5938       0.00 
 90561.8378       0.00 
 90562.0818       0.00 
 90562.3258       0.00 
 90562.5698       0.00 
 90562.8138       0.00 
 90563.0578       0.00 
 90563.3018       0.00 
 90563.5458       0.00 
 90563.7898       0.00 
 90564.0338       0.00 
 90564.2778       0.00 
 90564.5218       0.00 
 90564.7658       0.00 
 90565.0098       0.00 
 90565.2538       0.00 
 90565.4978       0.00 
 90565.7418       0.00 
 90565.9858       0.00 
 90566.2298       0.00 
 90566.4738       0.00 
 90566.7178       0.00 
 90566.9618       0.00 
 90567.2058       0.00 
 90567.4498       0.00 
 90567.6938       0.00 
 90567.9378       0.00 
 90568.1818       0.00 
 90568.4258       0.00 
 90568.6698       0.00 
 90568.9138       0.00 
 90569.1578       0.00 
 90569.4018       0.00 
 90569.6458       0.00 
 90569.8898       0.00 
 90570.1338       0.00 
 90570.3778       0.00 
 90570.6218       0.00 
 90570.8658       0.00 
 90571.1098       0.00 
 90571.3538       0.00 
 90571.5978       0.00 
 90571.8418       0.00 
 90572.0858       0.00 
 90572.3298       0.00 
 90572.5738       0.00 
 90572.8178       0.00 
 90573.0618       0.00 
 90573.3058       0.00 
 90573.5498       0.00 
 90573.7938       0.00 
 90574.0378       0.00 
 90574.2818       0.00 
 90574.5258       0.00 
 90574.7698       0.00 
 90575.0138       0.00 
 90575.2578       0.00 
 90575.5018       0.00 
 90575.7458       0.00 
 90575.9898       0.00 
 90576.2338       0.00 
 90576.4778       0.00 
 90576.7218       0.00 
 90576.9658       0.00 
 90577.2098       0.00 
 90577.4538       0.00 
 90577.6978       0.00 
 90577.9418       0.00 
 90578.1858       0.00 
 90578.4298       0.00 
 90578.6738       0.00 
 90578.9178       0.00 
 90579.1618       0.00 
 90579.4058       0.00 
 90579.6498       0.00 
 90579.8938       0.00 
 90580.1378       0.00 
 90580.3818       0.00 
 90580.6258       0.00 
 90580.8698       0.00 
 90581.1138       0.00 
 90581.3578       0.00 
 90581.6018       0.00 
 90581.8458       0.00 
 90582.0898       0.00 
 90582.3338       0.00 
 90582.5778       0.00 
 90582.8218       0.00 
 90583.0658       0.00 
 90583.3098       0.00 
 90583.5538       0.00 
 90583.7978       0.00 
 90584.0418       0.00 
 90584.2858       0.00 
 90584.5298       0.00 
 90584.7738       0.00 
 90585.0178       0.00 
 90585.2618       0.00 
 90585.5058       0.00 
 90585.7498       0.00 
 90585.9938       0.00 
 90586.2378       0.00 
 90586.4818       0.00 
 90586.7258       0.00 
 90586.9698       0.00 
 90587.2138       0.00 
 90587.4578       0.00 
 90587.7018       0.00 
 90587.9458       0.00 
 90588.1898       0.00 
 90588.4338       0.00 
 90588.6778       0.00 
 90588.9218       0.00 
 90589.1658       0.00 
 90589.4098       0.00 
 90589.6538       0.00 
 90589.8978       0.00 
 90590.1418       0.00 
 90590.3858       0.00 
 90590.6298       0.00 
 90590.8738       0.00 
 90591.1178       0.00 
 90591.3618       0.00 
 90591.6058       0.00 
 90591.8498       0.01 
 90592.0938       0.00 
 90592.3378       0.00 
 90592.5818       0.00 
 90592.8258       0.00 
 90593.0698       0.00 
 90593.3138       0.00 
 90593.5578       0.00 
 90593.8018       0.00 
 90594.0458       0.00 
 90594.2898       0.00 
 90594.5338       0.00 
 90594.7778       0.00 
 90595.0218       0.00 
 90595.2658       0.00 
 90595.5098       0.00 
 90595.7538       0.00 
 90595.9978       0.00 
 90596.2418       0.00 
 90596.4858       0.00 
 90596.7298       0.00 
 90596.9738       0.00 
 90597.2178       0.00 
 90597.4618       0.00 
 90597.7058       0.00 
 90597.9498       0.00 
 90598.1938       0.00 
 90598.4378       0.00 
 90598.6818       0.00 
 90598.9258       0.00 
 90599.1698       0.00 
 90599.4138       0.00 
 90599.6578       0.00 
 90599.9018       0.00 
 90600.1458       0.00 
 90600.3898       0.00 
 90600.6338       0.00 
 90600.8778       0.00 
 90601.1218       0.00 
 90601.3658       0.00 
 90601.6098       0.00 
 90601.8538       0.00 
 90602.0978       0.00 
 90602.3418       0.00 
 90602.5858       0.00 
 90602.8298       0.00 
 90603.0738       0.00 
 90603.3178       0.00 
 90603.5618       0.00 
 90603.8058       0.00 
 90604.0498       0.00 
 90604.2938       0.00 
 90604.5378       0.00 
 90604.7818       0.00 
 90605.0258       0.00 
 90605.2698       0.00 
 90605.5138       0.00 
 90605.7578       0.00 
 90606.0018       0.00 
 90606.2458       0.00 
 90606.4898       0.00 
 90606.7338       0.00 
 90606.9778       0.00 
 90607.2218       0.00 
 90607.4658       0.00 
 90607.7098       0.00 
 90607.9538       0.00 
 90608.1978       0.00 
 90608.4418       0.00 
 90608.6858       0.00 
 90608.9298       0.00 
 90609.1738       0.00 
 90609.4178       0.00 
 90609.6618       0.00 
 90609.9058       0.00 
 90610.1498       0.00 
 90610.3938       0.00 
 90610.6378       0.00 
 90610.8818       0.00 
 90611.1258       0.00 
 90611.3698       0.00 
 90611.6138       0.00 
 90611.8578       0.00 
 90612.1018       0.00 
 90612.3458       0.00 
 90612.5898       0.00 
 90612.8338       0.00 
 90613.0778       0.00 
 90613.3218       0.00 
 90613.5658       0.00 
 90613.8098       0.00 
 90614.0538       0.00 
 90614.2978       0.00 
 90614.5418       0.00 
 90614.7858       0.00 
 90615.0298       0.00 
 90615.2738       0.00 
 90615.5178       0.00 
 90615.7618       0.00 
 90616.0058       0.00 
 90616.2498       0.00 
 90616.4938       0.00 
 90616.7378       0.00 
 90616.9818       0.00 
 90617.2258       0.00 
 90617.4698       0.00 
 90617.7138       0.00 
 90617.9578       0.00 
 90618.2018       0.00 
 90618.4458       0.00 
 90618.6898       0.00 
 90618.9338       0.00 
 90619.1778       0.00 
 90619.4218       0.00 
 90619.6658       0.00 
 90619.9098       0.00 
 90620.1538       0.00 
 90620.3978       0.00 
 90620.6418       0.00 
 90620.8858       0.00 
 90621.1298       0.00 
 90621.3738       0.00 
 90621.6178       0.00 
 90621.8618       0.00 
 90622.1058       0.00 
 90622.3498       0.00 
 90622.5938       0.00 
 90622.8378       0.00 
 90623.0818       0.00 
 90623.3258       0.00 
 90623.5698       0.00 
 90623.8138       0.00 
 90624.0578       0.00 
 90624.3018       0.00 
 90624.5458       0.00 
 90624.7898       0.00 
 90625.0338       0.00 
 90625.2778       0.00 
 90625.5218       0.00 
 90625.7658       0.00 
 90626.0098       0.00 
 90626.2538       0.00 
 90626.4978       0.00 
 90626.7418       0.00 
 90626.9858       0.00 
 90627.2298       0.00 
 90627.4738       0.00 
 90627.7178       0.00 
 90627.9618       0.00 
 90628.2058       0.00 
 90628.4498       0.00 
 90628.6938       0.00 
 90628.9378       0.00 
 90629.1818       0.00 
 90629.4258       0.00 
 90629.6698       0.00 
 90629.9138       0.00 
 90630.1578       0.00 
 90630.4018       0.00 
 90630.6458       0.00 
 90630.8898       0.00 
 90631.1338       0.00 
 90631.3778       0.00 
 90631.6218       0.00 
 90631.8658       0.00 
 90632.1098       0.00 
 90632.3538       0.00 
 90632.5978       0.00 
 90632.8418       0.00 
 90633.0858       0.00 
 90633.3298       0.00 
 90633.5738       0.00 
 90633.8178       0.00 
 90634.0618       0.00 
 90634.3058       0.00 
 90634.5498       0.00 
 90634.7938       0.00 
 90635.0378       0.00 
 90635.2818       0.00 
 90635.5258       0.00 
 90635.7698       0.00 
 90636.0138       0.00 
 90636.2578       0.00 
 90636.5018       0.00 
 90636.7458       0.00 
 90636.9898       0.00 
 90637.2338       0.00 
 90637.4778       0.00 
 90637.7218       0.00 
 90637.9658       0.00 
 90638.2098       0.00 
 90638.4538       0.00 
 90638.6978       0.00 
 90638.9418       0.00 
 90639.1858       0.00 
 90639.4298       0.00 
 90639.6738       0.00 
 90639.9178       0.00 
 90640.1618       0.00 
 90640.4058       0.00 
 90640.6498       0.00 
 90640.8938       0.00 
 90641.1378       0.00 
 90641.3818       0.00 
 90641.6258       0.00 
 90641.8698       0.00 
 90642.1138       0.00 
 90642.3578       0.00 
 90642.6018       0.00 
 90642.8458       0.00 
 90643.0898       0.00 
 90643.3338       0.00 
 90643.5778       0.00 
 90643.8218       0.00 
 90644.0658       0.00 
 90644.3098       0.00 
 90644.5538       0.00 
 90644.7978       0.00 
 90645.0418       0.00 
 90645.2858       0.00 
 90645.5298       0.00 
 90645.7738       0.00 
 90646.0178       0.00 
 90646.2618       0.00 
 90646.5058       0.00 
 90646.7498       0.00 
 90646.9938       0.00 
 90647.2378       0.00 
 90647.4818       0.00 
 90647.7258       0.00 
 90647.9698       0.00 
 90648.2138       0.00 
 90648.4578       0.00 
 90648.7018       0.00 
 90648.9458       0.00 
 90649.1898       0.00 
 90649.4338       0.00 
 90649.6778       0.00 
 90649.9218       0.00 
 90650.1658       0.00 
 90650.4098       0.00 
 90650.6538       0.00 
 90650.8978       0.00 
 90651.1418       0.00 
 90651.3858       0.00 
 90651.6298       0.00 
 90651.8738       0.00 
 90652.1178       0.00 
 90652.3618       0.00 
 90652.6058       0.00 
 90652.8498       0.00 
 90653.0938       0.00 
 90653.3378       0.00 
 90653.5818       0.00 
 90653.8258       0.00 
 90654.0698       0.00 
 90654.3138       0.00 
 90654.5578       0.00 
 90654.8018       0.00 
 90655.0458       0.00 
 90655.2898       0.00 
 90655.5338       0.00 
 90655.7778       0.00 
 90656.0218       0.00 
 90656.2658       0.00 
 90656.5098       0.00 
 90656.7538       0.00 
 90656.9978       0.00 
 90657.2418       0.00 
 90657.4858       0.00 
 90657.7298       0.00 
 90657.9738       0.00 
 90658.2178       0.00 
 90658.4618       0.00 
 90658.7058       0.00 
 90658.9498       0.00 
 90659.1938       0.00 
 90659.4378       0.00 
 90659.6818       0.00 
 90659.9258       0.00 
 90660.1698       0.00 
 90660.4138       0.00 
 90660.6578       0.00 
 90660.9018       0.00 
 90661.1458       0.00 
 90661.3898       0.00 
 90661.6338       0.00 
 90661.8778       0.00 
 90662.1218       0.00 
 90662.3658       0.00 
 90662.6098       0.00 
 90662.8538       0.00 
 90663.0978       0.00 
 90663.3418       0.00 
 90663.5858       0.00 
 90663.8298       0.00 
 90664.0738       0.00 
 90664.3178       0.00 
 90664.5618       0.00 
 90664.8058       0.00 
 90665.0498       0.00 
 90665.2938       0.00 
 90665.5378       0.00 
 90665.7818       0.00 
 90666.0258       0.00 
 90666.2698       0.00 
 90666.5138       0.00 
 90666.7578       0.00 
 90667.0018       0.00 
 90667.2458       0.00 
 90667.4898       0.00 
 90667.7338       0.00 
 90667.9778       0.00 
 90668.2218       0.00 
 90668.4658       0.00 
 90668.7098       0.00 
 90668.9538       0.00 
 90669.1978       0.00 
 90669.4418       0.00 
 90669.6858       0.00 
 90669.9298       0.00 
 90670.1738       0.00 
 90670.4178       0.00 
 90670.6618       0.00 
 90670.9058       0.00 
 90671.1498       0.00 
 90671.3938       0.00 
 90671.6378       0.00 
 90671.8818       0.00 
 90672.1258       0.00 
 90672.3698       0.00 
 90672.6138       0.00 
 90672.8578       0.00 
 90673.1018       0.00 
 90673.3458       0.00 
 90673.5898       0.00 
 90673.8338       0.00 
 90674.0778       0.00 
 90674.3218       0.00 
 90674.5658       0.00 
 90674.8098       0.00 
 90675.0538       0.00 
 90675.2978       0.00 
 90675.5418       0.00 
 90675.7858       0.00 
 90676.0298       0.00 
 90676.2738       0.00 
 90676.5178       0.00 
 90676.7618       0.00 
 90677.0058       0.00 
 90677.2498       0.00 
 90677.4938       0.00 
 90677.7378       0.00 
 90677.9818       0.00 
 90678.2258       0.00 
 90678.4698       0.00 
 90678.7138       0.00 
 90678.9578       0.00 
 90679.2018       0.00 
 90679.4458       0.00 
 90679.6898       0.00 
 90679.9338       0.00 
 90680.1778       0.00 
 90680.4218       0.00 
 90680.6658       0.00 
 90680.9098       0.00 
 90681.1538       0.00 
 90681.3978       0.00 
 90681.6418       0.00 
 90681.8858       0.00 
 90682.1298       0.00 
 90682.3738       0.00 
 90682.6178       0.00 
 90682.8618       0.00 
 90683.1058       0.00 
 90683.3498       0.00 
 90683.5938       0.00 
 90683.8378       0.00 
 90684.0818       0.00 
 90684.3258       0.00 
 90684.5698       0.00 
 90684.8138       0.00 
 90685.0578       0.00 
 90685.3018       0.00 
 90685.5458       0.00 
 90685.7898       0.00 
 90686.0338       0.00 
 90686.2778       0.00 
 90686.5218       0.00 
 90686.7658       0.00 
 90687.0098       0.00 
 90687.2538       0.00 
 90687.4978       0.00 
 90687.7418       0.00 
 90687.9858       0.00 
 90688.2298       0.00 
 90688.4738       0.00 
 90688.7178       0.00 
 90688.9618       0.00 
 90689.2058       0.00 
 90689.4498       0.00 
 90689.6938       0.00 
 90689.9378       0.00 
 90690.1818       0.00 
 90690.4258       0.00 
 90690.6698       0.00 
