! Freq(MHz)     Int(K)
109266.7058       0.00 
109266.9498       0.00 
109267.1938       0.00 
109267.4378       0.00 
109267.6818       0.00 
109267.9258       0.00 
109268.1698       0.00 
109268.4138       0.00 
109268.6578       0.00 
109268.9018       0.00 
109269.1458       0.00 
109269.3898       0.00 
109269.6338       0.00 
109269.8778       0.00 
109270.1218       0.00 
109270.3658       0.00 
109270.6098       0.00 
109270.8538       0.00 
109271.0978       0.00 
109271.3418       0.00 
109271.5858       0.00 
109271.8298       0.00 
109272.0738       0.00 
109272.3178       0.00 
109272.5618       0.00 
109272.8058       0.00 
109273.0498       0.00 
109273.2938       0.00 
109273.5378       0.00 
109273.7818       0.00 
109274.0258       0.00 
109274.2698       0.00 
109274.5138       0.00 
109274.7578       0.00 
109275.0018       0.00 
109275.2458       0.00 
109275.4898       0.00 
109275.7338       0.00 
109275.9778       0.00 
109276.2218       0.00 
109276.4658       0.00 
109276.7098       0.00 
109276.9538       0.00 
109277.1978       0.00 
109277.4418       0.00 
109277.6858       0.00 
109277.9298       0.00 
109278.1738       0.00 
109278.4178       0.00 
109278.6618       0.00 
109278.9058       0.00 
109279.1498       0.00 
109279.3938       0.00 
109279.6378       0.00 
109279.8818       0.00 
109280.1258       0.00 
109280.3698       0.00 
109280.6138       0.00 
109280.8578       0.00 
109281.1018       0.00 
109281.3458       0.00 
109281.5898       0.00 
109281.8338       0.00 
109282.0778       0.00 
109282.3218       0.00 
109282.5658       0.00 
109282.8098       0.00 
109283.0538       0.00 
109283.2978       0.00 
109283.5418       0.00 
109283.7858       0.00 
109284.0298       0.00 
109284.2738       0.00 
109284.5178       0.00 
109284.7618       0.00 
109285.0058       0.00 
109285.2498       0.00 
109285.4938       0.00 
109285.7378       0.00 
109285.9818       0.00 
109286.2258       0.00 
109286.4698       0.00 
109286.7138       0.00 
109286.9578       0.00 
109287.2018       0.00 
109287.4458       0.00 
109287.6898       0.00 
109287.9338       0.00 
109288.1778       0.00 
109288.4218       0.00 
109288.6658       0.00 
109288.9098       0.00 
109289.1538       0.00 
109289.3978       0.00 
109289.6418       0.01 
109289.8858       0.03 
109290.1298       0.07 
109290.3738       0.14 
109290.6178       0.25 
109290.8618       0.38 
109291.1058       0.54 
109291.3498       0.69 
109291.5938       0.77 
109291.8378       0.79 
109292.0818       0.73 
109292.3258       0.61 
109292.5698       0.46 
109292.8138       0.30 
109293.0578       0.17 
109293.3018       0.10 
109293.5458       0.05 
109293.7898       0.02 
109294.0338       0.01 
109294.2778       0.00 
109294.5218       0.00 
109294.7658       0.00 
109295.0098       0.00 
109295.2538       0.00 
109295.4978       0.00 
109295.7418       0.00 
109295.9858       0.00 
109296.2298       0.00 
109296.4738       0.00 
109296.7179       0.00 
109296.9619       0.00 
109297.2058       0.00 
109297.4499       0.00 
109297.6939       0.00 
109297.9379       0.00 
109298.1819       0.00 
109298.4259       0.00 
109298.6699       0.00 
109298.9139       0.00 
109299.1579       0.00 
109299.4019       0.01 
109299.6459       0.02 
109299.8899       0.04 
109300.1339       0.09 
109300.3779       0.16 
109300.6219       0.29 
109300.8659       0.43 
109301.1099       0.59 
109301.3539       0.72 
109301.5979       0.79 
109301.8419       0.78 
109302.0859       0.71 
109302.3299       0.58 
109302.5739       0.40 
109302.8179       0.27 
109303.0619       0.15 
109303.3059       0.07 
109303.5499       0.04 
109303.7939       0.02 
109304.0379       0.01 
109304.2819       0.00 
109304.5259       0.00 
109304.7699       0.00 
109305.0139       0.00 
109305.2579       0.00 
109305.5019       0.00 
109305.7459       0.00 
109305.9899       0.00 
109306.2339       0.00 
109306.4779       0.00 
109306.7219       0.00 
109306.9659       0.00 
109307.2099       0.00 
109307.4539       0.00 
109307.6979       0.00 
109307.9419       0.00 
109308.1859       0.00 
109308.4299       0.00 
109308.6739       0.00 
109308.9179       0.00 
109309.1619       0.00 
109309.4059       0.00 
109309.6499       0.00 
109309.8939       0.00 
109310.1379       0.00 
109310.3819       0.00 
109310.6259       0.00 
109310.8699       0.00 
109311.1139       0.00 
109311.3579       0.00 
109311.6019       0.00 
109311.8459       0.00 
109312.0899       0.00 
109312.3339       0.00 
109312.5779       0.00 
109312.8219       0.00 
109313.0659       0.00 
109313.3099       0.00 
109313.5539       0.00 
109313.7979       0.00 
109314.0419       0.00 
109314.2859       0.00 
109314.5299       0.00 
109314.7739       0.00 
109315.0179       0.00 
109315.2619       0.00 
109315.5059       0.00 
109315.7499       0.00 
109315.9939       0.00 
109316.2379       0.00 
109316.4819       0.00 
109316.7259       0.00 
109316.9699       0.00 
109317.2139       0.00 
109317.4579       0.00 
109317.7019       0.00 
109317.9459       0.00 
109318.1899       0.00 
109318.4339       0.00 
109318.6779       0.00 
109318.9219       0.00 
109319.1659       0.00 
109319.4099       0.00 
109319.6539       0.00 
109319.8979       0.00 
109320.1419       0.00 
109320.3859       0.00 
109320.6299       0.00 
109320.8739       0.00 
109321.1179       0.00 
109321.3619       0.00 
109321.6059       0.00 
109321.8499       0.00 
109322.0939       0.00 
109322.3379       0.00 
109322.5819       0.00 
109322.8259       0.00 
109323.0699       0.00 
109323.3139       0.00 
109323.5579       0.00 
109323.8019       0.00 
109324.0459       0.00 
109324.2899       0.00 
109324.5339       0.00 
109324.7779       0.00 
109325.0219       0.00 
109325.2659       0.00 
109325.5099       0.00 
109325.7539       0.00 
109325.9979       0.01 
109326.2419       0.01 
109326.4859       0.01 
109326.7299       0.02 
109326.9739       0.02 
109327.2179       0.02 
109327.4619       0.02 
109327.7059       0.01 
109327.9499       0.01 
109328.1939       0.01 
109328.4379       0.00 
109328.6819       0.00 
109328.9259       0.00 
109329.1699       0.00 
109329.4139       0.00 
109329.6579       0.00 
109329.9019       0.00 
109330.1459       0.00 
109330.3899       0.00 
109330.6339       0.00 
109330.8779       0.00 
109331.1219       0.00 
109331.3659       0.00 
109331.6099       0.00 
109331.8539       0.00 
109332.0979       0.00 
109332.3419       0.00 
109332.5859       0.00 
109332.8299       0.00 
109333.0739       0.00 
109333.3179       0.00 
109333.5619       0.00 
109333.8059       0.00 
109334.0499       0.00 
109334.2939       0.00 
109334.5379       0.00 
109334.7819       0.00 
109335.0259       0.00 
109335.2699       0.00 
109335.5139       0.00 
109335.7579       0.00 
109336.0019       0.00 
109336.2459       0.00 
109336.4899       0.00 
109336.7339       0.00 
109336.9779       0.00 
109337.2219       0.00 
109337.4659       0.00 
109337.7099       0.00 
109337.9539       0.00 
109338.1979       0.00 
109338.4419       0.00 
109338.6859       0.00 
109338.9299       0.00 
109339.1739       0.00 
109339.4179       0.00 
109339.6619       0.00 
109339.9059       0.00 
109340.1499       0.00 
109340.3939       0.00 
109340.6379       0.00 
109340.8819       0.00 
109341.1259       0.00 
109341.3699       0.00 
109341.6139       0.00 
109341.8579       0.00 
109342.1019       0.00 
109342.3459       0.00 
109342.5899       0.00 
109342.8339       0.00 
109343.0779       0.00 
109343.3219       0.00 
109343.5659       0.00 
109343.8099       0.00 
109344.0539       0.00 
109344.2979       0.00 
109344.5419       0.00 
109344.7859       0.00 
109345.0299       0.00 
109345.2739       0.00 
109345.5179       0.00 
109345.7619       0.00 
109346.0059       0.00 
109346.2499       0.00 
109346.4939       0.00 
109346.7379       0.00 
109346.9819       0.00 
109347.2259       0.00 
109347.4699       0.00 
109347.7139       0.00 
109347.9579       0.00 
109348.2019       0.00 
109348.4459       0.00 
109348.6899       0.00 
109348.9339       0.00 
109349.1779       0.00 
109349.4219       0.00 
109349.6659       0.00 
109349.9099       0.00 
109350.1539       0.00 
109350.3979       0.00 
109350.6419       0.00 
109350.8859       0.00 
109351.1299       0.00 
109351.3739       0.00 
109351.6179       0.00 
109351.8619       0.00 
109352.1059       0.00 
109352.3499       0.00 
109352.5939       0.00 
109352.8379       0.00 
109353.0819       0.00 
109353.3259       0.00 
109353.5699       0.00 
109353.8139       0.00 
109354.0579       0.00 
109354.3019       0.00 
109354.5459       0.00 
109354.7899       0.00 
109355.0339       0.00 
109355.2779       0.00 
109355.5219       0.00 
109355.7659       0.00 
109356.0099       0.00 
109356.2539       0.00 
109356.4979       0.00 
109356.7419       0.01 
109356.9859       0.01 
109357.2299       0.02 
109357.4739       0.04 
109357.7179       0.07 
109357.9619       0.10 
109358.2059       0.14 
109358.4499       0.17 
109358.6939       0.18 
109358.9379       0.18 
109359.1819       0.16 
109359.4259       0.12 
109359.6699       0.08 
109359.9139       0.05 
109360.1579       0.03 
109360.4019       0.02 
109360.6459       0.01 
109360.8899       0.00 
109361.1339       0.00 
109361.3779       0.00 
109361.6219       0.00 
109361.8659       0.00 
109362.1099       0.00 
109362.3539       0.00 
109362.5979       0.00 
109362.8419       0.00 
109363.0859       0.00 
109363.3299       0.00 
109363.5739       0.00 
109363.8179       0.00 
109364.0619       0.00 
109364.3059       0.00 
109364.5499       0.00 
109364.7939       0.00 
109365.0379       0.00 
109365.2819       0.00 
109365.5259       0.00 
109365.7699       0.00 
109366.0139       0.00 
109366.2579       0.00 
109366.5019       0.00 
109366.7459       0.00 
109366.9899       0.01 
109367.2339       0.02 
109367.4779       0.04 
109367.7219       0.06 
109367.9659       0.09 
109368.2099       0.13 
109368.4539       0.16 
109368.6979       0.18 
109368.9419       0.18 
109369.1859       0.16 
109369.4299       0.14 
109369.6739       0.10 
109369.9179       0.06 
109370.1619       0.04 
109370.4059       0.02 
109370.6499       0.01 
109370.8939       0.00 
109371.1379       0.00 
109371.3819       0.00 
109371.6259       0.00 
109371.8699       0.00 
109372.1139       0.00 
109372.3579       0.00 
109372.6019       0.00 
109372.8459       0.00 
109373.0899       0.00 
109373.3339       0.00 
109373.5779       0.00 
109373.8219       0.00 
109374.0659       0.00 
109374.3099       0.00 
109374.5539       0.00 
109374.7979       0.00 
109375.0419       0.00 
109375.2859       0.00 
109375.5299       0.00 
109375.7739       0.00 
109376.0179       0.00 
109376.2619       0.00 
109376.5059       0.00 
109376.7499       0.00 
109376.9939       0.00 
109377.2379       0.00 
109377.4819       0.00 
109377.7259       0.00 
109377.9699       0.00 
109378.2139       0.00 
109378.4579       0.00 
109378.7019       0.00 
109378.9459       0.00 
109379.1899       0.00 
109379.4339       0.00 
109379.6779       0.00 
109379.9219       0.00 
109380.1659       0.00 
109380.4099       0.00 
109380.6539       0.00 
109380.8979       0.00 
109381.1419       0.00 
109381.3859       0.00 
109381.6299       0.00 
109381.8739       0.00 
109382.1179       0.00 
109382.3619       0.00 
109382.6059       0.00 
109382.8499       0.00 
109383.0939       0.00 
109383.3379       0.00 
109383.5819       0.00 
109383.8259       0.00 
109384.0699       0.00 
109384.3139       0.00 
109384.5579       0.00 
109384.8019       0.00 
109385.0459       0.00 
109385.2899       0.00 
109385.5339       0.00 
109385.7779       0.00 
109386.0219       0.00 
109386.2659       0.00 
109386.5099       0.00 
109386.7539       0.00 
109386.9979       0.00 
109387.2419       0.00 
109387.4859       0.00 
109387.7299       0.01 
109387.9739       0.01 
109388.2179       0.03 
109388.4619       0.05 
109388.7059       0.10 
109388.9499       0.17 
109389.1939       0.26 
109389.4379       0.35 
109389.6819       0.42 
109389.9259       0.46 
109390.1699       0.44 
109390.4139       0.39 
109390.6579       0.30 
109390.9019       0.22 
109391.1459       0.15 
109391.3899       0.08 
109391.6339       0.04 
109391.8779       0.02 
109392.1219       0.01 
109392.3659       0.00 
109392.6099       0.00 
109392.8539       0.00 
109393.0979       0.00 
109393.3419       0.00 
109393.5859       0.00 
109393.8299       0.00 
109394.0739       0.00 
109394.3179       0.00 
109394.5619       0.00 
109394.8059       0.00 
109395.0499       0.00 
109395.2939       0.00 
109395.5379       0.00 
109395.7819       0.00 
109396.0259       0.00 
109396.2699       0.00 
109396.5139       0.00 
109396.7579       0.00 
109397.0019       0.00 
109397.2459       0.00 
109397.4899       0.00 
109397.7339       0.00 
109397.9779       0.00 
109398.2219       0.00 
109398.4659       0.00 
109398.7099       0.00 
109398.9539       0.00 
109399.1979       0.00 
109399.4419       0.00 
109399.6859       0.00 
109399.9299       0.00 
109400.1739       0.00 
109400.4179       0.00 
109400.6619       0.00 
109400.9059       0.00 
109401.1499       0.00 
109401.3939       0.00 
109401.6379       0.00 
109401.8819       0.00 
109402.1259       0.00 
109402.3699       0.00 
109402.6139       0.00 
109402.8579       0.00 
109403.1019       0.00 
109403.3459       0.00 
109403.5899       0.00 
109403.8339       0.00 
109404.0779       0.00 
109404.3219       0.00 
109404.5659       0.00 
109404.8099       0.00 
109405.0539       0.00 
109405.2979       0.00 
109405.5419       0.00 
109405.7859       0.00 
109406.0299       0.00 
109406.2739       0.00 
109406.5179       0.00 
109406.7619       0.00 
109407.0059       0.00 
109407.2499       0.00 
109407.4939       0.00 
109407.7379       0.00 
109407.9819       0.00 
109408.2259       0.00 
109408.4699       0.00 
109408.7139       0.00 
109408.9579       0.00 
109409.2019       0.00 
109409.4459       0.00 
109409.6899       0.00 
109409.9339       0.00 
109410.1779       0.00 
109410.4219       0.00 
109410.6659       0.00 
109410.9099       0.00 
109411.1539       0.00 
109411.3979       0.00 
109411.6419       0.00 
109411.8859       0.00 
109412.1299       0.00 
109412.3739       0.00 
109412.6179       0.00 
109412.8619       0.00 
109413.1059       0.00 
109413.3499       0.00 
109413.5939       0.00 
109413.8379       0.00 
109414.0819       0.00 
109414.3259       0.00 
109414.5699       0.00 
109414.8139       0.00 
109415.0579       0.00 
109415.3019       0.00 
109415.5459       0.00 
109415.7899       0.00 
109416.0339       0.00 
109416.2779       0.00 
109416.5219       0.00 
109416.7659       0.00 
109417.0099       0.00 
109417.2539       0.00 
109417.4979       0.00 
109417.7419       0.00 
109417.9859       0.00 
109418.2299       0.00 
109418.4739       0.00 
109418.7179       0.00 
109418.9619       0.00 
109419.2059       0.00 
109419.4499       0.00 
109419.6939       0.00 
109419.9379       0.00 
109420.1819       0.00 
109420.4259       0.00 
109420.6699       0.00 
109420.9139       0.00 
109421.1579       0.00 
109421.4019       0.00 
109421.6459       0.00 
109421.8899       0.00 
109422.1339       0.00 
109422.3779       0.00 
109422.6219       0.00 
109422.8659       0.00 
109423.1099       0.00 
109423.3539       0.00 
109423.5979       0.00 
109423.8419       0.00 
109424.0859       0.00 
109424.3299       0.00 
109424.5739       0.00 
109424.8179       0.00 
109425.0619       0.00 
109425.3059       0.01 
109425.5499       0.01 
109425.7939       0.01 
109426.0379       0.01 
109426.2819       0.01 
109426.5259       0.01 
109426.7699       0.01 
109427.0139       0.00 
109427.2579       0.00 
109427.5019       0.00 
109427.7459       0.00 
109427.9899       0.00 
109428.2339       0.00 
109428.4779       0.00 
109428.7219       0.00 
109428.9659       0.00 
109429.2099       0.00 
109429.4539       0.00 
109429.6979       0.00 
109429.9419       0.00 
109430.1859       0.00 
109430.4299       0.00 
109430.6739       0.00 
109430.9179       0.00 
109431.1619       0.00 
109431.4059       0.00 
109431.6499       0.00 
109431.8939       0.00 
109432.1379       0.00 
109432.3819       0.00 
109432.6259       0.00 
109432.8699       0.00 
109433.1139       0.00 
109433.3579       0.00 
109433.6019       0.00 
109433.8459       0.00 
109434.0899       0.00 
109434.3339       0.00 
109434.5779       0.00 
109434.8219       0.00 
109435.0659       0.00 
109435.3099       0.00 
109435.5539       0.00 
109435.7979       0.00 
109436.0419       0.00 
109436.2859       0.00 
109436.5299       0.00 
109436.7739       0.00 
109437.0179       0.00 
109437.2619       0.00 
109437.5059       0.00 
109437.7499       0.00 
109437.9939       0.00 
109438.2379       0.00 
109438.4819       0.00 
109438.7259       0.00 
109438.9699       0.00 
109439.2139       0.00 
109439.4579       0.00 
109439.7019       0.00 
109439.9459       0.00 
109440.1899       0.00 
109440.4339       0.00 
109440.6779       0.00 
109440.9219       0.00 
109441.1659       0.00 
109441.4099       0.00 
109441.6539       0.00 
109441.8979       0.00 
109442.1419       0.00 
109442.3859       0.00 
109442.6299       0.00 
109442.8739       0.00 
109443.1179       0.00 
109443.3619       0.00 
109443.6059       0.00 
109443.8499       0.00 
109444.0939       0.00 
109444.3379       0.00 
109444.5819       0.00 
109444.8259       0.00 
109445.0699       0.00 
109445.3139       0.00 
109445.5579       0.00 
109445.8019       0.00 
109446.0459       0.00 
109446.2899       0.00 
109446.5339       0.00 
109446.7779       0.00 
109447.0219       0.00 
109447.2659       0.00 
109447.5099       0.00 
109447.7539       0.00 
109447.9979       0.00 
109448.2419       0.00 
109448.4859       0.00 
109448.7299       0.00 
109448.9739       0.00 
109449.2179       0.00 
109449.4619       0.00 
109449.7059       0.00 
109449.9499       0.00 
109450.1939       0.00 
109450.4379       0.00 
109450.6819       0.00 
109450.9259       0.00 
109451.1699       0.00 
109451.4139       0.00 
109451.6579       0.00 
109451.9019       0.00 
109452.1459       0.00 
109452.3899       0.00 
109452.6339       0.00 
109452.8779       0.00 
109453.1219       0.00 
109453.3659       0.00 
109453.6099       0.00 
109453.8539       0.00 
109454.0979       0.00 
109454.3419       0.00 
109454.5859       0.00 
109454.8299       0.00 
109455.0739       0.00 
109455.3179       0.00 
109455.5619       0.00 
109455.8059       0.00 
109456.0499       0.00 
109456.2939       0.00 
109456.5379       0.00 
109456.7819       0.00 
109457.0259       0.00 
109457.2699       0.00 
109457.5139       0.00 
109457.7579       0.00 
109458.0019       0.00 
109458.2459       0.00 
109458.4899       0.00 
109458.7339       0.00 
109458.9779       0.00 
109459.2219       0.00 
109459.4659       0.00 
109459.7099       0.00 
109459.9539       0.00 
109460.1979       0.00 
109460.4419       0.00 
109460.6859       0.00 
109460.9299       0.00 
109461.1739       0.00 
109461.4179       0.00 
109461.6619       0.00 
109461.9059       0.00 
109462.1499       0.00 
109462.3939       0.00 
109462.6379       0.00 
109462.8819       0.00 
109463.1259       0.00 
109463.3699       0.00 
109463.6139       0.00 
109463.8579       0.00 
109464.1019       0.00 
109464.3459       0.00 
109464.5899       0.00 
109464.8339       0.00 
109465.0779       0.00 
109465.3219       0.00 
109465.5659       0.00 
109465.8099       0.00 
109466.0539       0.00 
109466.2979       0.00 
109466.5419       0.00 
109466.7859       0.00 
109467.0299       0.00 
109467.2739       0.00 
109467.5179       0.00 
109467.7619       0.00 
109468.0059       0.00 
109468.2499       0.00 
109468.4939       0.00 
109468.7379       0.00 
109468.9819       0.00 
109469.2259       0.00 
109469.4699       0.00 
109469.7139       0.00 
109469.9579       0.00 
109470.2019       0.00 
109470.4459       0.00 
109470.6899       0.00 
109470.9339       0.00 
109471.1779       0.00 
109471.4219       0.00 
109471.6659       0.00 
109471.9099       0.00 
109472.1539       0.00 
109472.3979       0.00 
109472.6419       0.00 
109472.8859       0.00 
109473.1299       0.00 
109473.3739       0.00 
109473.6179       0.00 
109473.8619       0.00 
109474.1059       0.00 
109474.3499       0.00 
109474.5939       0.00 
109474.8379       0.00 
109475.0819       0.00 
109475.3259       0.00 
109475.5699       0.00 
109475.8139       0.00 
109476.0579       0.00 
109476.3019       0.00 
109476.5459       0.00 
109476.7899       0.00 
109477.0339       0.00 
109477.2779       0.00 
109477.5219       0.00 
109477.7659       0.00 
109478.0099       0.00 
109478.2539       0.00 
109478.4979       0.00 
109478.7419       0.00 
109478.9859       0.00 
109479.2299       0.00 
109479.4739       0.00 
109479.7179       0.00 
109479.9619       0.00 
109480.2059       0.00 
109480.4499       0.00 
109480.6939       0.00 
109480.9379       0.00 
109481.1819       0.00 
109481.4259       0.00 
109481.6699       0.00 
109481.9139       0.00 
109482.1579       0.00 
109482.4019       0.00 
109482.6459       0.00 
109482.8899       0.00 
109483.1339       0.00 
109483.3779       0.00 
109483.6219       0.00 
109483.8659       0.00 
109484.1099       0.00 
109484.3539       0.00 
109484.5979       0.00 
109484.8419       0.00 
109485.0859       0.00 
109485.3299       0.00 
109485.5739       0.00 
109485.8179       0.00 
109486.0619       0.00 
109486.3059       0.00 
109486.5499       0.00 
109486.7939       0.00 
109487.0379       0.00 
109487.2819       0.00 
109487.5259       0.00 
109487.7699       0.00 
109488.0139       0.00 
109488.2579       0.00 
109488.5019       0.00 
109488.7459       0.00 
109488.9899       0.00 
109489.2339       0.00 
109489.4779       0.00 
109489.7219       0.00 
109489.9659       0.00 
109490.2099       0.00 
109490.4539       0.00 
109490.6979       0.00 
109490.9419       0.00 
109491.1859       0.00 
109491.4299       0.00 
109491.6739       0.00 
109491.9179       0.00 
109492.1619       0.00 
109492.4059       0.00 
109492.6499       0.00 
109492.8939       0.00 
109493.1379       0.00 
109493.3819       0.00 
109493.6259       0.00 
109493.8699       0.00 
109494.1139       0.00 
109494.3579       0.00 
109494.6019       0.00 
109494.8459       0.00 
109495.0899       0.00 
109495.3339       0.00 
109495.5779       0.00 
109495.8219       0.00 
109496.0659       0.00 
109496.3099       0.00 
109496.5539       0.00 
109496.7979       0.00 
109497.0419       0.00 
109497.2859       0.00 
109497.5299       0.00 
109497.7739       0.00 
109498.0179       0.00 
109498.2619       0.00 
109498.5059       0.01 
109498.7499       0.02 
109498.9939       0.05 
109499.2379       0.11 
109499.4819       0.21 
109499.7259       0.36 
109499.9699       0.54 
109500.2139       0.68 
109500.4579       0.86 
109500.7019       1.04 
109500.9459       1.12 
109501.1899       1.17 
109501.4339       1.18 
109501.6779       1.18 
109501.9219       1.15 
109502.1659       1.10 
109502.4099       0.95 
109502.6539       0.83 
109502.8979       0.66 
109503.1419       0.45 
109503.3859       0.29 
109503.6299       0.20 
109503.8739       0.15 
109504.1179       0.17 
109504.3619       0.23 
109504.6059       0.30 
109504.8499       0.39 
109505.0939       0.45 
109505.3379       0.46 
109505.5819       0.42 
109505.8259       0.35 
109506.0699       0.27 
109506.3139       0.18 
109506.5579       0.12 
109506.8019       0.06 
109507.0459       0.03 
109507.2899       0.01 
109507.5339       0.00 
109507.7779       0.00 
109508.0219       0.00 
109508.2659       0.00 
109508.5099       0.00 
109508.7539       0.00 
109508.9979       0.00 
109509.2419       0.00 
109509.4859       0.00 
109509.7299       0.00 
109509.9739       0.00 
109510.2179       0.00 
109510.4619       0.00 
109510.7059       0.00 
109510.9499       0.00 
109511.1939       0.00 
109511.4379       0.00 
109511.6819       0.00 
109511.9259       0.00 
109512.1699       0.00 
109512.4139       0.00 
109512.6579       0.00 
109512.9019       0.00 
109513.1459       0.00 
109513.3899       0.00 
109513.6339       0.00 
109513.8779       0.00 
109514.1219       0.00 
109514.3659       0.00 
109514.6099       0.00 
109514.8539       0.00 
109515.0979       0.00 
109515.3419       0.00 
109515.5859       0.00 
109515.8299       0.00 
109516.0739       0.00 
109516.3179       0.00 
109516.5619       0.00 
109516.8059       0.00 
109517.0499       0.00 
109517.2939       0.00 
109517.5379       0.00 
109517.7819       0.00 
109518.0259       0.00 
109518.2699       0.00 
109518.5139       0.00 
109518.7579       0.00 
109519.0019       0.00 
109519.2459       0.00 
109519.4899       0.00 
109519.7339       0.00 
109519.9779       0.00 
109520.2219       0.00 
109520.4659       0.00 
109520.7099       0.00 
109520.9539       0.00 
109521.1979       0.00 
109521.4419       0.00 
109521.6859       0.00 
109521.9299       0.00 
109522.1739       0.00 
109522.4179       0.00 
109522.6619       0.00 
109522.9059       0.00 
109523.1499       0.00 
109523.3939       0.00 
109523.6379       0.00 
109523.8819       0.00 
109524.1259       0.00 
109524.3699       0.00 
109524.6139       0.00 
109524.8579       0.00 
109525.1019       0.00 
109525.3459       0.00 
109525.5899       0.00 
109525.8339       0.00 
109526.0779       0.00 
109526.3219       0.00 
109526.5659       0.00 
109526.8099       0.00 
109527.0539       0.00 
109527.2979       0.00 
109527.5419       0.00 
109527.7859       0.00 
109528.0299       0.00 
109528.2739       0.00 
109528.5179       0.01 
109528.7619       0.02 
109529.0059       0.06 
